ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,HABITAT,ALT_DOSEL,COB_DOSEL,LOCALIDAD,LOCALIDAD_2,DURACION,FECHA,MES,DIA,ANO,HORA_INICIO,HORA_FIN,NUBES,VIENTO,CIGARRAS,ESPECIE,SP_CHECK,DETECTED,M30,M50,B_MIXTA,NOTAS,Time_1,ELEV,X,Y
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Borde de bosque,10,50,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,11,12/2/2020,12,2,2020,817,828,30,1,0,Capsiempis flaveola,Capsiempis flaveola,1,1,0,,,8:17,1167,540155.9518,564956.4532
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Borde de bosque,10,50,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,11,12/2/2020,12,2,2020,817,828,30,1,0,Basileuterus rufifrons,Basileuterus rufifrons,1,0,1,,,8:17,1167,540155.9518,564956.4532
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Borde de bosque,10,50,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,11,12/2/2020,12,2,2020,817,828,30,1,0,Pitangus sulphuratus,Pitangus sulphuratus,1,1,0,,,8:17,1167,540155.9518,564956.4532
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Borde de bosque,10,50,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,11,12/2/2020,12,2,2020,817,828,30,1,0,Henicorhina leucosticta,Henicorhina leucosticta,1,0,1,,,8:17,1167,540155.9518,564956.4532
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Borde de bosque,10,50,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,11,12/2/2020,12,2,2020,817,828,30,1,0,Dendroplex picus,Dendroplex picus,1,0,1,,,8:17,1167,540155.9518,564956.4532
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Todirostrum cinereum,Todirostrum cinereum,1,1,0,,Nido,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Todirostrum cinereum,Todirostrum cinereum,1,1,0,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Campylorhynchus zonatus,Campylorhynchus zonatus,1,0,1,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Amazilia tzacatl,Amazilia tzacatl,1,1,0,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Thraupis palmarum,Thraupis palmarum,1,1,0,,Con material para nido,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Thraupis palmarum,Thraupis palmarum,1,1,0,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Coragyps atratus,Coragyps atratus,1,0,1,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Turdus ignobilis,Turdus ignobilis,1,1,0,,,8:46,1320,540522.2122,564083.3858
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,"Relicto bosque, entre construcciones",10,10,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,846,856,90,3,0,Stilpnia vitriolina,Stilpnia vitriolina,1,1,0,,,8:46,1320,540522.2122,564083.3858
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Thamnophilus atrinucha,Thamnophilus atrinucha,1,0,1,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Catharus ustulatus,Catharus ustulatus,1,0,1,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Catharus ustulatus,Catharus ustulatus,1,1,0,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Amazilia tzacatl,Amazilia tzacatl,1,1,0,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Hylophilus flavipes,Hylophilus flavipes,1,0,1,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Camptostoma obsoletum,Camptostoma obsoletum,1,1,0,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Turdus leucomelas,Turdus leucomelas,1,0,1,,,9:04,1320,540621.8793,564238.2
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Rastrojo y guadual,40,15,"camino real, vereda Santa Rosa, municipio Guaduas",Vereda Santa Rosa,10,12/2/2020,12,2,2020,904,914,60,1,0,Elaenia flavogaster,Elaenia flavogaster,1,0,1,,,9:04,1320,540621.8793,564238.2
