ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,HABITAT,ALT_DOSEL,COB_DOSEL,LOCALIDAD,LOCALIDAD_2,DURACION,FECHA,MES,DIA,ANO,HORA_INICIO,HORA_FIN,NUBES,VIENTO,CIGARRAS,ESPECIE,SP_CHECK,DETECTED,M30,M50,B_MIXTA,NOTAS,Time_1,ELEV,X,Y
FLO03,10,FLO03CDC44474725,2,-78.1172,1.6225,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,725,735,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:25,175,153099.7682,179602.8723
FLO03,10,FLO03CDC44474725,2,-78.1172,1.6225,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,725,735,100,0,0,Pteroglossus torquatus,Pteroglossus torquatus,1,1,0,,,7:25,175,153099.7682,179602.8723
FLO04,11,FLO04CDC44474742,2,-78.119,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,742,752,100,0,0,Poliocrania exsul,Poliocrania exsul,1,1,0,,,7:42,175,152899.323,179647.4599
FLO04,11,FLO04CDC44474742,2,-78.119,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,742,752,100,0,0,Stilpnia larvata,Stilpnia larvata,1,1,0,,,7:42,175,152899.323,179647.4599
FLO04,11,FLO04CDC44474742,2,-78.119,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,742,752,100,0,0,Poliocrania exsul,Poliocrania exsul,1,1,0,,,7:42,175,152899.323,179647.4599
FLO04,11,FLO04CDC44474742,2,-78.119,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,742,752,100,0,0,Poliocrania exsul,Poliocrania exsul,1,1,0,,,7:42,175,152899.323,179647.4599
FLO04,11,FLO04CDC44474742,2,-78.119,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,742,752,100,0,0,Thamnophilus atrinucha,Thamnophilus atrinucha,1,0,1,,,7:42,175,152899.323,179647.4599
FLO05,12,FLO05CDC44474759,2,-78.1208,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,759,809,100,0,0,Thamnophilus atrinucha,Thamnophilus atrinucha,1,0,1,,,7:59,175,152698.8091,179647.7694
FLO05,12,FLO05CDC44474759,2,-78.1208,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,759,809,100,0,0,Patagioenas goodsoni,Patagioenas goodsoni,1,0,1,,,7:59,175,152698.8091,179647.7694
FLO05,12,FLO05CDC44474759,2,-78.1208,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,759,809,100,0,0,Dendrocolaptes sanctithomae,Dendrocolaptes sanctithomae,1,1,0,,,7:59,175,152698.8091,179647.7694
FLO05,12,FLO05CDC44474759,2,-78.1208,1.6229,CDC,2,Bosque entresacado,,,vereda la Florida,vereda la Florida,10,10/5/2021,10,5,2021,759,809,100,0,0,Tachyphonus delatrii,Tachyphonus delatrii,1,1,0,,,7:59,175,152698.8091,179647.7694
