ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,LOCALIDAD,FECHA,MES,DIA,ANO,SP_CHECK,ELEV,X,Y,METHOD,PERIOD
FLO_H1,39,116612,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Elaenia parvirostris,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116613,18,-75.595919,1.650134,CHAP,5,Florencia,7/5/1912,7,5,1912,Elaenia parvirostris,371,433715.2493,182399.8199,Specimen,Historical
FLO_H4,42,116631,8,-75.705285,1.508875,CHAP,5,La Murelia,7/11/1912,7,11,1912,Myiozetetes similis,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116641,21,-75.705285,1.508875,CHAP,5,La Murelia,7/24/1912,7,24,1912,Cnipodectes subbrunneus,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116642,21,-75.705285,1.508875,CHAP,5,La Murelia,7/24/1912,7,24,1912,Cnipodectes subbrunneus,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116643,9,-75.705285,1.508875,CHAP,5,La Murelia,7/12/1912,7,12,1912,Myiobius barbatus,253,421544.4762,166789.1259,Specimen,Historical
FLO_H1,39,116644,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Myiobius barbatus,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116645,7,-75.595919,1.650134,CHAP,5,Florencia,6/23/1912,6,23,1912,Myiobius barbatus,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116646,11,-75.595919,1.650134,CHAP,5,Florencia,6/27/1912,6,27,1912,Myiobius barbatus,371,433715.2493,182399.8199,Specimen,Historical
FLO_H4,42,116665,23,-75.705285,1.508875,CHAP,5,La Murelia,7/26/1912,7,26,1912,Pyrocephalus rubinus,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116687,16,-75.705285,1.508875,CHAP,5,La Murelia,7/19/1912,7,19,1912,Myiarchus ferox,253,421544.4762,166789.1259,Specimen,Historical
