"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Campephilus haematogaster",1,0,1,NA,1.50738627960389,1.3767468598426,1.38272795027429,1.14081525895163,0.648811863679694,0.673924859522401,-0.601802331189184,2.98281966500708,0.263132533140821,-0.459938558712593,0.237919283427804,0.263889627952287,0.306301728738695,-0.137465801537759
"Camptostoma obsoletum",0,5,NA,1,-1.05135127288648,-0.804179979186064,-0.698910805380527,-0.727706481506779,-0.709710393173511,-0.601002968795733,-0.511210759475929,-1.85283724364552,0.758417034014983,-0.0164239078628587,-0.242222462135378,-0.130677057688167,-0.0697536421930461,-0.291889587500483
"Campylorhamphus pusillus",1,0,1,NA,0.168402890683752,1.80370079129266,-0.459641982891467,-0.101006316039317,0.352371313412593,-0.173964036009562,-0.53062323912877,0.696497626441826,0.135649820627368,-0.879653241091001,0.284451401692141,-1.1338942214209,1.20606160696311,-0.217628333313875
"Campylorhamphus trochilirostris",1,0,1,NA,0.173996095947729,2.13257071146365,-0.411788218393655,-0.0590333257424202,0.291512657397493,-0.130641245726907,-0.601802331189184,0.853488676837134,0.139774243688802,-1.09148347519013,0.46296904201854,-1.23031235904887,1.28618203150957,-0.310130610413258
"Cantorchilus leucopogon",1,23,NA,NA,-0.401226952478672,-0.331068865957624,-0.555349511887091,-0.690075524688871,-0.727379035242411,-0.272987556655631,-0.834752087023266,-1.13261750519285,1.06682510678855,-0.151383105536922,0.174778375336975,-0.0766212222954691,0.228037687233209,-0.0601664654372051
"Cantorchilus nigricapillus",8,11,NA,NA,-0.231318666531602,-0.261833093290047,-0.459641982891467,-0.532314974952258,-0.44664394459211,0.0797837356459886,-0.94475613838936,-0.610873154186294,1.20379762248348,0.0357718863583553,0.187667138851488,-0.239584841572555,0.12160586665279,0.00280994328101336
"Capito quinticolor",1,10,NA,NA,0.466280385431,-0.13490084339949,0.640994600558205,-0.351396913327702,-0.678299473939911,-0.0935074254846314,-0.220023564683326,-0.0150775590860311,0.451497628771251,-0.419276055443452,0.300954617808902,0.742961501935794,-0.122030500082126,0.373383601972883
"Capito squamatus",0,7,NA,1,0.457386517874884,-0.048356127565019,0.521360189313675,-0.29929251157983,-0.39756438328961,-0.0749405153634937,-0.323556789498474,0.137525581010018,0.492990518204473,-0.349102070405315,0.129757943961448,0.510324211496956,0.000279482190386635,0.340346323635937
"Carpodectes hopkei",0,1,NA,1,0.86843073465584,-0.0945133093434032,0.234237602326804,0.690691121629739,0.297402204753793,0.0302719753229545,-0.459444147068355,1.04543313663232,0.380837710548451,0.424047086662199,-0.278199236759946,0.459700188825107,0.394399225838352,-0.169160946142447
"Cathartes aura",0,3,NA,1,2.91492893395085,1.60176312101222,1.95697312424803,5.87507909554301,3.2775131670416,1.88077401739636,0.161755201822531,7.83778359602429,-1.39806053510239,2.2509056574249,-0.8263526772969,0.420597591788737,0.234416963382334,-2.36865860481473
"Catharus ustulatus",0,2,NA,1,-0.0514980237451451,-0.544545831682651,-0.363934453895844,-0.0865328711093528,-0.171798401298109,0.370665327543816,0.478825702818921,-0.263834697568991,-0.0542565856056842,0.768991394458893,0.255758606357946,-0.130941027834818,-0.377465654520024,0.247582683427925
"Celeus loricatus",4,9,NA,NA,0.651393473206537,0.0381885882694518,0.210310720077898,0.234777606335858,-0.146277029420809,-0.204908886211459,-0.0453112478077645,0.412710695907253,0.045430578574804,0.0304061971086711,0.0101727737148109,0.503736925216363,0.355412598994285,0.0436315417241176
"Ceratopipra mentalis",4,46,NA,NA,-0.584358664293232,-0.671478081573209,-0.411788218393655,-0.637971122940999,-0.962960929494411,-0.551491208472699,-0.511210759475929,-1.53352258084999,0.762077867123234,-0.149292845204541,0.0514583745283538,0.294155181155017,0.0203617817147262,-0.168758710867696
"Cercomacroides tyrannina",5,4,NA,NA,-0.521367881777388,-0.319529570513027,-0.292153807149126,-0.577182654235148,-0.326889815014009,-0.0749405153634937,-0.977110271144094,-0.740345863921776,1.18077065771943,-0.141953949257337,-0.10601667562073,-0.299780933337434,-0.0334258169839138,-0.0999770022095306
"Chalybura urochrysia",4,0,1,NA,-1.22988111492622,0.142042247270817,-0.842472098873962,-0.540999041910237,-0.723452670338211,-1.0899316019857,2.75655664875217,-2.14714853220802,-2.6001435206002,-0.159437232813462,0.286961718058682,-0.400493802817397,-0.120179523941488,0.0366079532362296
"Chloroceryle americana",2,0,1,NA,0.0291021700065139,1.05364658739391,0.018895662086651,-0.373107080722649,-0.37793255876861,-0.97853014125887,0.0776344566602235,-0.364795033692633,-0.38776497690424,-1.19190479215889,0.0560511306486891,-0.0284269736877313,0.910221285866333,-0.100607357410032
"Chloroceryle inda",1,0,1,NA,0.359283762571521,1.60753276873452,0.640994600558205,-0.0807434931373669,-0.260141611642609,-0.823805890249388,0.168226028373478,0.469986207725529,-0.617494432678651,-1.57975764583387,0.203380394525523,0.0958705823069491,0.846760479297202,-0.117060755803846
"Chlorophanes spiza",1,1,NA,NA,-0.405205312655675,-0.452231468125883,-0.38786133614475,-0.496131362627347,-0.56639807417021,-0.291554466776769,0.0193970177017028,-1.04775427063313,0.250750450060559,0.0664546795914223,0.0785447970767282,0.0213053377208989,-0.0570675633674059,0.0511598050337448
"Chlorospingus flavigularis",7,0,1,NA,-0.179242065201984,-0.417613581792094,-0.244300042651314,-0.336923468397738,-0.303331625588809,-0.143019185807666,-0.427090014313622,-0.567005012519917,0.63579191944008,0.111695682836,-0.0837627505425488,0.0132157843533407,0.0199704736290079,0.0144070490746989
"Chlorothraupis olivacea",7,3,NA,NA,0.139800406651322,-0.157979434288682,0.497433307064769,-0.174820885182136,-0.213025232792209,-0.0811294854038728,-0.394735881558888,0.0908276050628747,0.52162342250898,-0.266460351993588,-0.114996616906076,0.327682488651348,-0.156771099842001,0.109391500649804
"Chlorothraupis stolzmanni",3,0,1,NA,0.13590386401444,-0.106052604788,0.521360189313675,-0.187846985619104,-0.240509787121609,-0.0254287550404593,-0.452973320517409,0.130895857170165,0.586429278714922,-0.306102448104668,-0.0528971271821665,0.300186140799807,-0.177287613105676,0.105823973760685
"Chordeiles minor",1,0,1,NA,0.677647090666417,-0.63686019523942,-0.674983923131621,1.30581253115323,0.529057734101594,-0.427711807665113,2.34889457604253,0.309221728094731,-2.34281645366346,1.72502771225061,-0.397152097040955,0.481077248837432,0.32543872367743,-0.134682256219917
"Chrysothlypis salmoni",3,1,NA,NA,-0.72253577338823,-0.521467240793459,-0.531422629638185,-0.567051242784173,-0.61351445302061,-0.464845627907389,-0.446502493966462,-1.36189520846134,0.644287250550987,-0.0652811827942495,-0.103588793022612,-0.0884498710144225,0.0270884720721056,-0.2179315378652
"Coereba flaveola",1,22,NA,NA,-0.891650887234226,-0.60801195662793,-0.603203276384903,-0.69441755816786,-0.843206799916311,-0.415333867584355,-0.336498442600368,-1.64706505020227,0.628334888970599,-0.0561479480448099,0.0819247084927232,-0.0959421906178274,-0.125491784977394,-0.199368315210362
"Colibri delphinae",1,0,1,NA,-1.22988111492622,-0.273372388734643,-1.03388715686521,-0.501920740599333,-0.705784028269311,-1.13325439226835,2.54949019912188,-2.33852763991299,-2.34520945405245,0.157647516648817,0.0992363203727724,-0.281131582132393,-0.0935596623120034,-0.0166721890002144
"Colonia colonus",6,8,NA,NA,-0.433654396045257,-0.654169138406315,-0.196446278153502,-0.315213301002791,1.6225503599213,-0.526735328311182,-0.355910922253208,-0.0639005096456054,0.281126907610863,0.381132260124593,-1.97212014189247,-0.831441018687971,0.128864909477539,0.239936181288315
"Contopus cooperi",0,1,NA,1,-0.00776228212591097,-0.221445559233961,0.569213953811487,0.0307020328233595,-0.161982489037609,-0.551491208472699,0.873546122426672,-0.212249605510404,-0.820992203282424,-0.207900875346922,-0.326833658541166,0.544318877369744,-0.262295841160643,0.102192780101266
"Contopus fumigatus",1,0,1,NA,-0.370130246884585,-0.204136616067066,0.210310720077898,-0.144426650829211,0.0578939455975919,-0.501979448149665,0.226463467331998,-0.398071295482798,-0.212463791715514,-0.208525482388473,-0.539147480417346,0.0263559105568629,-0.136287953718706,-0.0711950377534979
"Contopus sordidulus",1,1,NA,NA,-0.687003834776981,-0.423383229514392,0.0667494265844628,-0.289161100128855,-0.330816179918209,-0.607191938836113,0.588829754185015,-1.00557324467074,-0.460779392551887,-0.171603291704132,-0.345125338617717,0.119792858090185,-0.344062099942727,-0.105316989545582
"Contopus virens",0,1,NA,1,-0.642079522254397,-0.544545831682651,0.0428225443355568,-0.312318612016798,-0.281736618615709,-0.582436058674596,0.427059090411347,-0.996712827741709,-0.278679333099926,-0.0922010347249913,-0.425308862461823,0.141533155401242,-0.32992005646589,-0.0745589662796327
"Coragyps atratus",0,51,NA,1,3.07760714248506,2.09218317740756,2.07660753549256,4.45089211443451,2.0210763976976,3.24853639632019,-0.653568943596757,7.64463186730689,0.13308500880453,1.63952123289507,1.0923210940623,0.0526187107772162,-0.360743972026438,-1.30526132884446
"Cotinga nattererii",3,1,NA,NA,0.430060994335628,-0.325299218235325,-0.0289581024111609,0.133463491826107,-0.00492789286960837,-0.0687515453231143,0.0258678442526496,0.169436715852102,0.108208594851386,0.394632002604321,-0.127692803519181,0.29807045896993,0.149035149380387,0.123968297866511
"Crotophaga ani",2,4,NA,NA,0.926344752045853,0.395906747051931,0.90419030529617,0.599508418570963,2.0328554924102,0.754381470047331,0.0258678442526496,2.53818609328526,-0.101701134163381,0.466796583598176,-1.0724701645077,-0.68373694139438,-0.186897574889014,0.58218606301542
"Cryptoleucopteryx plumbea",1,0,1,NA,2.04539021559038,0.482451462886402,1.21523977453195,1.96001224198762,1.341815269271,2.18403354937495,0.427059090411347,4.1785489128071,-0.22561431161548,1.53907643953538,0.552381122861583,0.0684062403761435,-0.70243238818465,0.295498849696739
"Cryptopipo holochlora",2,2,NA,NA,-0.589428087030185,-0.556085127127248,-0.507495747389279,-0.457053061316443,-0.62529354773321,-0.539113268391941,-0.278261003641847,-1.31150949929684,0.455802131254797,0.00205394679778913,-0.114444150547782,0.0687985588865163,0.0837970461564502,-0.214126763610885
"Crypturellus berlepschi",1,0,1,NA,2.09822313601763,0.240126258549884,-0.196446278153502,0.897661384128231,-0.44860712704421,1.84364019715409,-0.0711945540115514,2.16908995689598,0.622507767154752,1.49148571773946,1.88904291684216,0.433848304608376,0.160565247816377,0.542037925835179
"Crypturellus soui",0,4,NA,1,1.43777065457112,0.0266492928248558,-0.459641982891467,0.360696577226549,-0.57228762152651,0.791515290289607,0.0646928035583299,0.859170950149862,0.323674956622009,0.969718810188812,1.22849751324584,0.463996192199433,0.470411560524618,0.437572516863182
"Cyanerpes caeruleus",0,10,NA,1,-0.753473778139228,-0.244524150123153,-0.651057040882715,-0.664023323814935,-0.882470448958311,-0.607191938836113,0.0711636301092767,-1.61253330359042,0.122429124495191,-0.238144890194832,0.217825007876786,-0.0919741396625259,0.133229178552276,-0.157065989170708
"Cyanerpes cyaneus",20,2,NA,NA,-0.63664669702983,-0.250293797845451,-0.555349511887091,-0.603234855109084,-0.829464522751611,-0.613380908876492,0.10351776286401,-1.47934734067299,0.0750812524181444,-0.227951674388167,0.172860629029373,-0.00225471730049867,0.142591640178648,-0.122818491036685
"Cyanoloxia cyanoides",3,8,NA,NA,0.00162329755632422,-0.238754502400855,0.975970952042887,-0.332581434918749,-0.201246138079609,-0.155397125888424,-0.685923076351491,0.102821803874722,0.799675483582762,-0.633169321427016,-0.357039476032016,0.470779682377758,-0.415816093174303,0.137571507367842
"Cymbilaimus lineatus",6,0,1,NA,0.0749158090312709,0.055497531436346,0.569213953811487,-0.387580525652614,-0.108976562830909,0.135484466009402,-0.92534365873652,0.270391081124398,1.05926356794923,-0.497485471998942,-0.0821835129942013,0.0285998340735947,-0.173977123935863,0.170839936027035
"Cyphorhinus phaeocephalus",1,0,1,NA,-0.209440317943638,-0.244524150123153,-0.627130158633809,-0.571393276263162,-0.872654536697811,0.00551609516143716,-0.892989525981787,-0.909383996473306,1.18676039222092,0.00168508512512119,0.529170241971582,-0.0594994131685933,0.234043194939836,-0.0637612833791952
"Cypseloides cryptus",0,10,NA,1,0.046883064714639,-0.873415751853641,-0.579276394135997,0.501088993047204,-0.63314627754161,-0.471034597947768,2.80832326115974,-0.997124268871189,-2.43862944880613,1.24578408178882,0.363902683532043,0.735561751922544,-0.312110998518867,0.128087483672676
"Dacnis cayana",5,4,NA,NA,-0.692811341151788,-0.57916371801644,-0.579276394135997,-0.590208754672116,-0.650814919610511,-0.501979448149665,0.0193970177017028,-1.48017728418837,0.234451092698176,0.0458876111057491,-0.0376665016606144,-0.0351527836565282,-0.0291363951780927,-0.0788533958924362
"Dacnis venusta",2,5,NA,NA,-0.530724492884075,-0.613781604350228,-0.555349511887091,-0.549683108868216,-0.750937224667611,-0.54530223843232,0.122930242516851,-1.46729017369629,0.140391525260059,0.0801979294566381,0.0360798433944313,0.151546620163956,0.0291547348421526,-0.0301727844084071
"Dendrocincla fuliginosa",1,4,NA,NA,0.133948054223459,0.355519212995845,0.0667494265844628,0.0335967218093524,0.189427169888292,0.0674057955652301,-0.394735881558888,0.46019473531314,0.377487271614579,-0.136520034386127,-0.0666651597907075,-0.292056379360426,0.201339467643478,-0.0555845223386174
"Dendrocolaptes sanctithomae",0,3,NA,1,0.548778512627261,0.93248398522565,0.664921482807111,0.340433754324599,0.729302344215794,0.364476357503436,-0.284731830192794,1.59750046577485,0.126536746582521,-0.361240909829321,-0.136081027378645,-0.4223042474896,0.142249757500859,0.0787861858255216
"Discosura conversii",6,0,1,NA,-1.80411282786346,-0.538776183960353,-1.15352156810974,-0.873888275299419,-0.688115386200411,-1.06517572182418,2.898914832873,-2.90845882269942,-2.51606707052896,0.225054369850083,0.0180530319806095,-0.628712768047925,-0.546181200753376,0.141366435487662
"Discosura popelairii",1,0,1,NA,-1.94228993695846,-0.463770763570479,-1.15352156810974,-1.0041492796691,-1.12001552566241,-1.2075220327529,2.61419846463134,-3.24132626507514,-2.25011130358837,-0.083449431427139,0.238314967323886,-0.479176424650935,-0.479455682586128,-0.0230855023819231
"Dryobates kirkii",6,0,1,NA,-0.0899771441821138,-0.16374908201098,-0.196446278153502,-0.23850404287398,-0.364190281603909,-0.440089747745872,-0.446502493966462,-0.542953403404778,0.489118987068706,-0.159633568567036,-0.125013877693128,0.148470540092764,0.314753501147012,-0.138273405619241
"Dryocopus lineatus",0,1,NA,1,1.31224711974782,1.01325905333782,1.16738601003413,1.18857762722052,0.882430575479595,0.308775627140023,-0.155315299173859,2.58914525539324,-0.218328379590109,-0.19126300275922,-0.232252253287741,0.284072117167215,0.338455915026856,-0.166961155707006
