"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.402872351742332,-0.0560543797410571,-0.406536843651443,-0.471413732536875,0.548071545366748,-0.381680438600835,0.0314051937074097
"HWI_z",-0.0856690243350649,-0.874860265852177,0.273679068079814,0.0986271393707056,0.166540217138049,-0.109724553894912,0.320745486211772
"T_cul_z",0.3337297989704,-0.327077388154905,-0.677996847595126,0.360951204334027,-0.422976450137001,0.0614609802239678,-0.0948302521205132
"Tail_l_z",0.402072808448131,-0.0623915776389172,0.318260598787389,-0.52862594903936,-0.643736427496722,-0.168259465757384,0.1048890323384
"Tars_z",0.398750285652581,0.283272058070608,0.254883464164339,0.585646807055035,0.0485848709530837,-0.522931298342778,0.277470278441251
"weight_z",0.456479109814809,0.0988845580642617,0.0579074201726983,0.00667746125003413,0.191457674289462,0.712154222501824,0.484387377011214
"Wing_l_z",0.435822895740407,-0.174882475495041,0.36130206025427,0.123627841301025,0.198896307276724,0.171962454452549,-0.75134590877623
