"Species","FLOR_H","FLOR_M","FLOR_EXT","FLOR_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Cissopis leverianus",16,0,1,NA,0.645433737068559,-0.227215206956259,0.37779889582024,0.0538595447113026,1.0198533471266,0.141673436049782,-0.731218862208118,0.388038223566449,0.697888714623286,0.312928421349524,0.803200071159434,-0.142425200804611,0.00384339564712993,0.317595305629317
"Clibanornis rubiginosus",3,0,1,NA,0.155189277977531,0.153581542715413,-0.340007571646938,-0.242846076352969,-0.00492789286960837,0.110728585847885,-0.873577046328946,-0.45681946793855,0.919069587537286,0.15092916938193,-0.0567031962253177,-0.334915981158293,0.247512602370145,0.0524106657189997
"Cnipodectes subbrunneus",2,0,1,NA,-0.253847421362958,-0.4003046386252,0.0906763088333687,-0.248635454324955,-0.0363388121032084,-0.291554466776769,-0.614743984291077,-0.79976643526369,0.565022701054145,-0.010071841526174,0.389389664651172,0.0337055822836997,-0.102364376064964,-0.119614600332277
"Coccycua minuta",0,1,NA,1,0.145607913026128,-0.0137382412312306,-0.172519395904596,0.0480701667393169,1.3908948305735,0.0674057955652301,-0.634156463943917,0.138913483062244,0.488142448378971,0.478711464017781,0.761885820834247,-0.826798349321084,-0.121827960162277,0.115540075770003
"Coccyzus melacoryphus",2,4,NA,NA,0.323542324516078,0.0728064746032402,0.018895662086651,0.198593994010947,1.2200979572408,0.0550278554844715,0.200580161128211,0.307020082890715,-0.4416324108092,0.363296992535206,0.543523632367668,-0.514704893868435,-0.121959318073994,0.266320158907605
"Colaptes punctigula",1,2,NA,NA,0.49113100104163,0.0670368268809421,0.210310720077898,0.0799117455852386,-0.160019306585509,-0.149208155848045,-0.375323401906048,-0.1587707891982,0.320867207002744,-0.0828174730681299,0.102318763680054,0.239602226808332,0.370346930299636,0.0645712282622225
"Columbina minuta",0,1,NA,1,0.00395164308472871,-0.654169138406315,-0.890325863371774,-0.384685836666621,-0.48394441118201,-0.501979448149665,-0.368852575355101,-1.40208403038765,0.280303644702081,0.511132650998709,0.0163123246534688,-0.0415258696461765,0.504629382429882,0.0681063869686481
"Columbina talpacoti",0,8,NA,1,0.264910366635762,-0.55031547940495,-0.722837687629432,-0.228372631423004,-0.220877962600609,-0.446278717786251,-0.29120265674374,-1.02398231335239,0.176923750224145,0.519127146550907,0.133911077545813,-0.032305954871093,0.551752220466315,0.153685500687443
"Conopophaga aurita",3,0,1,NA,-0.158797160238838,-0.469540411292777,-0.0768118669089728,-0.504815429585326,-0.874617719149911,0.222130046574712,-0.660039770147704,-1.05769610398873,0.826040904545557,0.0626640718011038,-0.332136976223122,0.415338779920875,-0.0928905728656224,0.0616935234403009
"Coragyps atratus",0,13,NA,1,3.07760714248506,2.09218317740756,2.07660753549256,4.45089211443451,2.0210763976976,3.24853639632019,-0.653568943596757,5.82884734488708,0.672792481707388,0.930361601575963,-0.488921280757048,0.622348139983088,0.243888154582027,-0.807723796132432
"Crotophaga ani",2,80,NA,NA,0.926344752045853,0.395906747051931,0.90419030529617,0.599508418570963,2.0328554924102,0.754381470047331,0.0258678442526496,1.6688597044951,-0.173468532405725,0.294611031571875,0.819982027628165,-0.39876925796402,-0.438045008200679,0.482457990842078
