"Species","HON_H","HON_M","HON_EXT","HON_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Momotus subrufescens",4,1,NA,NA,0.831119415592676,1.00171975789323,0.760629011802734,0.314381553450663,2.7081902559326,0.284019746978505,-0.401206708109835,2.49702422867605,0.583890862621405,1.30367126515943,-1.12440275696171,-1.33227588057398,-0.0415191919112342,0.291861060678704
"Myiarchus apicalis",5,12,NA,NA,-0.0795235181239724,-0.123361547954893,0.306018249073522,-0.219688564465026,0.230654001382392,-0.0811294854038728,-1.03534771010261,0.0801221821303922,1.13087145125039,0.203975161381629,0.19971007283523,-0.317376587389866,-0.08672455385083,-0.0924659548422798
"Myiarchus crinitus",0,1,NA,1,-0.00776228212591097,-0.059895423009615,0.569213953811487,-0.0546912922634309,0.216911724217692,-0.112074335605769,-0.194140258479539,0.310865949228317,0.21924949347085,0.480413368984131,0.335199507823887,-0.149466862483837,-0.239419867700371,0.0160840870500222
"Myiarchus panamensis",0,5,NA,1,-0.0172655523927046,-0.123361547954893,0.37779889582024,-0.176268229675132,0.226727636478192,-0.0378066951212178,-0.465914973619302,0.168317177302804,0.53528570944602,0.326841442619236,0.190132392568999,-0.173726848518274,-0.176792808169384,0.0582200595341025
"Myiodynastes maculatus",0,14,NA,1,0.21731507875888,0.147811894993115,1.07167848103851,0.0625436116692814,0.165868980463092,-0.248231676494114,-0.220023564683326,0.715275205016475,0.211746965905607,0.719380326726902,0.840993128600835,-0.224135036443832,-0.19295363261553,0.00265432917523869
"Myiopagis gaimardii",0,5,NA,1,-0.753473778139228,-0.717635263351593,-0.531422629638185,-0.655339256856956,-0.47609168137361,-0.359633137220941,-0.388265055007941,-1.44098386471985,0.421540134137364,-0.160300068150073,-0.108038455477925,0.06159048262222,-0.158751176512112,-0.0456824010666133
"Myiopagis viridicata",3,14,NA,NA,-0.785728683088471,-0.688787024740103,-0.555349511887091,-0.616260955546052,-0.42701212007111,-0.415333867584355,-0.349440095702261,-1.43703755657864,0.364906706955262,-0.127009552992656,-0.158210562005843,0.0224890522434704,-0.145297334798955,-0.10049445121251
"Myiophobus fasciatus",0,1,NA,1,-0.899267794297169,-0.584933365738738,-0.244300042651314,-0.62928705598302,-0.44860712704421,-0.440089747745872,-0.388265055007941,-1.32928626242492,0.384423572798568,-0.0318042455709001,0.131951506786978,-0.132413177361047,-0.323489233211904,-0.143922677681247
"Myiothlypis fulvicauda",0,8,NA,1,-0.589428087030185,-0.544545831682651,-0.38786133614475,-0.568498587277169,-0.53695033738871,-0.0687515453231143,-0.58886067808729,-1.10880221238721,0.616920492152473,-0.36262039999179,0.0587726134376038,0.0724470966934321,-0.160153270753456,-0.00876505761630816
"Myiozetetes cayanensis",2,42,NA,NA,-0.170412343500738,-0.538776183960353,-0.172519395904596,-0.267450932733909,-0.110939745283009,-0.19871991617108,-0.582389851536343,-0.547831290339069,0.669596659312,0.0866000549982912,-0.0506328187577375,0.148789880368763,0.0160658041656334,-0.054755667768376
"Myiozetetes similis",0,4,NA,1,-0.111327172167713,-0.365686752291412,-0.148592513655691,-0.225477942437012,-0.156092941681309,-0.248231676494114,-0.517681586026876,-0.456921045165466,0.546842385818803,0.049856962018903,0.0287243834943607,0.0776398028713288,0.119888526278106,-0.0702120778965663
"Myrmeciza longipes",4,23,NA,NA,-0.114038716646612,-0.198366968344768,-0.435715100642562,-0.546788419882223,-0.47020213401731,0.345909447382298,-1.16476424112155,-0.586329337659788,1.2202431855083,-0.756595740610804,0.0506254559442519,-0.016862607927208,0.15786536696405,0.160294329619631
"Notharchus hyperrhynchus",2,0,1,NA,0.821694930952592,1.52675770062235,2.45943765147505,0.175436482123004,0.240469913642892,-0.229664766372976,0.122930242516851,2.25490843527703,-0.367623803209626,1.0328233948899,2.12581484877992,-1.03018816973967,-0.131229058718952,0.323768325372292
"Notharchus tectus",0,1,NA,1,-0.144524123072185,0.0670368268809421,0.593140836060393,-0.445474305372471,-0.45842303930471,-0.662892669199526,0.129401069067797,-0.343261533588107,-0.252012998016563,0.43408208025633,0.927548760986019,-0.268059848463664,0.00177015837135494,0.153339100881698
"Nyctibius griseus",0,1,NA,1,1.26443729677382,0.28051379260597,-0.244300042651314,2.22632362869897,2.0564136818354,-0.817616920209009,1.25532488893253,2.22592784745886,-1.45776573513712,1.6448198427244,-1.75701563472794,0.497626242110174,1.05937001236108,-1.10429438167366
"Nyctidromus albicollis",0,1,NA,1,0.437969336077571,-0.434922524958989,-0.26822692490022,0.699375188587718,1.1612024836778,-0.0935074254846314,0.73765876485679,0.71721687736283,-0.653502324316621,0.90323496850092,-1.22641279027623,0.484740275479831,0.102014063322991,-0.154159867885839
"Nystalus radiatus",1,0,1,NA,0.478807544583979,0.384367451607335,1.07167848103851,-0.158900095759175,0.0225566614597918,-0.415333867584355,-0.103548686766285,0.70401600370187,0.050333171556705,0.700777273731544,1.02483639792264,-0.347358233473306,0.122478431836393,0.273783525962173
"Ortalis columbiana",0,5,NA,1,2.14223430617565,0.401676394774229,0.401725778069146,1.78054152485606,3.7859774221355,2.41302544086898,-0.808868780819479,4.58733647846817,1.39349250424954,0.851860598155982,-2.61877215999573,0.220479878807366,-0.201257240273443,0.264710566602939
"Pachyramphus cinnamomeus",0,2,NA,1,-0.355047642174683,-0.4003046386252,0.353872013571334,-0.370212391736656,-0.346521639535009,-0.242042706453735,-0.239436044336167,-0.500233960589045,0.263884417432016,0.237717250924,0.536617263596981,0.0271571948673989,-0.31762630373563,0.032421430143628
"Pachysylvia semibrunnea",0,2,NA,1,-0.792347728422793,-0.446461820403585,-0.507495747389279,-0.58441937670013,-0.52909760758031,-0.353444167180562,-0.763572994962852,-1.31962491551309,0.728832401775222,-0.365818638083887,0.0262372780037216,-0.167477032622513,-0.0517869209132301,-0.230145991744023
"Parkesia noveboracensis",1,1,NA,NA,-0.521367881777388,-0.284911684179239,-0.627130158633809,-0.415080071019546,-0.53302397248451,-0.0378066951212178,0.232934293882945,-1.00840815817474,-0.348756522630633,-0.448469508812305,-0.203832311435653,0.137837316362718,-0.0384627669684017,0.074616846895248
"Patagioenas cayennensis",0,20,NA,1,1.48136223359382,0.04395823599175,-0.363934453895844,1.12489446952867,0.699854607434294,-0.0130508149597008,0.692362979000163,1.39769475328454,-0.75265213787955,0.496505151933662,-0.892726286481147,0.897370745553291,1.06371497154647,-0.06500812937285
"Phaeomyias murina",3,7,NA,NA,-0.891650887234226,-0.723404911073891,-0.507495747389279,-0.678496768744899,-0.49179714099041,-0.303932406857527,-0.58886067808729,-1.49092303126317,0.629064060512903,-0.238828430557586,-0.069282779020176,-0.0154129620391719,-0.260501047821661,-0.124465935396988
"Phaethornis anthophilus",0,15,NA,1,-1.29153101247472,0.730546314945218,-0.91425274562068,-0.656786601349953,-0.277810253711509,-1.17038821251063,2.25830300432927,-1.53538284942489,-2.87564951383169,0.00669412330831487,-0.523531629643583,-0.960794878116974,0.0782268971703152,0.0286567632640811
"Phaethornis guy",0,4,NA,1,-1.24181641471807,1.0767251782831,-0.674983923131621,-0.627839711490024,-0.248362516930009,-1.17038821251063,2.56243185222377,-1.2456143566304,-3.26802877740299,0.0642756756871426,-0.326537711898226,-1.16061035594448,0.0501028275796607,0.104961653896898
"Phaethornis striigularis",0,3,NA,1,-1.80411282786346,-0.00219894578663451,-0.890325863371774,-0.918755954582309,-0.798053603518011,-1.21371100279328,2.7047900363446,-2.40132472367949,-3.24487903855247,0.087492445266674,-0.301738904231818,-0.474617829026619,-0.457338555988612,0.10723399138314
"Pheugopedius fasciatoventris",2,9,NA,NA,-0.228154253277111,-0.204136616067066,-0.507495747389279,-0.512052152050308,-0.48394441118201,-0.0625625752827349,-0.854164566676106,-0.809243751757739,0.836763483097521,-0.538562906009153,0.0204943973917874,-0.0663932919196982,0.267825882936321,0.0299001597013925
"Pheugopedius mystacalis",0,2,NA,1,-0.0847323075169625,-0.238754502400855,-0.507495747389279,-0.551130453361212,-0.34848482198711,0.042649915403713,-0.990051924245988,-0.684586636188092,1.03696620171161,-0.514187339488176,-0.0715818669236507,-0.0520481504390354,0.295318474144692,0.138745796476214
"Pheugopedius sclateri",0,5,NA,1,-0.366331362372109,-0.336838513679922,-0.746764569878338,-0.611918922067063,-0.43290166742741,-0.155397125888424,-0.808868780819479,-1.09606341468876,0.808368333872683,-0.53705054545483,-0.221913364268715,-0.0740604775252363,0.276045873315527,0.0250679970797591
"Phimosus infuscatus",0,18,NA,1,2.15771148156437,5.27702872011608,0.975970952042887,2.35513728857565,0.633106404062894,2.13452178905191,0.653538019694483,5.70898123300489,-1.93666795328011,-2.08981248816176,0.702436684801363,-1.78409790108317,1.50867801839417,-0.344801397000357
"Phyllomyias griseiceps",0,2,NA,1,-1.14061619390635,-0.850337160964448,-0.579276394135997,-0.737837892957754,-0.62529354773321,-0.582436058674596,-0.414148361211728,-1.86894372097588,0.415168450895361,-0.144416276205895,-0.0380286525833306,-0.0178752362535004,-0.302334054413061,-0.237750223841754
"Phyllomyias plumbeiceps",0,2,NA,1,-0.869248984168736,-0.856106808686746,-0.674983923131621,-0.619155644532045,-0.42897530252321,-0.489601508068906,-0.284731830192794,-1.62490904562751,0.318292329882093,-0.0802136191088196,-0.281443806711097,0.11665624987545,-0.165471837907458,-0.14382771313874
"Piaya cayana",0,3,NA,1,0.86843073465584,0.465142519719508,0.569213953811487,0.627007963937895,3.9665902077287,0.68011382956278,-0.860635393227053,3.0051111107227,1.36565887884934,1.78387784398099,-2.29150660052829,-1.24264046968947,-0.407000259349938,0.141984223902822
"Picumnus olivaceus",3,9,NA,NA,-0.847490287597661,-0.775331740574574,-0.603203276384903,-0.726259137013782,-0.992408666275912,-0.700026489441802,-0.575919024985397,-1.89248425078113,0.531713628232381,-0.306532862492603,0.263721103814138,0.129394902157059,0.0699457105124429,-0.210802473154822
"Pionus menstruus",0,29,NA,1,1.55088289651252,0.182429781326903,2.02875377099475,1.09884226865474,-0.0402651770074084,-0.464845627907389,0.304113385943359,2.12064536696259,-0.354223512478369,1.44673948163461,1.72816211491441,0.718727528988384,0.36309537915203,-0.112682284944551
"Pionus tumultuosus",2,0,1,NA,1.51375502190074,0.332440622106653,1.86126559525241,1.18568293823452,0.0441516684328918,-0.28536549673639,0.750600417958684,2.21837507759977,-0.866663179384138,1.32322957122348,1.46908257678045,0.728509029625351,0.311111555414151,-0.0569150314206451
