"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.377606399128582,-0.111795482736547,-0.565124945593318,-0.484266560117231,0.385839534492701,-0.374291048984895,0.0454855611096979
"HWI_z",-0.124178984437941,-0.858976026331843,0.287227527922665,0.0991951133849263,0.163220887358254,-0.22913258125914,0.274331268415782
"T_cul_z",0.345511161758916,-0.3671122716573,-0.537798365477997,0.397804505156715,-0.4772534521534,0.254116380903804,-0.0776473967937795
"Tail_l_z",0.400975635866081,-0.0331569005103048,0.381932493104317,-0.506621312306603,-0.63318724938365,-0.145340361822911,0.116325674128076
"Tars_z",0.406649538493639,0.276556984126321,0.160083929044262,0.582419092215681,0.0391782062901304,-0.610359855936836,0.138706302924307
"weight_z",0.454218381222118,0.0853693877213767,0.152633814369405,0.0330519955472401,0.325505682597814,0.565539098752321,0.579844627879202
"Wing_l_z",0.436068089529345,-0.173261243055265,0.337802732737165,0.0206933912044341,0.297154781093102,0.17126555135235,-0.7400360851056
