"Species","SAGU_H","SAGU_M","SAGU_EXT","SAGU_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Grallaria ruficapilla",0,12,NA,1,0.709463836477635,0.286283440328268,0.162456955580086,-0.0764014596583776,-0.372043011412309,1.74461667650802,-1.24888498628386,1.58034159063752,1.57232997846672,-0.489346869142957,1.38942848376911,0.28738345461808,-0.533539462416572,0.380278777567631
"Grallaricula cucullata",0,5,NA,1,-0.393332340745215,-0.556085127127248,-0.26822692490022,-0.522183563501283,-0.866764989341511,-0.00686184491932138,-0.834752087023266,-0.795214205749335,1.07043013643947,-0.420745005471716,0.245084456624618,0.331912717069264,-0.0563790135035557,-0.0855709627724202
"Haplophaedia aureliae",10,12,NA,NA,-1.3872459798599,-0.111822252510297,-0.91425274562068,-0.662575979321938,-0.748974042215511,-1.10849851210684,2.5106652398162,-2.33534205152126,-2.26015195434883,0.28279484547205,0.275075506595114,-0.186743251832262,-0.193931471813378,0.0854992571412326
"Heliodoxa leadbeateri",24,10,NA,NA,-1.11985117241325,0.297822735772864,-0.770691452127244,-0.512052152050308,-0.62529354773321,-1.10849851210684,2.56243185222377,-1.86252929598947,-2.50980296815303,0.0881050962129675,0.341689976408728,-0.279045121723174,0.0214078217152831,0.115732097224612
"Heliomaster longirostris",1,0,1,NA,-1.20656001723816,0.649771246833046,-0.818545216625056,-0.639418467433995,-0.909955003287711,-1.18895512263177,2.64655259738608,-2.00540575387025,-2.72599334235629,-0.26373949522767,0.619975677909432,-0.386023695230534,0.1533354238876,0.113714652771379
"Hemithraupis guira",1,0,1,NA,-0.753473778139228,-0.590703013461036,-0.483568865140373,-0.565603898291176,-0.48787077608621,-0.471034597947768,-0.194140258479539,-1.25250448519143,0.388824225325054,-0.0985804115992523,-0.112897951699658,-0.0359859970618385,-0.04401037457059,-0.136172524845688
"Henicorhina leucophrys",9,67,NA,NA,-0.52603174802436,-0.4003046386252,-0.698910805380527,-0.708891003097825,-0.927623645356611,0.0302719753229545,-1.02887688355167,-1.06090815712606,1.26159247989035,-0.394905858035214,0.592647684649748,-0.0511484483612116,0.091118611494301,-0.0965543368113676
"Icterus chrysater",1,20,NA,NA,0.377962217655302,0.113194008659327,-0.00503122016225508,-0.0923222490813384,0.403414057167193,0.172618286251678,-0.388265055007941,0.69952097412537,0.375055982667655,-0.101445968486029,-0.0125031693846179,-0.22391272759748,0.149485377337766,0.256793754734337
"Ixothraupis xanthogastra",6,0,1,NA,-0.584358664293232,-0.567624422571844,-0.579276394135997,-0.600340166123091,-0.750937224667611,-0.501979448149665,-0.330027616049421,-1.32550743264634,0.524796670100151,-0.177978725791637,0.0524371439476124,0.0914849239947038,0.18707885283378,-0.0843040939493393
"Knipolegus poecilurus",4,18,NA,NA,-0.604843042986089,-0.515697593071161,-0.292153807149126,-0.378896458694635,-0.252288881834209,-0.36582210726132,-0.161786125724806,-0.834393714394407,0.307717801100443,-0.0612907960556665,-0.21674268689888,-0.0129196867652782,-0.10107162090978,-0.149135874249748
