"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.386043766393401,0.0541795643349125,0.429311604365615,0.692265746541181,-0.0717859557289975,-0.418785023996051,0.062931295845393
"HWI_z",-0.012373076597509,-0.937079591696258,0.162365256888762,-0.0990840734964049,0.15152848325872,-0.123239542036509,0.217714835453709
"T_cul_z",0.387420207389228,-0.256882925271988,-0.400165531589587,0.159598342834777,-0.714351622390579,0.292454164696594,-0.0498496042288653
"Tail_l_z",0.369565172593021,0.132189550093884,0.495334743696991,-0.668340680568181,-0.347938800543057,-0.170243175821031,0.0621899075380616
"Tars_z",0.394758783273877,0.0920180064941247,-0.604652960365186,-0.174324222854659,0.243146384242013,-0.525277347242253,0.323523718853639
"weight_z",0.446465802937308,0.0959531382170108,0.132388551703292,0.0477272713107121,0.375385037951386,0.644065782893408,0.46467408106449
"Wing_l_z",0.457141196297993,-0.133451043201959,-0.0266116069835799,-0.0783119346367302,0.374822831612835,0.0646677460043926,-0.788478114161199
