"","Species","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"1","Accipiter bicolor",2.58098252287533,0.0285481892593415,1.45974214076914,0.346866465536744,-0.0457363635580117,-0.391288244458492,0.322286181207239
"2","Actitis macularius",-0.722970565453912,-1.7765287171185,0.487363249861662,-0.796848633352615,0.0130133627861556,0.214243602504333,0.365885827724196
"3","Akletos melanoceps",-0.42979591178385,1.25035700130679,0.169685896448317,-0.236597854628427,-0.0303579438489722,0.00955968181666239,0.0429223650763925
"4","Amazona amazonica",2.24635132062292,-0.399630052770246,-1.21564345121709,0.698490359082914,1.60910614817092,0.266256600068311,0.035660347738478
"5","Ammodramus aurifrons",-1.43043497144965,1.04139502929427,0.167176967485506,0.00472203566280893,-0.0442475296692812,-0.0353102490549767,-0.0689591490114723
"6","Anabacerthia ruficaudata",-0.9028564003925,0.30717997768242,0.296222977210031,0.158450128549757,-0.172547890659453,0.23095501428524,-0.022371805578965
"7","Anabazenops dorsalis",-0.564460003845773,0.676549280365205,0.15279713996995,0.0639053637999412,-0.197503900864579,0.188241109630672,-0.015507980802584
"8","Ancistrops strigilatus",-0.578455947570559,0.373388066448324,0.127749607138585,-0.00558278059777881,-0.0927336666435653,0.158253727906801,0.0338132010795928
"9","Anhima cornuta",7.1095534868915,-0.527811242074706,3.37515132722403,-0.519806984026699,0.446871039808877,-0.584998166200513,-1.03379705528749
"10","Anthracothorax nigricollis",-1.97620634220042,-3.22460451308123,-0.265715574784873,-0.700095770672987,-0.234838704549211,-0.127458976932052,0.0298185324468538
"11","Anurolimnas castaneiceps",0.21450470822066,1.47155144402734,0.887186530474554,-1.21348914994423,0.476183769826476,0.19998026039505,0.356317633532649
"12","Anurolimnas fasciatus",-0.547633170554645,1.00415555675416,0.734688547345046,-0.805142260449627,0.385801615441642,0.263923598346625,0.253619957997977
"13","Ara ararauna",7.75049843774235,-1.18458337421538,-1.62173224405545,4.40490954295869,-0.897067278361133,-1.09657575415285,-0.0419582805876889
"14","Ara severus",3.54730699248332,-1.24047428144009,-1.12632331115555,2.11862141062598,0.515061436624519,-0.322763267110317,0.176009299816445
"15","Ardea alba",7.16919288766732,0.282094607398545,0.981117652639886,-4.54707388338402,-0.907252946681386,-1.21934208037756,-0.212358913775587
"16","Arremonops conirostris",-0.62570416573876,1.21655552189303,0.13545151601004,0.0940469781391411,0.0723774554058297,-0.060490025143056,0.136201611792277
"17","Atticora fasciata",-1.51672940940577,-2.08739503918582,0.334462550753101,0.0684214686024145,0.103789111242418,-0.196136364023623,-0.0376140850459998
"18","Attila cinnamomeus",-0.421684163457592,1.05266323818635,-0.0956138185234738,0.303685184592678,-0.0493275146426066,0.113037738582904,0.00990148365108801
"19","Attila spadiceus",-0.424474824783245,0.683329869811747,-0.119757340485888,0.0704486048226575,0.182567963334136,-0.0177622465700559,0.100527324632874
"20","Automolus infuscatus",-0.639286608534192,0.264053779235257,0.130424471911022,-0.0415931299766173,-0.1816804882193,0.163852580133384,0.0307481722069215
"21","Automolus subulatus",-0.802639092842508,0.279623487925263,-0.00399717573684917,-0.0690473578103486,-0.254274031083129,0.210346815675652,0.0271216251614149
"22","Baryphthengus martii",2.54155509379997,0.366443108292096,-0.394902546772549,1.35002026027305,-1.22266037064039,-0.105308583648028,0.535099990891849
"23","Berlepschia rikeri",-0.541888419500184,-0.6679566319654,0.143299755680761,-0.133610735796803,-0.119844403276757,0.151804518464398,0.19203753586214
"24","Brachygalba lugubris",-0.994335109957016,-0.257736123612393,-1.00099342747613,-0.541399117001168,-0.662108497209512,0.481511141339195,-0.271062807224443
"25","Bubulcus ibis",3.17583532716742,-0.0415505599947874,0.818107658333583,-2.05385369870638,0.128417384651513,-0.156314046749096,0.105353379202671
"26","Bucco capensis",0.0153902622200366,0.275708883721926,-1.09039906013795,0.0510859136762742,0.559671320244729,0.123914983450864,0.122124088371223
"27","Bucco macrodactylus",-0.803670802958729,0.374146474594765,-0.857318189798227,0.224748919464672,0.234364058955818,0.0408700976152353,-0.0134323193549713
"28","Buteo nitidus",3.2111315044017,-0.0658500857338166,1.24806754234024,0.0180920689533473,0.463795966709583,-0.441625011521524,0.422326143411735
"29","Butorides striata",1.99916387195849,-0.176321688780415,-0.517589820451424,-1.66890486075595,0.00489100158921947,0.466461445012685,0.0888099726666585
"30","Cacicus cela",0.732246083000604,-0.30948664937836,-0.0121015384803519,-0.0696017634970985,0.132326004688459,0.121088148818872,0.104437037636872
"31","Cacicus haemorrhous",0.849793915484396,-0.156942660698901,0.0121714024046006,-0.00343582905071482,0.130668442553566,0.140034076770964,-0.0861791558482567
"32","Cacicus solitarius",0.470485285832132,0.906251577610875,0.0560977552422974,0.22418064142722,-0.273979439056625,0.287331781712651,0.121868683894547
"33","Campephilus melanoleucos",2.01160335760826,0.113129178191751,-0.443553477727862,0.109895812002353,0.382670006534713,0.374483405029307,0.1079559773528
"34","Campephilus rubricollis",1.87379241015494,0.411195811408968,-0.258116548489833,0.0345157612474757,0.0815910008781928,0.379837177790118,0.0539751948093112
"35","Camptostoma obsoletum",-2.06226223220552,0.429185554209388,0.107827435521117,0.0929945608082007,-0.150970012731629,-0.173415225462758,-0.284966677116923
"36","Campylopterus largipennis",-1.70657640342497,-3.01109095524689,-0.336634377293495,-0.674090241651096,-0.366740324952223,-0.0478808419358963,0.0126603417201064
"37","Campylorhamphus pusillus",0.0327535001525099,0.407866979273236,-0.533027621316127,-0.478057039114081,-1.11787659648951,0.693605832084511,-0.0861532169929734
