"","Species","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"1","Aburria aburri",7.1569012988339,0.336091058553801,2.74244245343282,-0.0901277288743197,-0.682692166152823,-0.221239642032373,-0.499212957215706
"2","Accipiter striatus",2.60215659175757,0.155644561040217,1.39223289642342,0.507414133706575,0.455333713038341,-0.869690877738336,0.161423941563543
"3","Adelomyia melanogenys",-2.44930053515938,-1.98304187910619,0.195226019972586,0.170902315122905,-0.033642549758888,-0.291418662042424,0.0613227148274381
"4","Aglaiocercus kingii",-2.28863401358142,-2.21176447810272,0.268313309516653,0.183404601263588,-0.21611206980243,-0.31253403126352,0.0359954566416643
"5","Amazilia tzacatl",-2.31103737643004,-2.19697784779274,-0.0131752896046415,0.217206465923895,-0.0697832033056597,-0.2716754803827,0.0165352663478162
"6","Amazona mercenarius",3.18746334967712,-1.15583255319989,-0.599171696652629,-1.17519023869281,1.70861515704059,0.513200184583142,-0.0272740679222841
"7","Anabacerthia striaticollis",-0.375635207000657,0.501742455059073,0.15800236926634,0.0046002763485643,-0.260990663263821,0.268943478093119,-0.083025441734088
"8","Anisognathus somptuosus",0.218087671397174,0.374469740159303,-0.0393757542765161,0.0309989160013099,0.176417872780465,0.0868906036713253,0.239435547959877
"9","Anthocephala berlepschi",-2.75876461100451,-2.25108499957037,0.336046941746461,0.363405440731179,-0.212215052507331,-0.216295428896917,0.00677362164479456
"10","Anthracothorax nigricollis",-2.12356010118806,-2.4275139486718,0.113741725119126,0.356084763716868,-0.140120935645935,0.0694489421304268,0.0914250600932945
"11","Arremon brunneinucha",0.462530891914609,1.13621420061656,-0.177406687983301,-0.0318193713654127,-0.105709915922012,-0.0418203757039512,0.231153064701673
"12","Atlapetes albinucha",0.244563579072061,1.12342073893805,-0.262889171789802,-0.241848167836766,-0.0640107665437194,-0.191740519160049,0.200924908253093
"13","Atlapetes fuscoolivaceus",-0.0568356217928159,1.0197006022364,0.0323852438873835,-0.00196855665216404,-0.0969388268840986,-0.121314007452413,0.247495223710447
"14","Aulacorhynchus albivitta",4.41045441402344,-0.656314755306743,-3.51131711750573,-1.0985946285384,0.250706491113527,-0.300152310398629,0.494449147496654
"15","Basileuterus tristriatus",-1.03259860632598,0.894192926747898,-0.168941196631038,0.028667235950018,-0.212569487094669,-0.0995956513483451,-0.203501985114774
"16","Boissonneaua flavescens",-1.90812968193644,-2.15408982940406,0.387278699815459,0.158539422431273,-0.036793712047855,-0.0320958186020593,0.0730660714712168
"17","Bubulcus ibis",5.11629706010084,-0.430879126743608,-0.119399893052372,3.19342434337689,0.337209766247246,-0.655186123874139,-0.185277261491603
"18","Butorides striata",3.46551372055183,-1.00631937365031,-1.51184841623994,2.11354179084256,-0.0383088506378588,0.415321984367321,0.0562365069930053
"19","Campephilus melanoleucos",3.43929677340328,-0.500917195779041,-0.742452680919944,-0.172781003016802,0.392300775719165,0.384795706817204,0.0678573086492225
"20","Campephilus pollens",3.33770326142155,-0.339035403938979,-0.975324546134417,-0.274434832090577,-0.0609358626272484,0.503485108606835,-0.0851659248158688
"21","Camptostoma obsoletum",-1.77585359597799,0.742800497316927,-0.133320114390584,-0.123996580336334,-0.0669588399677828,0.00652400705060693,-0.301899254596315
"22","Campylopterus falcatus",-2.00614119761386,-2.26561985378553,0.0694636408883992,0.415338191258828,-0.260326230107355,0.0752135302157599,0.0810914993498228
"23","Campylorhamphus pusillus",0.949892248186341,-0.290813276970495,-1.05920395998009,0.703581585694507,-1.48259773614562,1.04042261740421,-0.099879304023209
"24","Cardellina canadensis",-1.27343530809765,0.227589529001386,0.0168881601719615,0.0523422502711078,-0.0284133869747235,-0.331929212308608,-0.109539657232008
"25","Catharus aurantiirostris",-0.176774891124589,0.904471723154456,0.0816485455027944,0.528629143010069,0.0338607741125906,-0.175845014033608,0.174734146086793
"26","Catharus fuscater",0.145352300119062,0.895231743801551,0.411231120265405,0.593520929915484,-0.199357438602894,-0.210538152242477,0.148222216474351
"27","Catharus maculatus",0.244298777564817,0.700525651719847,0.37891619890947,0.599035845648594,0.0501822499375379,-0.339024055253774,0.241999402220362
"28","Chaetocercus heliodor",-3.34566040810468,-2.00585579361323,0.074704344582421,0.349489536782534,-0.222198092391976,-0.507435682103356,-0.123568674103624
"29","Chalcothraupis ruficervix",-1.0346039245933,0.229571161761862,0.0343080136263655,0.0220324968647553,0.234729994367298,0.143743989166059,-0.00586931925275356
"30","Chalybura buffonii",-2.10652918538868,-2.55618197788728,0.101529457883013,0.338318359997246,-0.20762970375681,0.0192230629654611,0.140848791964713
"31","Chamaepetes goudotii",5.96870871111698,0.959163897583311,1.83807027748057,0.34840329465025,-0.809912645485408,-0.588630749119418,0.0436592482649692
"32","Chamaeza turdina",0.714416915474152,1.05658882465581,-0.0723566500986424,0.667562156566193,0.302353443526721,-0.15440127356976,0.44180812259795
"33","Chlorochrysa calliparaea",-1.10973940229691,0.191130923392785,0.0189514063628235,0.215702924735381,0.192232295439073,0.0256992010686186,0.0266350221715533
"34","Chlorophanes spiza",-0.914825417265202,0.229855419760523,-0.111696867535142,0.102712271187877,0.167216197380997,0.00613960671147622,0.0922607401110202
"35","Chlorophonia cyanocephala",-1.5042333076048,0.0789416200043013,0.0766171485258466,-0.0792723388969772,0.40307155930297,-0.0354174465417477,0.036282190378544
"36","Chloropipo flavicapilla",-1.09372721834723,0.582568367023806,0.0988681839865917,-0.101198925716193,0.182680080150226,0.214626403826153,-0.139927050880375
