"","Species","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"1","Actitis macularius",-0.406094717960776,-1.72091338068049,-0.387967575309956,-0.500879263930264,0.487987467701255,0.439174892087827,0.372703908244506
"2","Adelomyia melanogenys",-2.20243534959422,-2.64531219602661,0.149209520512365,-0.270085175946604,-0.0459311815488618,-0.303974924572945,0.0706302264663485
"3","Amazilia tzacatl",-2.05521609704303,-2.81783394489335,0.121727116646717,-0.121486449642392,-0.188542355188174,-0.297317568508994,0.0368715302079832
"4","Amazona amazonica",3.36657430602429,-0.301925975379428,1.78648746903955,2.12464503097227,0.402833878641051,0.0639920068752926,-0.112438926970052
"5","Amazona farinosa",4.57745065048024,-0.316611663281049,2.1079073944681,1.99813245647209,0.290319563025934,-0.0464665579473448,-0.237031110635237
"6","Amazona ochrocephala",3.84711793343922,-0.259987938690276,2.09916648757546,2.1345041225067,0.335689039602764,-0.00981284782631495,-0.0954764657688371
"7","Anthracothorax nigricollis",-1.85544441803075,-3.03558158510283,0.0861602815641733,-0.268373696283348,-0.170086789872196,0.0476909978566886,0.0492573548680127
"8","Aramides cajaneus",2.75666788759403,0.537335010992492,-2.07977053155579,0.00409805927677101,0.578046739676697,0.953833725415221,0.339161821383756
"9","Ardea alba",9.13593735946811,-1.6888662436857,-4.56213798128326,-0.12514022131431,-0.586617802244537,-0.654896149455114,-0.0889359820711844
"10","Ardea cocoi",12.4488842666316,-1.70508797657875,-5.27125970514969,0.331954201770435,-0.548248831507065,-2.07373768425764,-0.00317022243024917
"11","Arremon aurantiirostris",-0.26717432596719,1.00456441133895,-0.039642828890446,0.26431227736415,0.133763996394914,-0.057073340803966,0.219653174196575
"12","Arremonops conirostris",-0.174792231503942,1.19103279728509,-0.243852656341478,0.191195894426219,0.066868804556048,-0.00513387261992315,0.20703153763952
"13","Atalotriccus pilaris",-1.92515939313694,0.964436250981442,-0.574775524655723,0.198296039516109,-0.266451613608886,-0.129694161466268,-0.292376371954488
"14","Automolus ochrolaemus",-0.141329107060087,0.455772883717947,-0.170887515112397,-0.179014291673811,-0.00755905395259536,0.331702465394083,0.120722307727108
"15","Baryphthengus martii",3.73176706289687,0.737488619650516,1.64079801003536,-1.10375909366146,-1.77782824526906,-0.0960674442468633,0.284463185441196
"16","Basileuterus rufifrons",-1.35503019938089,0.933533297892285,-0.278752329445663,-0.18136886945331,-0.199985717813037,-0.239665656007736,-0.0869608848351577
"17","Brotogeris jugularis",0.273254091324002,-1.190071466935,1.02382142753132,0.684568021650157,0.442125598558274,0.171291459663953,0.256523537784641
"18","Buteo nitidus",4.36193507937543,0.0794573922138187,0.407875081037913,-0.830947977453597,1.10280424325725,-0.469292585672036,0.199264719805065
"19","Buteo platypterus",4.28405861295588,-0.624020058287426,0.988050520954574,-0.997964829582725,1.20584968820178,-0.321496213660619,-0.251296999162128
"20","Butorides striata",2.98013023774884,-0.963606051151725,-1.38988240552349,0.985832965852957,-0.511412705317581,0.790592640257501,0.161087439994331
"21","Campephilus melanoleucos",3.04518543889452,0.0125369866316864,0.5468662555663,0.692041451843202,-0.150463752738898,0.409997916971512,-0.0307565766484351
"22","Camptostoma obsoletum",-1.87802742980182,0.509811823311334,-0.270647710419481,-0.0464178404230401,0.00631313953758166,-0.126719398249694,-0.251368304687011
"23","Campylorhamphus trochilirostris",0.854180427766347,0.0207796251215052,-0.93856457378218,-0.0183388235761659,-1.67095375605335,1.09112719987304,-0.178319347866024
"24","Campylorhynchus zonatus",-0.225116024599477,0.780096159768015,-0.374685668272252,-0.397716470403102,-0.23814193208785,0.357555935570588,0.1144768471472
"25","Cantorchilus leucotis",-1.03456402352682,0.76403397629691,-0.605885338489029,-0.0217712058974151,-0.0479390732286218,0.218695541996782,0.0055633363647489
"26","Cantorchilus nigricapillus",-0.736800744944534,0.96809696247171,-0.569909034282461,0.022382770081653,-0.0312528279476609,0.166636563900946,0.0683731889936786
"27","Capsiempis flaveola",-1.69900153627794,0.781412849116664,-0.236859284268071,0.0255821889476701,-0.154909832719743,-0.285763894521864,-0.227204823913648
"28","Cardellina canadensis",-1.38019969598626,-0.105201391129262,-0.166685217895404,-0.154289195072349,0.0568839268256856,-0.327032534939174,-0.0359874272961716
"29","Catharus minimus",-0.226622325383716,-0.375260488343631,-0.199455268189571,-0.41981951356922,0.52810162081263,-0.131633526641821,0.199817994820297
"30","Catharus ustulatus",-0.324416854492977,-0.406261108212075,-0.123613495104511,-0.411161355038811,0.588167074927623,-0.199300154114067,0.251298399617306
"31","Cercomacra nigricans",-0.761682966333598,0.966199103961685,-0.328299459678241,-0.0300881482428562,-0.245161821189445,-0.0863059971183029,-0.0559699640220991
"32","Cercomacroides tyrannina",-0.84216348617308,1.0106789536894,-0.361866341718274,0.0850705925939122,-0.221602239583984,-0.0704006977284148,-0.0585889788630891
"33","Certhiaxis cinnamomeus",-1.2259529013672,0.733732096705342,-0.34568370022052,-0.326639437265318,-0.158105570444369,0.144452869862739,-0.0710226965781637
"34","Chalybura buffonii",-1.82601634435518,-3.16492290877852,0.134416496586766,-0.297066585944336,-0.244652001502335,0.0112210870511782,0.100197844426834
"35","Chiroxiphia lanceolata",-1.1557127405524,0.913647609941735,-0.26030517184927,0.0436350271442588,0.175116891858583,0.134994946497385,-0.165173199097383
"36","Chlorestes julie",-2.69917285825102,-0.688879148741733,-0.442153184119952,-0.214915688589301,-0.385391587393055,-0.00197682895349419,-0.491433042038218
