"Species","SAGU_H","SAGU_M","SAGU_EXT","SAGU_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Catharus maculatus",10,0,1,NA,0.107631063689875,-0.381980040823661,-0.417904542360848,-0.171486955295309,-0.0694426343189841,0.647024107830397,-0.230677641247444,0.244298777564817,0.700525651719847,0.37891619890947,0.599035845648594,0.0501822499375379,-0.339024055253774,0.241999402220362
"Chaetocercus heliodor",1,0,1,NA,-2.1108053647334,-0.444115128116752,-1.14591655799533,-1.04429216240291,-1.14160638396923,-1.22194361750736,2.43034573725535,-3.34566040810468,-2.00585579361323,0.074704344582421,0.349489536782534,-0.222198092391976,-0.507435682103356,-0.123568674103624
"Chalcothraupis ruficervix",2,0,1,NA,-0.410030369531234,-0.574033947002306,-0.488357318067411,-0.404711953260126,-0.588354627032272,-0.431462186134999,0.0165568046770212,-1.0346039245933,0.229571161761862,0.0343080136263655,0.0220324968647553,0.234729994367298,0.143743989166059,-0.00586931925275356
"Chalybura buffonii",7,2,NA,NA,-1.18628431635844,0.15464116761667,-0.864105455169076,-0.563533884389542,-0.708543801815129,-1.185177039304,2.71011103132777,-2.10652918538868,-2.55618197788728,0.101529457883013,0.338318359997246,-0.20762970375681,0.0192230629654611,0.140848791964713
"Chamaepetes goudotii",3,1,NA,NA,2.34398402946149,0.713856953254489,0.615402834668733,2.1478855704775,3.23099026051185,2.66918590901551,-0.939850130872882,5.96870871111698,0.959163897583311,1.83807027748057,0.34840329465025,-0.809912645485408,-0.588630749119418,0.0436592482649692
"Chamaeza turdina",2,4,NA,NA,0.556566640978925,-0.189926134645016,-0.0891249223968905,-0.204396004087891,-0.264034631586467,0.79409042064386,-0.679603345689235,0.714416915474152,1.05658882465581,-0.0723566500986424,0.667562156566193,0.302353443526721,-0.15440127356976,0.44180812259795
"Chlorochrysa calliparaea",3,1,NA,NA,-0.494057584101128,-0.528844792607331,-0.558810093773973,-0.474822535470409,-0.664665214195991,-0.315034688491007,0.114149349120889,-1.10973940229691,0.191130923392785,0.0189514063628235,0.215702924735381,0.192232295439073,0.0256992010686186,0.0266350221715533
"Chlorophanes spiza",1,5,NA,NA,-0.410030369531234,-0.455412416715496,-0.394420283791994,-0.500577443221125,-0.565461450883156,-0.296651399389325,0.0230629743066122,-0.914825417265202,0.229855419760523,-0.111696867535142,0.102712271187877,0.167216197380997,0.00613960671147622,0.0922607401110202
"Chlorophonia cyanocephala",0,6,NA,1,-0.640735902182191,-0.82257429617467,-0.488357318067411,-0.559241399764422,-0.763868977508825,-0.566272972880673,0.296322098749442,-1.5042333076048,0.0789416200043013,0.0766171485258466,-0.0792723388969772,0.40307155930297,-0.0354174465417477,0.036282190378544
"Chloropipo flavicapilla",0,3,NA,1,-0.459317382585872,-0.720898698785976,-0.558810093773973,-0.386111186551276,-0.534937216017669,-0.468228764338365,-0.354294864209676,-1.09372721834723,0.582568367023806,0.0988681839865917,-0.101198925716193,0.182680080150226,0.214626403826153,-0.139927050880375
"Chlorospingus canigularis",2,0,1,NA,-0.450876330971447,-0.534493436906703,-0.488357318067411,-0.487699989345767,-0.424286864630277,-0.296651399389325,-0.295739337543355,-0.905240551479173,0.524810943357203,-0.0223072456050019,0.00981249667056606,0.0148975141022884,0.056210885912652,-0.0111301483894766
"Chlorospingus flavigularis",2,0,1,NA,-0.184785556446867,-0.421520550919265,-0.253514732378869,-0.343186340300083,-0.309820983884698,-0.149585086575861,-0.425862730135179,-0.410223406217364,0.59491512161118,-0.106861893798776,-0.0272953787988,0.109040772510703,0.0693438131098211,0.0332254349963834
"Chlorospingus flavopectus",1,3,NA,NA,-0.371280016258554,-0.523196148307959,-0.323967508085432,-0.514885725304856,-0.267850160944653,-0.143457323541967,-0.568998461986185,-0.624561880366141,0.785900990946987,-0.112384478094661,-0.0817805999965665,-0.0389686800954841,-0.0552636711265041,0.0340720287614127
"Chlorostilbon gibsoni",0,13,NA,1,-1.91259801510546,-0.269007154836223,-1.0050110065822,-0.771003974603643,-0.948922151380843,-1.14841046110063,2.76866655799409,-2.89187951384485,-2.40076017347492,0.190482832561299,0.357091377732211,-0.169820157113185,-0.508644322100288,-0.123688686382917
"Chlorostilbon melanorhynchus",6,1,NA,NA,-1.91259801510546,-0.449763772416124,-0.958042489444493,-0.832529587563686,-0.964184268813587,-1.21581585447347,2.85324676317878,-3.02773495781502,-2.40823479399271,0.262386340458166,0.214255473336417,-0.0457309909992323,-0.568157087754018,-0.0423871242236085
"Chrysuronia goudoti",1,0,1,NA,-1.58715605662463,-0.246412577638735,-0.934558230875639,-0.771003974603643,-0.916490151836263,-1.1790492762701,2.51492594244003,-2.6670106736664,-2.19340722880921,0.129186013202785,0.269137825088005,-0.104810472892244,-0.27241185023391,0.0208978401152018
"Cinclus leucocephalus",2,0,1,NA,0.224372916924387,-0.31984495353057,-0.652747128049389,-0.253044163172577,-0.550199333450413,0.303869377932316,-0.198146793099488,-0.208765421325469,0.602281388452038,0.224145256903339,0.770602419184328,0.231563772730561,0.170254044811471,0.289473488455543
"Coeligena coeligena",2,12,NA,NA,-1.18628431635844,0.691262376057001,-0.793652679462514,-0.446205971302947,-0.571184744920435,-1.10551611986337,2.50841977281044,-1.66840736196445,-2.63311412644334,-0.242724777475846,0.500878778402883,-0.556752624338086,0.149882252635598,-0.0296520555393501
"Coeligena torquata",0,8,NA,1,-1.19747661380773,0.872018993636902,-0.88758971373793,-0.421881891760604,-0.607432273823202,-1.13615493503284,2.49540743355126,-1.65892368036319,-2.704616453044,-0.320923750373537,0.631692889832383,-0.677734488779869,0.281964129459585,-0.0874034678636577
"Coereba flaveola",6,17,NA,NA,-0.894929324367323,-0.607925812798538,-0.605778610911681,-0.696600907768241,-0.834456270635265,-0.41920666006721,-0.334776355320903,-1.54359437625959,0.583001759208129,-0.261650720585955,0.140630891435266,0.0518480212479296,-0.03900655184147,-0.182730604433367
"Colaptes punctigula",0,2,NA,1,0.483456105435703,0.0529655702279754,0.192686180429359,0.0688921837113732,-0.170554162310912,-0.155712849609756,-0.37381337309845,0.573164002656916,0.2557011874017,-0.363992330704731,-0.106344587906859,0.331995083142954,0.461856969182823,0.115197110388553
"Colaptes rubiginosus",1,1,NA,NA,0.403859790722809,0.177235744814158,0.192686180429359,0.312132979134802,0.0164067762401995,-0.0760519301691299,-0.0745295701372555,0.798625670227945,-0.0841008057516849,-0.194701831924664,-0.0478268844254183,0.243422535334253,0.351152140278791,-0.0497316367932253
"Colibri coruscans",0,2,NA,1,-1.19747661380773,0.290208630801596,-0.77016842089366,-0.398988640426634,-0.504412981152181,-1.11164388289727,2.48239509429208,-1.77574858180928,-2.45813559395166,0.0523452705788576,0.269539696017238,-0.353614454903972,0.0174913898898075,-0.044618193299344
"Colibri cyanotus",0,1,NA,1,-1.29353805866783,-0.0148181613644874,-0.934558230875639,-0.583565479306765,-0.683742860986921,-1.11777164593116,2.43685190688494,-2.19356044455012,-2.23195265700609,0.186567511087984,0.305310864773519,-0.242611736821158,-0.05754017258671,0.0405234208715439
"Colibri delphinae",0,9,NA,1,-1.23208417266441,-0.280304443434967,-1.02849526515106,-0.506300756054617,-0.700912743098757,-1.13002717199895,2.56697529947676,-2.30575271654915,-2.22818923774385,0.494186446327809,0.266345606522633,-0.0590705986464842,-0.0647438620117812,0.061980718417244
"Columbina minuta",0,1,NA,1,-0.00217429976571512,-0.653114967193513,-0.88758971373793,-0.390403671176395,-0.485335334361252,-0.504995342541731,-0.367307203468859,-0.995889133790754,0.63015039636537,0.354602876062925,0.0869944754612867,0.0929927324029972,0.660535457483493,0.136372004493322
"Columbina talpacoti",0,1,NA,1,0.257954723743004,-0.551439369804819,-0.723199903755952,-0.235874224672099,-0.229694867362794,-0.449845475236682,-0.289233167913764,-0.545591865095691,0.500173743641332,0.424051568259583,-0.033075477198297,0.0932760283535042,0.696642769407989,0.221909876771906
"Conopophaga castaneiceps",5,0,1,NA,-0.144561122199237,-0.172980201746901,-0.0656406638280362,-0.413296922510365,-0.681835096307828,0.328380430067894,-0.81623290791065,-0.110745863234649,0.9935006230404,-0.595528958397516,0.47962230202943,0.255187192115312,-0.139482183638847,0.0319411671591875
"Contopus fumigatus",6,2,NA,NA,-0.375066822482947,-0.212520711842504,0.192686180429359,-0.152886188586459,0.0412077170684081,-0.504995342541731,0.23126040245353,-0.21795029605035,-0.29152461990666,-0.235962800501182,-0.575072450895954,0.0630461357423741,-0.0709638851556104,-0.0945095793247636
"Contopus sordidulus",1,0,1,NA,-0.690932932925633,-0.427169195218637,0.0517806290162344,-0.29596900942377,-0.336529689392,-0.609167314117933,0.595605901710636,-0.854042119242186,-0.499360523354862,-0.193912635047806,-0.439923474281892,0.271837537116556,-0.229542357539108,-0.119600729268906
"Contopus virens",1,1,NA,NA,-0.646151454118257,-0.545790725505446,0.0282963704473801,-0.31886226075774,-0.288835572414676,-0.584656261982356,0.432951660970857,-0.852372034745165,-0.295911013435535,-0.117376591937875,-0.503587957769849,0.277970642862406,-0.224993540882636,-0.0964011257145481
"Coragyps atratus",0,1,NA,1,3.06170872656603,2.03563971930751,2.02445834879998,4.38999337299817,1.94897239616138,3.20842905599821,-0.65357866717087,8.35258800818307,-0.186931028775559,0.684080192323319,1.36602189986703,1.0959678286086,-0.106946989427924,-1.45502531506914
"Cranioleuca curtata",2,5,NA,NA,-0.472158478033649,-0.523196148307959,-0.723199903755952,-0.564964712597915,-0.115228986617216,-0.370184555796056,-0.451887408653544,-0.944126109321569,0.651244243515393,0.164036329671883,-0.0897434162260285,-0.375728941171908,0.174638999488251,0.0113470557094475
"Creurgops verticalis",12,0,1,NA,-0.233542231634886,-0.235115289039992,-0.159577698103453,-0.366079591634052,-0.172461926990005,-0.272140347253747,-0.37381337309845,-0.334442456933971,0.410844726990214,-0.261543254239829,-0.163559928197625,-0.0644271009340254,0.110746371280196,0.0208850923867107
"Crotophaga ani",1,3,NA,NA,0.917286124703694,0.374938295292174,0.873729678926129,0.58255951051732,1.96041898423594,0.738940553338811,0.0295691439362035,2.81491065703011,-0.14595846827145,0.411812779069935,-0.747520578653446,-0.562082386453373,-0.527833689038272,0.383532637724016
"Cyanocorax yncas",7,75,NA,NA,0.661719127122033,0.318451852298455,0.732824127513004,0.26062316363337,1.17251217177054,0.916645681321746,-1.0764796930943,2.3185871479274,0.952260494139442,-0.221122880621001,-0.29106708660736,-0.419166220965352,-0.43715056989833,0.154997388372339
"Cyclarhis gujanensis",0,1,NA,1,-0.0958044470112186,-0.336790886428686,-0.0891249223968905,-0.387542014759649,-0.262126866907374,-0.0576686410674469,-0.621047819022914,-0.190618307858665,0.747633428561037,-0.288051913600848,-0.0656682091849254,0.0941556799949282,0.0291463292648926,0.0947900568359109
"Cyclarhis nigrirostris",1,2,NA,NA,-0.0185726608638971,-0.302899020632454,-0.206546215241161,-0.380387873717783,-0.290743337093769,-0.0699241671352355,-0.7056280242076,-0.198362869483343,0.819070064110802,-0.254869632555348,0.0187353618037605,0.0519796316965022,0.1723045101952,0.104617267862894
"Dendrocincla tyrannina",0,1,NA,1,0.391575515834585,0.668667798859513,0.31010747327363,0.272069789300355,0.825299000175619,0.101653197813805,-0.419356560505588,1.50759586335963,0.00831473094996676,-0.342224517559399,-0.244698823641959,-0.594060607274468,0.242944631917272,-0.045645939913186
"Dendrocolaptes picumnus",3,0,1,NA,0.643209034259321,0.934154080929993,0.497981541824463,0.376520248511592,0.836745588250177,0.291613851864528,-0.43236889976477,1.98028856315623,-0.0506062662588009,-0.52464203825214,-0.0888272876428788,-0.539759457458597,0.264052776805069,0.0352206772851805
"Diglossa albilatera",0,5,NA,1,-0.910191788105828,-0.613574457097909,-0.723199903755952,-0.666553515392406,-0.655126390800526,-0.241501532084276,-0.497430596060682,-1.40493876206906,0.781122991882441,-0.109166685552893,0.226630841846187,-0.137061191907268,-0.117424809076006,-0.224113523390038
"Diglossa cyanea",0,2,NA,1,-0.494057584101128,-0.336790886428686,-0.676231386618243,-0.42474354817735,-0.283112278377397,-0.0760519301691299,-0.37381337309845,-0.715475071108589,0.581606027932985,0.0588552297072988,0.28980069819183,-0.280903249931408,0.0195665635569994,-0.094708282948588
"Diglossa sittoides",3,6,NA,NA,-0.974525639080216,-0.624871745696653,-0.864105455169076,-0.660830202558913,-0.603616744465016,-0.308906925457113,-0.159109775321941,-1.55330267983928,0.490977374676841,0.078549454531759,0.26425932093601,-0.204307159040593,-0.131072869909291,-0.191709513041007
"Dolichonyx oryzivorus",1,0,1,NA,-0.0281054846377727,-0.43846648381738,-0.0656406638280362,-0.187226065587414,-0.306005454526513,0.169058591186642,0.719223124672868,-0.146323861488072,-0.268774664587372,0.225474084587338,0.238859897261975,0.492127966902981,-0.416121112559194,0.347049634987149
"Doryfera ludovicae",0,3,NA,1,-1.28084084785243,0.770343396248208,-0.793652679462514,-0.656537717933794,-0.823009682560707,-1.09938835682948,2.41733339799617,-1.88450383917752,-2.54140213845384,-0.526384495252449,0.649216817522558,-0.550087512316947,0.130965335771692,0.0365543960814619
"Dryobates fumigatus",3,3,NA,NA,0.0769583964852678,-0.11084511445381,0.169201921860505,-0.117115483377131,-0.306005454526513,-0.351801266694373,-0.282726998284173,0.0358852096861197,0.193985794493554,-0.449900159324707,-0.254973272792791,0.31625171482217,0.299749662971494,0.0102585957096673
"Dysithamnus mentalis",6,20,NA,NA,-0.593667420456404,-0.461061061014868,-0.464873059498556,-0.622197840932839,-0.672296272912363,-0.29052363635543,-0.861776095317788,-1.03946811434642,0.98611960384133,-0.416521469537256,0.0862263709857891,-0.0246575136333823,0.130922324381234,-0.162274678475633
"Elaenia chiriquensis",12,4,NA,NA,-0.56873227710802,-0.630520389996025,-0.441388800929702,-0.441913486677827,-0.302189925168327,-0.449845475236682,-0.230677641247444,-0.988738715200523,0.426035682443277,0.0529164843306904,-0.235132169632433,-0.00670501242018064,0.0310366153982664,-0.108020492786822
"Elaenia flavogaster",1,3,NA,NA,-0.208770626821609,-0.636169034295397,-0.276998990947723,-0.370372076259172,-0.138122162766331,-0.143457323541967,-0.516949104949456,-0.447615819662411,0.763393162605671,0.0888571205192502,-0.208048035146405,0.0717633303560051,-0.0206252075417701,0.0518515743172895
"Elaenia frantzii",0,14,NA,1,-0.386542479997058,-0.641817678594769,-0.417904542360848,-0.410435266093619,-0.237325926079165,-0.437589949168893,-0.328270185691311,-0.833900781535138,0.519350330873477,0.0940272443354089,-0.281573863125724,0.0225676497981547,0.129268966378989,-0.0329692660208947
"Elanoides forficatus",0,5,NA,1,1.92188768345624,0.307154563699711,0.944182454632691,4.42862573462424,3.8414749578216,0.598002003559242,1.46743263207585,5.86261989942922,-2.18968556218788,3.27938198999914,-1.51729279790078,0.155889497164842,0.368646002383495,-1.73350584318003
"Emberizoides herbicola",0,2,NA,1,-0.127956799742099,-0.511898859709215,-0.323967508085432,-0.474822535470409,0.365527712514213,-0.00864653679629254,-0.881294604206562,-0.105501987560869,1.07075506033313,0.146916523381228,-0.339096052266307,-0.42669789985829,-0.0442425974537425,0.154396500391176
"Eubucco bourcierii",3,0,1,NA,0.0934719776943272,-0.189926134645016,-0.0891249223968905,-0.44763679951132,-0.485335334361252,-0.174096138711439,-0.621047819022914,-0.225885116779148,0.682752068622532,-0.492700442016764,0.0360515562866491,0.198318812127984,0.294446945023139,0.21957600947121
"Euchrepomis callinota",0,1,NA,1,-1.16438521029096,-0.461061061014868,-0.77016842089366,-0.72378664372733,-0.697097213740571,-0.584656261982356,-0.796714399021876,-1.67141779021258,0.835960835689641,-0.403130481830455,0.0384274990910322,-0.373781910914862,0.138842290891327,-0.479529240525477
"Euphonia laniirostris",0,4,NA,1,-0.588614115595114,-0.783033786079067,-0.136093439534599,-0.605027902432362,-0.777223330262476,-0.394695607931633,-0.0615172308780732,-1.20263271005337,0.390719480667461,-0.256605052518096,-0.177186312616255,0.512247969955617,-0.206490800826934,0.0490903226139961
"Euphonia xanthogaster",2,11,NA,NA,-0.69672197473938,-0.749141920282835,-0.323967508085432,-0.599304589598869,-0.798208741732499,-0.449845475236682,-0.126578927173985,-1.35248806812212,0.42255699821751,-0.209818427756445,-0.0928546401896546,0.37258820722844,-0.108556098863618,-0.0621191503486152
"Eutoxeres aquila",0,5,NA,1,-0.850909130274166,0.199830322011645,-0.605778610911681,-0.469099222636916,-0.454811099495764,-1.03811072649053,2.36528404095944,-1.53668545694649,-2.27220140493895,0.0427951500708882,0.158184839380003,-0.186219211847443,0.0542347367207329,0.237654523893612
"Falco rufigularis",2,0,1,NA,1.21647749238188,-0.246412577638735,0.82676116178842,1.36665336870578,0.57538182721444,0.555107662321982,1.03802543652284,2.27834744437231,-0.848967408087446,0.880918095874692,-0.216494363125376,1.23549211825713,-0.202759821339599,0.0520974836906492
"Forpus conspicillatus",0,3,NA,1,-0.161538606560715,-0.590979879900422,0.803276903219566,-0.373233732675918,-0.744791330717896,-0.848150072439811,0.914408213560604,-0.700110380525748,-0.784596391439948,-0.636307712280402,-0.861882793396512,1.18888889985527,-0.165276959237501,0.343996888478072
"Grallaria hypoleuca",3,5,NA,NA,0.614052359741297,-0.0204668056638592,0.0517806290162344,-0.197241863046025,-0.489150863719438,1.33946133066045,-1.24564010346367,1.12597615177143,1.64177703753216,-0.415008426223703,1.12369256001947,0.380057976413819,-0.373160230187123,0.367470397549677
"Grallaria ruficapilla",0,12,NA,1,0.701094766864666,0.267614053604108,0.145717663291651,-0.0856372627929228,-0.376592747652952,1.7193826387619,-1.25214627309326,1.62940963873793,1.62626151532517,-0.501675614581572,1.42729881815111,0.263309950957142,-0.557766264273847,0.366635578390691
"Grallaricula cucullata",0,5,NA,1,-0.398195146906035,-0.55708801410419,-0.276998990947723,-0.526332350971841,-0.857349446784381,-0.0147742998301869,-0.835751416799423,-0.793183405845385,1.08739159792184,-0.424351316543383,0.254486310483213,0.355753134434241,-0.0367455025913526,-0.0784701175013595
"Haplophaedia aureliae",10,12,NA,NA,-1.38894870699669,-0.122142403052554,-0.911073972306785,-0.665122687184033,-0.742883566038803,-1.10551611986337,2.52793828169922,-2.34491018124665,-2.24726557427359,0.195616159146038,0.287373964719977,-0.176354794256935,-0.196611397718305,0.078308777631145
"Heliodoxa leadbeateri",24,10,NA,NA,-1.12240406267175,0.278911342202852,-0.77016842089366,-0.516316553513229,-0.622694391255946,-1.10551611986337,2.57998763873595,-1.86465959956773,-2.49382944996586,0.00235667747396251,0.340850577282494,-0.270592076469516,0.0189730135544198,0.120207187115867
"Heliomaster longirostris",1,0,1,NA,-1.20883722277825,0.623478644464538,-0.817136938031368,-0.642229435850063,-0.899320269724426,-1.185177039304,2.66456784392063,-2.01949094620234,-2.70271029387643,-0.375505797972015,0.608011420503428,-0.363671078712091,0.158283105914922,0.127044408199353
"Hemithraupis guira",1,0,1,NA,-0.757191539743656,-0.590979879900422,-0.488357318067411,-0.569257197223034,-0.489150863719438,-0.474356527372259,-0.191640623469897,-1.24725475833999,0.392979889059108,-0.100599719341642,-0.118354026664711,-0.0260528741370372,-0.0302374581200139,-0.136538445108645
"Henicorhina leucophrys",9,67,NA,NA,-0.53047264568434,-0.404574618021149,-0.699715645187098,-0.710909189851972,-0.916490151836263,0.0219922783731789,-1.03093650568716,-1.06608756526332,1.27732641289841,-0.421743601566861,0.59297509065355,-0.032545490971484,0.110935380911124,-0.0861827116895943
"Icterus chrysater",1,20,NA,NA,0.370647134295107,0.0981547246229507,-0.0186721466903282,-0.101376373085027,0.376974300588771,0.162930828152748,-0.386825712357632,0.75202265862553,0.38858478134846,-0.0658097172139319,-0.0313174283944101,-0.259867138023085,0.129121302525423,0.268322258114329
"Ixothraupis xanthogastra",6,0,1,NA,-0.588614115595114,-0.568385302702934,-0.582294352342827,-0.603597074223989,-0.744791330717896,-0.504995342541731,-0.328270185691311,-1.32784670850137,0.530218968659019,-0.187780512739384,0.0505594792024136,0.110120661196671,0.205643629128931,-0.0681985877261104
"Knipolegus poecilurus",4,18,NA,NA,-0.609033365636063,-0.517547504008587,-0.300483249516577,-0.384680358342903,-0.260219102228281,-0.370184555796056,-0.159109775321941,-0.817044677602828,0.312058961195196,-0.0493021149545827,-0.222241196859909,-0.0104937442996579,-0.0906096657473756,-0.153808294696594
"Legatus leucophaius",0,1,NA,1,-0.292439545790775,-0.619223101397281,0.0282963704473801,-0.354632965967068,-0.431917923346648,-0.529506394677308,0.0751123313433417,-0.724348328263685,0.0960264940627686,-0.163631302353039,-0.446648678297313,0.465924052681755,0.00926694870942702,0.0693651306792139
"Lepidocolaptes lacrymiger",9,3,NA,NA,-0.0500045907052511,0.369289650992802,-0.37093602522314,0.0331214785020454,0.33118794829054,-0.253757058152064,-0.0354925523597083,0.300085938114824,-0.189200203832712,-0.0404435239299982,0.0396063492727785,-0.598711380027167,0.41477800372368,-0.123578266384528
"Leptopogon rufipectus",13,1,NA,NA,-0.673827305698956,-0.545790725505446,-0.558810093773973,-0.519178209929975,-0.319359807280163,-0.504995342541731,-0.477912087171909,-1.10402002442242,0.595539572989695,-0.0589322302621414,-0.197821005462727,-0.199804314686782,0.137773073473491,-0.193854665533614
"Leptopogon superciliaris",3,5,NA,NA,-0.776318289452274,-0.545790725505446,-0.511841576636265,-0.55351808693093,-0.338437454071093,-0.492739816473942,-0.406344221246405,-1.15961051992167,0.534497870642574,-0.108459037843515,-0.20408415552808,-0.198403184663613,0.0275741808525059,-0.210266436880159
"Leptotila verreauxi",2,21,NA,NA,1.13513467163247,-0.252061221938107,-0.605778610911681,0.478109051306083,0.462823711147954,0.242591747593373,-0.146097436062758,1.05319762080652,0.379487590629989,1.03101305850954,0.267750957963887,0.0889583965506056,0.718592651124888,0.348486181479629
"Lophotriccus pileatus",3,1,NA,NA,-1.11226342370388,-0.607925812798538,-0.605778610911681,-0.778158115645508,-0.735252507322431,-0.529506394677308,-0.562492292356594,-1.67618905330724,0.724634788657266,-0.368363523841938,-0.0351206364097385,-0.151634553994919,-0.0581163037309734,-0.316304662993892
"Machetornis rixosa",0,1,NA,1,-0.0751054464542145,-0.099547825855066,-0.136093439534599,-0.135716250085982,-0.00839416458800903,0.371274771305154,-0.412850390875997,0.328985871519523,0.569044495360934,-0.0808368890226122,0.289909952522543,-0.0953418342004702,-0.224441650269005,0.00454032725300371
"Margarornis squamiger",0,1,NA,1,-0.480842093869125,-0.489304282511727,-0.699715645187098,-0.404711953260126,-0.0618115756026124,-0.223118242982593,-0.347788694580085,-0.754991999726887,0.56282973386134,0.263190110040756,0.0129184613073722,-0.345107541672665,0.0624100335571097,-0.0827064627639397
"Masius chrysopterus",5,10,NA,NA,-0.789343892474536,-0.771736497480323,-0.558810093773973,-0.633644466599824,-0.681835096307828,-0.413078897033316,-0.751171211614738,-1.38939656263519,0.981763464097352,-0.179316292916272,-0.0770597133843533,0.0588830471200057,0.0319999301093606,-0.245333609313971
"Mecocerculus leucophrys",0,1,NA,1,-0.822925699293152,-0.483655638212356,-0.558810093773973,-0.549225602305811,-0.204893926534585,-0.192479427813121,-0.503936765690273,-0.954164811099113,0.690142661898668,-0.0452062436843644,-0.00898005791404315,-0.366842128369318,-0.186814512297853,-0.224052130518075
"Megarynchus pitangua",0,5,NA,1,0.574060129050741,0.550046268572703,1.81310002168029,0.146156906963521,0.1518580684558,-0.278268110287642,-0.0680234005076642,1.64352207608553,-0.472718026672934,-1.5080906808307,-1.06917158882797,0.714152294888304,-0.0753849693402232,0.227157930266608
"Melanerpes formicivorus",4,6,NA,NA,0.672231793734592,0.165938456215414,0.474497283255608,0.52246472576565,0.127057127627592,-0.11894627140639,0.237766572083121,1.14919311262251,-0.412256178497137,-0.117206540248353,-0.25215765367072,0.518287097073541,0.361195058237084,0.0407524642204643
"Milvago chimachima",1,3,NA,NA,1.71189937274558,0.369289650992802,1.20250929889009,2.61290473819876,2.30000109711448,1.57231632594844,0.361383795045353,4.92478766813191,-0.542585836855882,1.53052517011315,-0.323203372598823,0.43258984809698,-0.508686255277259,-0.609878274293506
"Mimus gilvus",1,2,NA,NA,0.350576641478159,-0.0600073157594627,-0.253514732378869,0.0359831349187917,0.722279707504599,0.567363188389771,-0.10055424865562,0.961262783430808,0.347052528041544,0.533102233856187,0.195974265613393,-0.421962332457206,-0.232102719136725,0.301013457605998
"Mionectes striaticollis",9,16,NA,NA,-0.588614115595114,-0.551439369804819,-0.464873059498556,-0.522039866346722,-0.460534393533043,-0.382440081863845,-0.510442935319864,-1.01905331696712,0.67202756698483,-0.149192018525266,-0.0890466935689816,-0.0301328305431376,0.0789421674371682,-0.138310875673669
"Molothrus bonariensis",2,6,NA,NA,0.180181006439998,-0.240763933339364,0.0752648875850884,0.0946470914620893,0.0927173634039183,0.107780960847699,0.192223384675983,0.447515824908134,-0.0197696513660418,0.170939100761789,-0.0549363991937447,0.26593372778157,-0.125796390865729,0.123077154381181
"Molothrus oryzivorus",0,2,NA,1,1.2965815904911,0.651721865961398,0.732824127513004,1.00608466019576,1.01225993872673,1.11273409840636,0.491507187637177,2.99301364502526,-0.509450535573827,0.335513363502563,0.337236562029404,0.211984732061736,-0.293813553404054,0.310732247462913
"Momotus aequatorialis",4,11,NA,NA,1.19016506251892,1.18834307440173,1.17902504032123,0.737088957021616,3.88535354544074,0.285486088830633,-0.451887408653544,4.15605161334395,-0.396072138550546,0.379757454761504,-1.97762999342491,-2.12709969080153,-0.0879125577280868,0.376685954344324
"Myadestes ralloides",1,33,NA,NA,-0.0879757110465727,-0.517547504008587,-0.37093602522314,-0.274506586298173,0.00686795284473468,-0.198607190847016,-0.0680234005076642,-0.352194993372387,0.317715056530343,0.296575815476435,-0.156559601547748,-0.00145435451576134,0.05896657749386,0.156672815853593
"Myiarchus apicalis",0,3,NA,1,-0.0853840575272939,-0.133439691651297,0.286623214704776,-0.227289255421861,0.209091008828589,-0.0883074562369184,-1.03744267531675,0.389263440163886,0.891223076947692,-0.517489764003883,-0.513982476803058,-0.1611029448215,0.0122609970763545,-0.103341954704421
"Myiarchus cephalotes",3,4,NA,NA,-0.16440565463166,-0.127791047351926,0.0752648875850884,-0.207257660504637,0.182382303321288,-0.149585086575861,-0.529961444208638,0.165786309166883,0.464344248295072,-0.280633398546085,-0.360809199235244,-0.193147836862996,-0.000966788532704127,-0.0601264493757392
"Myioborus miniatus",13,40,NA,NA,-0.974525639080216,-0.681358188690372,-0.488357318067411,-0.567826369014661,-0.24686474947463,-0.370184555796056,-0.477912087171909,-1.19696542969657,0.674118082029087,-0.0311238374723747,-0.252380294198311,-0.248250436404891,-0.232692729025496,-0.307292804629689
"Myioborus ornatus",0,1,NA,1,-0.776318289452274,-0.658763611492885,-0.441388800929702,-0.494854130387632,-0.155292044878168,-0.266012584219853,-0.614541649393323,-0.925529589752758,0.806283828969172,0.00793228178068808,-0.245077442034467,-0.228070156680057,-0.180848567822923,-0.254932798468751
"Myiodynastes chrysocephalus",7,3,NA,NA,0.119559726150551,0.148992523317298,1.15554078175238,0.0388447913355379,0.214814302865868,-0.321162451524902,-0.204652962729079,0.925959124000072,-0.143830968016221,-0.949164979990397,-0.962220556791082,0.374566980580708,-0.131876951476847,-0.00243173109179998
"Myiodynastes maculatus",0,1,NA,1,0.210510761760991,0.132046590419182,1.03811948890811,0.051722245210896,0.146134774418521,-0.253757058152064,-0.217665301988261,0.921498586939161,-0.0790354643357092,-0.861568593307529,-0.809850984889505,0.407803296045108,-0.067174453420931,0.0404747670862386
"Myiophobus flavicans",0,2,NA,1,-0.714360120498426,-0.568385302702934,-0.464873059498556,-0.504869927846244,-0.420471335272091,-0.364056792762162,-0.458393578283135,-1.05665719269526,0.626258414976032,-0.119262406616718,-0.102526142854191,-0.0736054611426265,-0.0259650815621296,-0.21306289284882
