"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Lepidothrix coronata",12,61,NA,NA,-1.03569503392608,-0.737844631684091,-0.582294352342827,-0.665122687184033,-0.977538621567238,-0.584656261982356,-0.419356560505588,-1.8863578398782,0.650904155384155,-0.140212173768374,0.014331534860735,0.0500426767063673,-0.143795516524909,-0.360717468133399
"Leptotila pallida",1,1,NA,NA,0.999758844207642,-0.20122342324376,-0.652747128049389,0.470954910264217,0.289217125350494,0.401913586474625,0.0490876528249771,0.688812719275465,0.182105870756703,1.11379544251111,0.220771780211913,0.0237249594641449,0.578557290524306,0.231786263723492
"Leptotrygon veraguensis",3,0,1,NA,1.17568283769301,-0.218169356141876,-0.840621196600222,0.413721781929293,-0.153384280199075,0.714429501203234,0.179211045416801,0.604199420914884,0.234450794798744,1.29034138986396,0.840954096712809,0.113673145295969,0.52284085573252,0.358924763600335
"Lipaugus unirufus",2,0,1,NA,0.695593774646468,0.00212777153362837,0.239654697567067,0.416583438346039,0.651692414378159,-0.155712849609756,-0.256702319765809,0.861740218881005,0.148036095811151,0.236505017015363,-0.610987206217081,0.176634753527793,0.418806344466979,0.059113585402345
"Lophotriccus pileatus",1,1,NA,NA,-1.11226342370388,-0.607925812798538,-0.605778610911681,-0.778158115645508,-0.735252507322431,-0.529506394677308,-0.562492292356594,-1.78728608060815,0.767484178994611,-0.214151850334397,-0.130603967877582,-0.227214251327922,-0.114347396657962,-0.298967434874669
"Loriotus luctuosus",0,4,NA,1,-0.69672197473938,-0.562736658403562,-0.300483249516577,-0.589288792140258,-0.454811099495764,-0.394695607931633,-0.438875069394361,-1.20888104963299,0.628700254840041,-0.119018906082887,-0.228336003589882,-0.0699238505733417,-0.132869731273597,-0.109221635551361
"Malacoptila panamensis",6,12,NA,NA,0.19994462784525,0.301505919400339,0.779792644650712,-0.227289255421861,-0.115228986617216,-0.345673503660479,-0.120072757544394,0.212299381697305,0.0194493466472816,-0.75663926783129,-0.19343266538016,0.300571172160279,-0.0160657616224094,0.182347314017764
"Manacus manacus",26,96,NA,NA,-0.507508377283234,-0.70395276588786,-0.417904542360848,-0.730940784769196,-0.859257211463474,-0.174096138711439,-0.549479953097411,-1.34629215305068,0.911667279776345,-0.0159394021715497,0.215877436599894,0.109126409628092,-0.163112489321343,0.0454114368008392
"Megaceryle torquata",0,1,NA,1,1.71620131182341,3.36871977395928,2.04794260736883,1.2593412530778,0.808129118063782,-0.578528498948462,0.0100506350474299,3.4220943469985,-1.29607771263504,-2.33530734173417,8.90982286936657e-05,0.146778455951287,1.39671168661143,-0.38857425437442
"Megascops centralis",0,1,NA,1,0.969636597915788,-0.144736980250041,0.192686180429359,0.90449585740127,-0.0103019292671022,0.156803065118853,0.0946308402321153,0.957073514386012,-0.056718377572464,0.627027878911683,0.164740319630877,0.677786510070554,0.250655314183404,-0.170691787448747
"Melanerpes pucherani",6,4,NA,NA,0.488314426101827,0.115100657521067,0.0987491461539424,0.104662888920701,-0.386131571048417,-0.266012584219853,0.0620999920841594,0.0710019589888707,-0.0658818771576028,-0.10758697052795,0.221244502663705,0.441439364628803,0.349121685972757,0.0246053147772815
"Microbates cinereiventris",5,16,NA,NA,-0.763513470024765,-0.223818000441248,-0.652747128049389,-0.719494159102211,-0.96609203349268,-0.039285351965764,-0.81623290791065,-1.32995386965219,1.09225532305254,-0.247832281718709,0.509920649532612,-0.332376791147327,-0.0220889210038051,-0.231480485393762
"Microcerculus marginatus",7,17,NA,NA,-0.442528552554248,-0.269007154836223,-0.652747128049389,-0.637936951224943,-1.02332497386547,-0.0147742998301869,-0.829245247169832,-1.17725490726963,1.12571137248412,-0.14323111870752,0.607184239760607,-0.117338699929937,0.112412976886601,-0.1423854262039
"Microrhopias quixensis",0,4,NA,1,-1.0730095940647,-0.472358349613612,-0.488357318067411,-0.719494159102211,-0.479612040323973,-0.443717712202787,-0.425862730135179,-1.51077530518222,0.599816729689059,-0.206772761736928,-0.232032565984937,-0.369369710990271,-0.168850752643396,-0.230686177833653
"Mionectes oleagineus",0,9,NA,1,-0.809313326330733,-0.687006832989744,-0.464873059498556,-0.612182043474227,-0.565461450883156,-0.474356527372259,-0.471405917542317,-1.45899643288553,0.680979037768752,-0.0499428442757503,-0.221539055265408,-0.0508878986100072,-0.0993827093467459,-0.19248506902226
"Mionectes olivaceus",6,25,NA,NA,-0.573653898814021,-0.483655638212356,-0.488357318067411,-0.532055663805333,-0.502505216473088,-0.425334423101105,-0.477912087171909,-1.20152990746048,0.643319829906795,-0.0583611922000009,-0.129324848701777,-0.0707481285841609,0.0867057829651459,-0.147395782761857
"Mitrospingus cassinii",13,2,NA,NA,0.159886431085358,-0.133439691651297,-0.183061956672307,-0.283091555548412,-0.0885202811099138,0.101653197813805,-0.76418355087392,-0.0590651806230201,0.925597389920587,0.0272121861672053,0.000911323259707664,-0.115339525561061,0.204505152943532,0.123525088108947
"Mniotilta varia",0,1,NA,1,-0.829824982494967,-0.579682591301678,-0.77016842089366,-0.493423302179259,-0.595985685748644,-0.394695607931633,0.0751123313433417,-1.52088291650153,0.175004105921939,0.23355095285312,0.026418530010293,-0.217426138469813,-0.058777798830681,-0.197184842243195
"Molothrus bonariensis",2,6,NA,NA,0.180181006439998,-0.240763933339364,0.0752648875850884,0.0946470914620893,0.0927173634039183,0.107780960847699,0.192223384675983,0.168153276531834,-0.0226441819550065,0.35073669045965,-0.079998520451377,0.0558890197464885,-0.137583623226607,0.132948545175323
"Mustelirallus colombianus",3,0,1,NA,0.436970535166086,-0.139088335950669,-0.652747128049389,-0.089929747418042,-0.912674622478077,0.260975036695056,-0.0419987219892996,-0.386173927530037,0.385337705851354,0.436352597033594,0.997412368600437,0.223107303509164,0.312956126006886,0.10328209563185
"Myiobius barbatus",5,14,NA,NA,-0.822925699293152,-0.624871745696653,-0.441388800929702,-0.583565479306765,-0.449087805458485,-0.54788968377899,-0.490924426431091,-1.40249853220258,0.642483134508015,-0.100081411133005,-0.346960202535897,-0.0957567356019099,-0.0405886467267735,-0.225115401782825
"Myiopagis caniceps",0,1,NA,1,-0.858070001518752,-0.70395276588786,-0.629262869480535,-0.64079860764169,-0.519675098584925,-0.455973238270576,-0.380319542728041,-1.54175422585466,0.616033156931899,0.0664659523468483,-0.214429145748048,-0.168841627345674,-0.0673156518649997,-0.170458512025575
