"Species","FLOR_H","FLOR_M","FLOR_EXT","FLOR_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Cymbilaimus lineatus",2,0,1,NA,0.0685642405696673,0.0416682816292317,0.544950058962171,-0.393265327593142,-0.120952280654494,0.126164249949382,-0.9268377916137,-0.327851313810477,1.0569190823948,-0.368194445992807,0.144449402804187,0.150912814534189,-0.14387949887567,0.10579515751519
"Cyphorhinus arada",3,0,1,NA,-0.338026744457063,-0.353736819326802,-0.605778610911681,-0.556379743347676,-0.74097580135971,0.0158645153392846,-0.9268377916137,-1.33634164856214,1.03816128867414,0.232074370212808,-0.253825450877469,-0.0637275205356131,0.0922493180453328,-0.0788138746577554
"Dacnis cayana",5,0,1,NA,-0.69672197473938,-0.579682591301678,-0.582294352342827,-0.593581276765377,-0.647495332084154,-0.504995342541731,0.0230629743066122,-1.68584931325426,-0.153084087406925,0.100938209498927,-0.0726351141414702,-0.0249037229849642,-0.0795247756502627,-0.0753462679802076
"Dacnis lineata",5,0,1,NA,-0.822925699293152,-0.624871745696653,-0.652747128049389,-0.626490325557959,-0.706636037136036,-0.590784025016251,0.101137009861706,-1.83770243316125,-0.258538613577088,0.0952298789303308,-0.0833216985237187,-0.0455603712679017,-0.101919696561959,-0.118236984793102
"Daptrius ater",0,7,NA,1,1.79489147706751,0.516154402776472,1.36689910887207,2.9677501338753,2.31907874390541,1.5049109325756,0.458976339489221,3.38625693391662,-0.715044455330951,0.955017658429209,0.717218456976092,0.267840225764115,-0.180891894700604,-0.357143150451406
"Dendrocincla fuliginosa",0,20,NA,1,0.127408796859689,0.335397785196571,0.0517806290162344,0.0231056810434338,0.169027950567637,0.0587588565765446,-0.393331881987223,-0.150348756576241,0.344171681821453,-0.0803943149726092,0.00674264445844615,-0.208578878818349,0.0944470084846802,-0.0170444126193407
"Dendrocolaptes certhia",1,0,1,NA,0.560978135324566,0.962397302426853,0.756308386081858,0.337887886885518,0.859638764399292,0.218080695457796,-0.43236889976477,0.875705316220741,0.369901345997097,-0.466778369386879,0.237097204164829,-0.304323407647998,0.0771197970621755,0.0678776303016118
"Dendrocolaptes picumnus",1,1,NA,NA,0.643209034259321,0.934154080929993,0.497981541824463,0.376520248511592,0.836745588250177,0.291613851864528,-0.43236889976477,0.841645567565774,0.375039737074909,-0.261179192704119,0.147773002544557,-0.370340254981208,0.188833093514153,0.0902630780548093
"Dendroplex picus",0,11,NA,1,0.17653140388338,0.261965409304736,-0.323967508085432,-0.0727598089175647,0.106071716157569,-0.186351664779227,-0.425862730135179,-0.423703113806708,0.336160265610595,0.0457729080620264,0.0314916740494946,-0.323925041759113,0.371846030780964,0.00776321168011533
"Dichrozona cincta",3,0,1,NA,-0.539857440407095,-0.34808817502743,-0.629262869480535,-0.627921153766332,-0.981354150925424,-0.174096138711439,-0.842257586429014,-1.59793859098763,0.92102162009332,0.0961791782257429,-0.326798165344279,-0.0204357346197463,0.0902241670781209,-0.180790247327602
"Dolichonyx oryzivorus",1,0,1,NA,-0.0281054846377727,-0.43846648381738,-0.0656406638280362,-0.187226065587414,-0.306005454526513,0.169058591186642,0.719223124672868,-0.667607818783553,-0.824046378604045,0.281239686091946,-0.23692996452199,0.328766182617672,-0.282282900689347,0.301843486304476
"Donacobius atricapilla",10,8,NA,NA,0.0893772995944619,0.120749301820438,-0.37093602522314,-0.317431432549367,0.394144182700608,0.487702268949145,-0.959368639761656,-0.301070267631068,1.07361738220242,0.321218448752977,0.0144825194058089,-0.550248629857884,-0.012932600660423,0.183643843238085
"Doryfera johannae",0,2,NA,1,-1.44941827200097,0.374938295292174,-1.0050110065822,-0.722355815518957,-0.94701438670175,-1.13002717199895,2.67758018317981,-2.16628589711805,-3.30587474156743,-0.418973746136005,-0.987274369061597,-0.4192217529215,-0.230682367975093,-0.000610924360191611
"Dryobates affinis",5,2,NA,NA,0.0471614986855991,-0.105196470154438,-0.136093439534599,-0.162901986045071,-0.292651101772862,-0.46210100130447,-0.237183810877035,-0.778018005838712,0.119645355728224,-0.0794640011166309,0.0967498488629185,0.0773105933877883,0.306150230704844,-0.0312081914385142
"Dryobates passerinus",0,1,NA,1,-0.0138509813689724,-0.297250376333083,-0.159577698103453,-0.381818701926157,-0.590262391711365,-0.578528498948462,-0.601529310134141,-1.09746441901254,0.556791177849295,-0.136831683344135,0.12789070288196,0.203963332930583,0.369251143327812,-0.0499509989248593
"Elaenia gigas",1,0,1,NA,-0.0401932026730671,-0.472358349613612,-0.300483249516577,-0.197241863046025,-0.0713503989980773,-0.266012584219853,-0.315257846432129,-0.860614065457884,0.227455025752847,0.247988308480711,0.24571883160131,-0.00310732855797459,0.119845114060373,0.0289285924314958
"Elaenia parvirostris",5,3,NA,NA,-0.651606107850869,-0.607925812798538,-0.629262869480535,-0.484838332929021,-0.24686474947463,-0.315034688491007,-0.289233167913764,-1.46183994256382,0.192069326201961,0.279037370528924,0.118488586829162,-0.240983520876178,-0.134922520145306,-0.0970766083370201
"Elanoides forficatus",1,0,1,NA,1.92188768345624,0.307154563699711,0.944182454632691,4.42862573462424,3.8414749578216,0.598002003559242,1.46743263207585,3.98905486991681,-2.3399564715929,1.54978454010841,1.77745986053821,-0.264217082583253,0.246111034770045,-0.944108752051055
"Empidonomus varius",0,8,NA,1,-0.141768267780114,-0.365034107925546,0.0282963704473801,-0.0927914038347883,0.0526543051429658,-0.517250868609519,-0.00946787384134369,-0.752175233531481,-0.182441263691564,-0.042603956747782,0.397569314198806,0.0592869007767468,0.0295442358161839,-0.0499180326044558
"Epinecrophylla haematonota",1,0,1,NA,-1.00013711753194,-0.517547504008587,-0.558810093773973,-0.759557348936658,-0.763868977508825,-0.468228764338365,-0.699121854578009,-1.89308951254541,0.681170775944918,-0.0591220470996661,-0.0435846926747672,-0.176134834539201,-0.169289451120586,-0.287151960571535
"Euphonia chrysopasta",0,5,NA,1,-0.640735902182191,-0.70395276588786,-0.276998990947723,-0.66369185897566,-0.815378623844336,-0.560145209846779,-0.217665301988261,-1.69635617266938,0.148175002763324,-0.0705202326388973,0.0327142409823575,0.232549740946993,-0.106322542222002,-0.0779260755962704
"Euphonia laniirostris",1,7,NA,NA,-0.588614115595114,-0.783033786079067,-0.136093439534599,-0.605027902432362,-0.777223330262476,-0.394695607931633,-0.0615172308780732,-1.55484281732959,0.00532266344793566,-0.0180511217789408,0.0158331324460258,0.352124649777833,-0.24674082236008,-0.0124590798918823
"Euphonia minuta",0,1,NA,1,-0.894929324367323,-0.754790564582207,-0.488357318067411,-0.742387410436181,-0.956553210097215,-0.694955996592454,-0.0940480790260291,-2.01471491677093,-0.0193204904465666,-0.0539098458525214,-0.0438726277137324,0.148458436229074,-0.129018121346673,-0.164394476548205
"Euphonia xanthogaster",6,4,NA,NA,-0.69672197473938,-0.749141920282835,-0.323967508085432,-0.599304589598869,-0.798208741732499,-0.449845475236682,-0.126578927173985,-1.68284897400338,0.0538257276162988,0.0298143950851031,-0.0176845396605948,0.221601157029482,-0.19350570393954,-0.100324477004301
"Falco rufigularis",3,1,NA,NA,1.21647749238188,-0.246412577638735,0.82676116178842,1.36665336870578,0.57538182721444,0.555107662321982,1.03802543652284,1.24249428198624,-1.26296279736948,0.560794292684485,0.22103303622592,0.859489125804858,-0.0244026527711568,0.153926535505554
"Florisuga mellivora",0,8,NA,1,-1.12240406267175,-0.0204668056638592,-0.840621196600222,-0.50773158426299,-0.782946624299755,-1.14841046110063,2.71661720095736,-1.95894905813676,-3.36069927023407,-0.210835800724362,-0.682218359022714,-0.131500244159169,-0.17467025216942,0.0793014313916821
"Formicarius analis",3,0,1,NA,0.485889171177959,-0.122142403052554,-0.136093439534599,-0.200103519462772,-0.401393688481161,0.530596610186405,-0.503936765690273,-0.318652846657434,0.654569366500432,0.341171271201616,-0.337950172856647,0.244626204483393,0.13008344926678,0.306463257302464
"Formicarius colma",4,0,1,NA,0.274201936167506,-0.139088335950669,-0.253514732378869,-0.261629132422815,-0.466257687570322,0.377402534339048,-0.347788694580085,-0.548581859709441,0.444458993223661,0.304370430345881,-0.362884946319037,0.17140819060629,0.0991443418271947,0.242977594272407
"Forpus modestus",3,0,1,NA,-0.1389857001409,-0.534493436906703,0.568434317531025,-0.31886226075774,-0.758145683471546,-0.823639020304234,0.842840347635101,-1.04651088329942,-1.08399385931124,-0.498610663596134,0.129982435637962,0.846668947968512,-0.086152445831914,0.13010598264421
"Galbalcyrhynchus leucotis",8,7,NA,NA,0.272592848743488,1.6967210613452,0.497981541824463,-0.221565942588368,-0.464349922891229,-0.302779162423219,-0.0159740434709347,0.0715326436825209,-0.0686874223916555,-1.16940246998024,-0.691491638864884,-0.17588010720207,0.47757742988822,0.0287087218543768
"Galbula albirostris",5,0,1,NA,-0.295850234473185,0.939802725229365,-0.183061956672307,-0.400419468635007,-0.168646397631819,-0.737850337829714,-0.113566587914802,-0.759697276095425,-0.0946530199797646,-0.72529536530495,-0.196404629134157,-0.551547430832882,0.402484755108038,-0.128424384753683
"Galbula tombacea",4,0,1,NA,-0.25915371008661,1.31261324898791,-0.276998990947723,-0.376095389092664,0.155673597813986,-0.737850337829714,-0.59502314050455,-0.557755879139672,0.410190180761075,-0.80956595967214,-0.103794124679847,-0.944530461209245,0.560340077201876,-0.216080227980222
"Geotrygon montana",0,1,NA,1,1.06513405151419,-0.252061221938107,-0.629262869480535,0.475247394889337,-0.0293795760580319,0.193569643322219,0.179211045416801,-0.0100272294040719,-0.282665066765065,0.886392008726994,-0.139937743124831,0.226789277206726,0.718714940468755,0.292708258312403
"Glaucidium brasilianum",1,0,1,NA,0.499132743569655,-0.511898859709215,0.216170438998213,-0.131423765460862,-0.275481219661025,-0.351801266694373,-0.419356560505588,-0.531335484025178,0.389153159826362,0.0260327220498447,0.354674698660953,0.521126628443544,0.334305322407413,0.182192269567009
"Glaucis hirsutus",2,15,NA,NA,-1.18628431635844,0.516154402776472,-0.699715645187098,-0.63650612301657,-0.739068036680617,-1.20356032840568,2.30672851429312,-1.83341090346421,-2.90420874222536,-0.604825960119373,-0.747018474120681,-0.384814739533228,-0.0905196146159027,-0.00316208402785123
"Glyphorynchus spirurus",9,18,NA,NA,-0.609033365636063,-0.579682591301678,-0.417904542360848,-0.494854130387632,-0.225879338004608,-0.443717712202787,-0.0289863827301173,-1.39334161711275,-0.115971830504678,0.116583297269922,0.174540395430909,-0.124809650829399,-0.162780014106176,-0.0321864360196513
"Hemithraupis guira",1,0,1,NA,-0.757191539743656,-0.590979879900422,-0.488357318067411,-0.569257197223034,-0.489150863719438,-0.474356527372259,-0.191640623469897,-1.61480389182567,0.0804348481895806,0.0707299985990967,0.0639883143217801,-0.0950597275909944,-0.157043477662435,-0.135615019503097
"Hemitriccus striaticollis",0,18,NA,1,-1.0088709287935,-0.579682591301678,-0.488357318067411,-0.78817391310412,-0.72189815456878,-0.364056792762162,-0.920331621984109,-1.85733749464416,0.955054930659385,-0.0440556865145236,0.0149559106002146,-0.16995667416424,-0.241295463116528,-0.290533592947868
"Hemitriccus zosterops",2,0,1,NA,-1.00013711753194,-0.624871745696653,-0.511841576636265,-0.760988177145031,-0.586446862353179,-0.480484290406153,-0.9268377916137,-1.85946252799651,0.925362218498474,-0.0311445117100967,0.153933523593249,-0.225366557801072,-0.195855171712214,-0.302796317826978
"Henicorhina leucosticta",9,0,1,NA,-0.630019889035729,-0.376331396524289,-0.629262869480535,-0.702324220601733,-0.89550474036624,-0.0760519301691299,-0.939850130872882,-1.61335559437043,1.0482703247069,0.116957037684811,-0.301888009611603,-0.100817771880738,-0.0240222943777852,-0.163745880430638
"Herpetotheres cachinnans",0,6,NA,1,2.22735534605096,0.521803047075844,1.50780466028519,2.41974293006839,2.69300062100764,2.15445381416839,-0.354294864209676,3.74802376767911,0.397017333763404,1.05751833230124,0.797552147804283,0.117939565796679,-0.292494177483771,0.198496461266712
"Hydropsalis climacocerca",5,1,NA,NA,0.257954723743004,-0.302899020632454,-0.183061956672307,0.661255061977841,1.26790040572519,-0.535634157711202,1.76671643503705,0.0793380436327455,-2.36608231461094,0.501249147446215,0.658403701076289,-0.253599165774034,0.0116608675182415,0.216984513050529
"Hylophylax naevius",12,0,1,NA,-0.630019889035729,-0.449763772416124,-0.347451766654286,-0.646521920475182,-0.725713683926966,-0.216990479948699,-0.666591006430053,-1.49908575993613,0.705828056096876,-0.0170924421060153,-0.106028703147924,0.0110528313384401,-0.134712559397877,-0.129283037613716
"Hypocnemis flavescens",12,0,1,NA,-0.738537104061034,-0.43846648381738,-0.37093602522314,-0.712340018060345,-0.70282050777785,-0.216990479948699,-0.718640363466782,-1.56835835679501,0.763544139133946,-0.0436339060544991,-0.100204211150048,-0.064366069880693,-0.191490162876854,-0.14724943946629
"Hypocnemis hypoxantha",2,0,1,NA,-0.789343892474536,-0.421520550919265,-0.347451766654286,-0.689446766726375,-0.624602155935039,-0.223118242982593,-1.00491182716879,-1.55083618831731,1.07389671949643,-0.0710635909640572,-0.00203800453716144,-0.143371228327625,-0.190881572528423,-0.239990305266453
"Hypocnemis peruviana",0,20,NA,1,-0.738537104061034,-0.393277329422405,-0.394420283791994,-0.706616705226853,-0.750514624755175,-0.284395873321536,-0.972380979020838,-1.60510779581945,1.03741695499024,-0.0889958720145437,-0.0678131661722106,-0.096370274026557,-0.0954549343309339,-0.23073836190254
"Ibycter americanus",3,0,1,NA,2.22783977457668,0.917208148031877,1.74264724597373,3.67028678418649,3.35690272933199,1.6152106671857,0.12065551875048,4.46071580228736,-0.447554664748552,0.962765496227375,1.24302112465488,-0.0447209261810988,-0.0604309657335909,-0.533153963755407
"Ictinia plumbea",0,1,NA,1,1.53652050940743,-0.00352087276574362,1.08508800604582,2.60861225357365,1.08666276121136,0.57961871445756,1.1356179809667,2.18045754170848,-1.53602457106195,0.752602022048123,0.483535077975639,0.904709151104154,0.160001898846564,-0.412805993721009
"Isleria hauxwelli",1,0,1,NA,-0.843815498249952,-0.506250215409843,-0.605778610911681,-0.755264864311538,-1.01187838579091,-0.296651399389325,-0.568998461986185,-1.86005498148927,0.594077046234233,0.0309997951109277,-0.286567713347809,-0.0139420138195793,-0.121874640589849,-0.195066901413253
"Ixothraupis xanthogastra",3,0,1,NA,-0.588614115595114,-0.568385302702934,-0.582294352342827,-0.603597074223989,-0.744791330717896,-0.504995342541731,-0.328270185691311,-1.67994711823671,0.257567873348484,0.0877821474090957,-0.0553547841036553,0.0137193974417382,0.0521189405782609,-0.111348689306593
"Jacana jacana",3,2,NA,NA,0.890040283202894,0.566992201470819,-0.488357318067411,0.367935279261353,-0.662757449516898,1.84806566247368,-0.282726998284173,0.504065286651641,0.612116465824625,0.91634052523486,-1.43902406002157,0.167521950320646,0.0715373570484417,0.31733343108945
"Laterallus exilis",0,2,NA,1,0.0183994265583558,-0.365034107925546,-0.840621196600222,-0.427605204594096,-0.840179564672544,-0.0331575889318698,-0.282726998284173,-1.25749149065506,0.303807028002786,0.455485092771104,-0.443765347063609,0.0802272859735302,0.348266663842026,0.12292151311139
"Laterallus melanophaius",1,0,1,NA,0.352028066055201,-0.22946664474062,-0.77016842089366,-0.287384040173531,-0.752422389434268,0.291613851864528,-0.54297378346782,-0.864414779139198,0.656249153285844,0.569005557477834,-0.51593715525859,0.110669357414985,0.430615206837978,0.194312466071264
"Legatus leucophaius",0,19,NA,1,-0.292439545790775,-0.619223101397281,0.0282963704473801,-0.354632965967068,-0.431917923346648,-0.529506394677308,0.0751123313433417,-1.15398151347927,-0.213097847767692,-0.0764047844729346,0.221367055173574,0.330675819310886,-0.0759650440106489,0.0123963296576403
"Leistes militaris",0,5,NA,1,0.290107076473884,-0.212520711842504,-0.159577698103453,-0.215842629754876,-0.389947100406603,0.334508193101788,-0.360801033839267,-0.50300051703675,0.445284487105901,0.291207696279014,-0.246902874199801,0.215757679381143,0.0752990179374826,0.228931405748826
"Lepidothrix coronata",36,16,NA,NA,-1.03569503392608,-0.737844631684091,-0.582294352342827,-0.665122687184033,-0.977538621567238,-0.584656261982356,-0.419356560505588,-2.05315016789194,0.349295881100477,0.0146135106130814,-0.0699063477474192,0.0400161214324585,-0.167810084323708,-0.339142777424977
"Leptopogon amaurocephalus",0,31,NA,1,-0.776318289452274,-0.574033947002306,-0.558810093773973,-0.580703822890019,-0.430010158667556,-0.566272972880673,-0.367307203468859,-1.66205330431612,0.252361800408055,0.0619686168542066,0.146845566598954,-0.19108557025486,-0.0780743211524784,-0.186333360725917
"Leptotila rufaxilla",5,16,NA,NA,1.1853684352308,-0.206872067543132,-0.652747128049389,0.460939112805606,0.314018066178703,0.218080695457796,0.0100506350474299,0.161090180368397,-0.10822200224241,0.936118803130051,0.0403289976835524,0.0428696000054949,0.767959254564974,0.373776193302927
"Lipaugus vociferans",5,0,1,NA,0.631280371798644,0.165938456215414,0.4275287661179,0.28351641496734,0.617352650154485,-0.143457323541967,-0.4844182568015,0.324516741715279,0.386214425967649,-0.0925062617685464,0.533247387466654,-0.00884216878932023,0.294000871247681,0.0822808479064513
"Lophotriccus vitiosus",1,0,1,NA,-1.19747661380773,-0.698304121588488,-0.535325835205119,-0.802482195187851,-0.807747565127964,-0.578528498948462,-0.913825452354518,-2.09676307168582,0.903570596643706,-0.089211632678012,0.097133855326609,-0.162054208233145,-0.244947979497376,-0.412045861730855
"Loriotus cristatus",2,0,1,NA,-0.418024796089805,-0.455412416715496,-0.136093439534599,-0.387542014759649,-0.141937692124517,-0.339545740626585,-0.334776355320903,-1.07792563921644,0.250256749770725,0.000269343037558392,0.257064537130271,-0.0444052599910944,-0.135342639491357,-0.0537889895806348
"Loriotus luctuosus",1,0,1,NA,-0.69672197473938,-0.562736658403562,-0.300483249516577,-0.589288792140258,-0.454811099495764,-0.394695607931633,-0.438875069394361,-1.48815640109584,0.385745262434614,-0.017430346807126,0.127757915714065,-0.0467634774511984,-0.195561698615218,-0.128876816219698
"Machaeropterus striolatus",6,24,NA,NA,-0.949754034266939,-0.805628363276554,-0.652747128049389,-0.750972379686419,-1.05575697341005,-0.603039551084039,-0.269714659024991,-2.12191657035093,0.196470286403023,0.0663577710483547,-0.121829121860192,0.105110663784572,-0.115560661957269,-0.220274397313054
"Malacoptila fusca",2,0,1,NA,0.248035987041371,0.216776254909761,0.263138956135921,-0.227289255421861,-0.397578159122975,-0.351801266694373,-0.328270185691311,-0.475330713528274,0.283448479694727,-0.403386880002236,-0.0250680358429626,0.231081633921913,0.309392178967889,0.069070393444832
