"Species","FUSA_H","FUSA_M","FUSA_EXT","FUSA_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Lurocalis rufiventris",4,0,1,NA,1.03403577521301,-0.534493436906703,-0.417904542360848,1.42388649704071,0.0602853638593378,-0.743978100863608,2.26118532688598,1.26307055993234,-2.2484097380097,2.54631352180066,-0.0431222038612608,1.27910201396629,1.21464303868165,-0.336361274482981
"Lurocalis semitorquatus",4,0,1,NA,0.636273557589384,-0.478006993912984,-0.464873059498556,1.17492238878379,0.113702774873941,-0.676572707490771,2.11154342540538,0.938335952160192,-2.08310465694741,2.25573917327373,-0.0437418822745436,0.897070252011631,0.893650548081225,-0.381899338601587
"Margarornis squamiger",4,3,NA,NA,-0.480842093869125,-0.489304282511727,-0.699715645187098,-0.404711953260126,-0.0618115756026124,-0.223118242982593,-0.347788694580085,-0.52091327118454,0.478087914509718,0.220360747509876,-0.0967016619613213,-0.378845192560308,0.119315648118255,-0.0675076019270891
"Masius chrysopterus",10,2,NA,NA,-0.789343892474536,-0.771736497480323,-0.558810093773973,-0.633644466599824,-0.681835096307828,-0.413078897033316,-0.751171211614738,-1.32711084308424,0.859954383612706,-0.297585595481216,-0.150732755669166,0.215582908504084,0.0413188133708735,-0.22294027888331
"Mecocerculus leucophrys",7,37,NA,NA,-0.822925699293152,-0.483655638212356,-0.558810093773973,-0.549225602305811,-0.204893926534585,-0.192479427813121,-0.503936765690273,-0.799310317033333,0.597633456106542,-0.14183865788466,-0.0963569163405161,-0.371117748926572,-0.186357905290391,-0.211731370038645
"Mecocerculus poecilocercus",5,0,1,NA,-1.09238158521679,-0.839520229072786,-0.88758971373793,-0.653676061517048,-0.65131086144234,-0.523378631643413,-0.568998461986185,-1.77232749455489,0.727462749319532,-0.0939036061918015,-0.118258188402937,-0.0645078999268888,0.0305012639873341,-0.400599620144915
"Melanerpes formicivorus",0,2,NA,1,0.672231793734592,0.165938456215414,0.474497283255608,0.52246472576565,0.127057127627592,-0.11894627140639,0.237766572083121,1.75655204283179,-0.645247632080382,0.271379516234984,-0.173567216271067,0.642003926872817,0.459100904875563,-0.0597764212876638
"Metallura tyrianthina",1,14,NA,NA,-1.62590640989732,-0.421520550919265,-0.958042489444493,-0.702324220601733,-0.763868977508825,-1.13002717199895,2.30022234466353,-2.74940205495003,-2.01749226024633,0.343921238992718,0.134904334412306,-0.174618915102797,-0.449720039895233,-0.0174152713460569
"Mionectes oleagineus",1,0,1,NA,-0.809313326330733,-0.687006832989744,-0.464873059498556,-0.612182043474227,-0.565461450883156,-0.474356527372259,-0.471405917542317,-1.24510357967796,0.541611707703681,-0.261390331933352,-0.245303781194532,0.141704580203643,-0.0438166258836442,-0.174188513555699
"Mionectes olivaceus",0,2,NA,1,-0.573653898814021,-0.483655638212356,-0.488357318067411,-0.532055663805333,-0.502505216473088,-0.425334423101105,-0.477912087171909,-0.915135604574008,0.469413984115041,-0.270381443938609,-0.129094426396873,0.0855655001658432,0.175003226894221,-0.0926496205559042
"Mionectes striaticollis",3,3,NA,NA,-0.588614115595114,-0.551439369804819,-0.464873059498556,-0.522039866346722,-0.460534393533043,-0.382440081863845,-0.510442935319864,-0.879614370233938,0.542420854505281,-0.212542286648831,-0.163331122446624,0.0835375428223575,0.0985793786478828,-0.109478196611648
"Mniotilta varia",0,1,NA,1,-0.829824982494967,-0.579682591301678,-0.77016842089366,-0.493423302179259,-0.595985685748644,-0.394695607931633,0.0751123313433417,-1.31754463747166,0.129008698522476,0.0800366379965412,0.172388402133372,0.0140135966221214,-0.00525783808842043,-0.188323543585966
"Myadestes ralloides",4,17,NA,NA,-0.0879757110465727,-0.517547504008587,-0.37093602522314,-0.274506586298173,0.00686795284473468,-0.198607190847016,-0.0680234005076642,-0.030419771144184,0.235938592525653,0.379202768557001,-0.21231048049082,-0.0253331615671349,0.111405524914324,0.194477501815594
"Myiarchus cephalotes",0,1,NA,1,-0.16440565463166,-0.127791047351926,0.0752648875850884,-0.207257660504637,0.182382303321288,-0.149585086575861,-0.529961444208638,0.536581930263003,0.291355371856557,-0.21008953374213,-0.436182761395321,-0.1691459100346,0.0122138502034445,-0.0582036776047559
"Myioborus miniatus",14,10,NA,NA,-0.974525639080216,-0.681358188690372,-0.488357318067411,-0.567826369014661,-0.24686474947463,-0.370184555796056,-0.477912087171909,-1.07323409631272,0.562003116542303,-0.106781014275824,-0.357037217112089,-0.236040969076234,-0.266051910630069,-0.306415898115201
"Myioborus ornatus",5,13,NA,NA,-0.776318289452274,-0.658763611492885,-0.441388800929702,-0.494854130387632,-0.155292044878168,-0.266012584219853,-0.614541649393323,-0.744309856716609,0.697497183176862,-0.0488099161691792,-0.346884065308856,-0.222666993195253,-0.19111849183111,-0.257124248377927
"Myiodynastes chrysocephalus",0,2,NA,1,0.119559726150551,0.148992523317298,1.15554078175238,0.0388447913355379,0.214814302865868,-0.321162451524902,-0.204652962729079,1.40182449427234,-0.4367490145946,-0.658567709887264,-0.944073527799545,0.527351100438774,-0.215679420230354,-0.0129109009877832
"Myiophobus flavicans",4,3,NA,NA,-0.714360120498426,-0.568385302702934,-0.464873059498556,-0.504869927846244,-0.420471335272091,-0.364056792762162,-0.458393578283135,-0.9194940763693,0.500612093828248,-0.176917601052454,-0.173034121380244,0.0142603297035732,-0.0211030926225608,-0.203086563299364
"Myiotheretes fumigatus",0,3,NA,1,0.0161409308255352,-0.0148181613644874,0.216170438998213,0.0975087478788354,0.132780421664871,-0.0209020628640813,-0.191640623469897,0.979687260488659,-0.0591701827708286,-0.0127328843441641,-0.190803552375301,0.108245518257335,0.0115222546625479,-0.174306668620269
"Myiothlypis coronata",8,9,NA,NA,-0.525823607874485,-0.494952926811099,-0.441388800929702,-0.500577443221125,-0.315544277921977,-0.0637964041013413,-0.647072497541279,-0.512703283318367,0.781558016317515,-0.175288753204017,0.0290304704767577,-0.0839172033870456,-0.0821371168069464,-0.07508335081597
"Myiothlypis luteoviridis",0,6,NA,1,-0.70255572002129,-0.483655638212356,-0.488357318067411,-0.526332350971841,-0.26594239626556,-0.0454131149996584,-0.712134193837191,-0.604913791787258,0.830119217372548,-0.214541143001023,0.0175720885623928,-0.248026966587565,-0.182648088327697,-0.194962983150917
"Myiothlypis nigrocristata",4,25,NA,NA,-0.662635008249669,-0.540142081206075,-0.323967508085432,-0.597873761390496,-0.374684982973859,-0.0760519301691299,-0.959368639761656,-0.625766159622783,1.03197746066505,-0.434410497557606,-0.0977621131318365,-0.0508619619512122,-0.182599232051889,-0.156260045111583
"Myiotriccus ornatus",4,0,1,NA,-0.902522014006045,-0.613574457097909,-0.323967508085432,-0.596442933182123,-0.586446862353179,-0.535634157711202,-0.32176401606172,-1.25448825555774,0.316106702473172,-0.367858462883609,-0.300902049511552,0.193099976492174,-0.146400962710146,-0.22750806634472
"Myiozetetes cayanensis",1,0,1,NA,-0.17598390822931,-0.540142081206075,-0.183061956672307,-0.274506586298173,-0.122860045333587,-0.20473495388091,-0.582010801245367,-0.0127335495653856,0.592116738036743,0.0381052117552992,-0.335957665238796,0.151337245156039,0.108012008404768,-0.0313377760524952
"Myornis senilis",1,1,NA,NA,-0.327259822165396,-0.415871906619893,-0.629262869480535,-0.66369185897566,-0.288835572414676,-0.125074034440284,-0.770689720503512,-0.580997367225769,0.911063791344438,-0.244340245584479,0.0414228243978278,-0.250145702212727,0.205972618115059,0.216388494525391
"Myrmotherula schisticolor",1,0,1,NA,-0.925768963892198,-0.478006993912984,-0.676231386618243,-0.692308423143122,-0.781038859620662,-0.498867579507836,-0.712134193837191,-1.4991314959759,0.657563534031916,-0.579091020337736,0.013739471845837,0.0348827917205373,0.17809696890178,-0.296167916109234
"Nephelomyias pulcher",4,0,1,NA,-0.933679677640004,-0.653114967193513,-0.652747128049389,-0.703755048810107,-0.681835096307828,-0.511123105575625,-0.568998461986185,-1.53825146644127,0.630700327532943,-0.370323056969604,-0.125589342630694,0.0420111392317834,0.0435542630502868,-0.221161638754432
"Ochthoeca cinnamomeiventris",2,8,NA,NA,-0.757191539743656,-0.596628524199794,-0.323967508085432,-0.544933117680691,-0.391854865085696,-0.308906925457113,-0.419356560505588,-0.873194832026396,0.498676231756075,-0.228144970550181,-0.221503211225584,0.0423281762842513,-0.21363653403468,-0.156777130900188
"Ochthoeca diadema",2,11,NA,NA,-0.789343892474536,-0.636169034295397,-0.488357318067411,-0.5764113382649,-0.433825688025742,-0.272140347253747,-0.458393578283135,-1.00982751135205,0.606262951584516,-0.166463493362372,-0.103747225063792,-0.0232961794981754,-0.17200399036497,-0.162728811494267
"Ochthoeca fumicolor",3,0,1,NA,-0.512045725817313,-0.489304282511727,-0.535325835205119,-0.294538181215397,-0.0599038109235193,0.00973675230539017,-0.347788694580085,-0.245558315433502,0.534662006047479,0.238006481694772,0.0545495851302861,-0.280210414409719,-0.137673611583101,-0.186935402427819
"Ocreatus underwoodii",2,9,NA,NA,-1.8044901559612,-0.359385463626174,-0.981526748013347,-0.868300292773014,-0.51013627518946,-1.1790492762701,2.88577761132673,-2.91454272406664,-2.48573292661589,0.47259226189736,0.0370848078297215,-0.55909335255042,-0.763815263678978,0.23801761419563
"Orochelidon murina",9,43,NA,NA,-0.776318289452274,-0.799979718977182,-0.652747128049389,0.134710281296536,-0.309820983884698,-0.750105863897502,1.68864239948195,-1.09456544908553,-1.4020578654863,1.26075749921299,-0.119374740211936,0.351087877663774,-0.133389359773463,-0.401135452067485
"Ortalis columbiana",1,0,1,NA,2.12930984288524,0.380586939591546,0.380560248980192,1.75011532854978,3.66405284266596,2.38118104642248,-0.809726738281059,7.1274194100421,1.07188232705423,2.86151012185751,-0.134497829201161,-2.18744154274612,-0.388321734354354,-0.00624659867233626
"Pachyramphus polychopterus",3,0,1,NA,-0.341650090779152,-0.511898859709215,0.192686180429359,-0.44763679951132,-0.422379099951184,-0.308906925457113,-0.165615944951532,-0.324434628730215,0.186485713825101,-0.32845384208252,-0.346406436412444,0.536614563152564,-0.241344352206347,0.141355910998641
"Pachyramphus versicolor",3,4,NA,NA,-0.563842510781837,-0.641817678594769,-0.230030473810015,-0.55351808693093,-0.498689687114902,-0.46210100130447,-0.243689980506626,-0.91013626787065,0.317594538970231,-0.212462672400204,-0.3180521569608,0.319072247440499,-0.0687009176590491,0.0321399919031326
"Phaeomyias murina",1,0,1,NA,-0.894929324367323,-0.720898698785976,-0.511841576636265,-0.680861797476137,-0.492966393077624,-0.308906925457113,-0.588516970874959,-1.23151084497743,0.757708512346109,-0.258155025104356,-0.163383791347279,-0.0270575395625535,-0.21704947435275,-0.164811489009234
"Pheugopedius fasciatoventris",1,0,1,NA,-0.233542231634886,-0.212520711842504,-0.511841576636265,-0.516316553513229,-0.485335334361252,-0.0699241671352355,-0.855269925688197,-0.352069801556714,0.843644750266131,-0.455436305009355,0.262595788261631,-0.0085890303576376,0.342335381546469,0.0610107286666473
"Phylloscartes ophthalmicus",0,2,NA,1,-0.957921316623078,-0.749141920282835,-0.582294352342827,-0.625059497349585,-0.405209217839347,-0.517250868609519,-0.510442935319864,-1.34926742871039,0.58416129446721,-0.143537018567803,-0.380519202000322,-0.106555250513737,-0.0895021579148722,-0.272009602137282
"Phylloscartes poecilotis",1,0,1,NA,-1.06350674851587,-0.692655477289116,-0.77016842089366,-0.656537717933794,-0.487243099040345,-0.498867579507836,-0.490924426431091,-1.54219183035705,0.583995129724131,-0.160976504847994,-0.191462669711455,-0.216484753470777,-0.0426854357429198,-0.332425591314831
"Piaya cayana",0,1,NA,1,0.859556240888621,0.442722026884637,0.544950058962171,0.609745246476409,3.83956719314251,0.66540739693208,-0.861776095317788,4.80541620199462,0.348916087506808,1.48646821773684,-2.15051988498329,-3.06638518526835,-0.401578724651565,0.190400751716625
"Picumnus olivaceus",1,0,1,NA,-0.850909130274166,-0.771736497480323,-0.605778610911681,-0.728079128352449,-0.979446386246331,-0.701083759626348,-0.575504631615776,-1.81156995783328,0.611501590602588,-0.462877029427532,-0.172533413630793,0.455656815189291,0.229425465389184,-0.178280218721575
"Pionus chalcopterus",3,0,1,NA,1.40510465506487,0.53874897997396,2.00097409023113,1.2378788299522,-0.00648639990891616,-0.480484290406153,0.439457830600448,3.2937923800272,-1.61596884744401,-0.224035609571337,-0.880952050603928,2.09081890054061,0.672345374767755,-0.291626396134376
"Pionus tumultuosus",3,0,1,NA,1.50282876461649,0.312803207999083,1.81310002168029,1.16204493490843,0.0278533643147572,-0.29052363635543,0.758260142450416,3.19921583234933,-1.5652043875808,0.181661960209425,-0.665878372476251,2.06477239456013,0.502762124933582,0.00154776258928754
"Pipraeidea melanonota",5,1,NA,NA,-0.334420693409982,-0.641817678594769,-0.323967508085432,-0.331739714633098,-0.382316041690231,-0.357929029728268,0.140174027639253,-0.58309331362311,0.0497866655771661,0.237285400846944,-0.141327274610416,0.349257646221237,0.00394940555368431,0.0794874285035095
"Pipreola riefferii",9,11,NA,NA,0.310295454328127,-0.415871906619893,-0.230030473810015,-0.20868848871301,-0.082796987072635,-0.0883074562369184,-0.464899747912726,0.41766318494224,0.543367735095964,0.194553624137613,-0.12856995970219,0.231452244635995,0.393043446908485,0.306661497163727
"Piranga leucoptera",1,0,1,NA,-0.539857440407095,-0.461061061014868,0.122233404722797,-0.440482658469454,-0.363238394899302,-0.33341797759269,-0.2632084893954,-0.415170614888814,0.205849009532374,-0.384029949262211,-0.380519568564803,0.339877749775458,-0.277789252429089,-0.0520552877466775
"Piranga rubra",0,1,NA,1,-0.0879757110465727,-0.269007154836223,0.521465800393317,-0.161471157836698,-0.12476781001268,-0.259884821185959,0.315840607638215,0.429801364567783,-0.411450365604409,-0.13420043131741,-0.432149814040781,0.561233531398538,-0.314969121035975,0.181539053205368
"Poecilotriccus ruficeps",0,4,NA,1,-0.991503123441694,-0.607925812798538,-0.582294352342827,-0.812497992646463,-0.823009682560707,-0.431462186134999,-0.9268377916137,-1.59073364836717,0.941794342811965,-0.703701940735573,-0.0533389539079631,0.0936169678508816,0.00992609369182229,-0.249931760923449
"Premnoplex brunnescens",1,0,1,NA,-0.525823607874485,-0.387628685123033,-0.652747128049389,-0.619336184516093,-0.319359807280163,-0.223118242982593,-0.673097176059644,-0.748659493427041,0.73621195010176,-0.263764530893633,0.0103157866491802,-0.286297208669561,0.167847422898184,0.0208394398806638
"Premnornis guttuliger",2,10,NA,NA,-0.544593921501957,-0.455412416715496,-0.699715645187098,-0.523470694555095,-0.141937692124517,-0.266012584219853,-0.634060158282097,-0.665820580585964,0.687981096159705,-0.042461727282432,-0.141078961706134,-0.407185858517789,0.176590399155289,-0.0772777041208835
"Psarocolius angustifrons",3,0,1,NA,1.59914964562356,1.64588326265085,1.06160374747696,1.5254752998352,1.93371027872863,1.33946133066045,0.0295691439362035,5.80287880353336,-0.853156695513145,0.624066937847086,0.389943744268145,-0.891540637130821,0.155460500885219,-0.285990346738198
"Pseudocolaptes boissonneautii",2,2,NA,NA,0.222653994089581,0.228073543508505,-0.441388800929702,0.0331214785020454,0.33118794829054,0.13841977601717,-0.360801033839267,1.05376283081815,0.18594164422632,0.193720131591969,0.218977667037823,-0.551756096403928,0.478347447922752,0.00102909526783553
"Pseudotriccus ruficeps",2,2,NA,NA,-0.802598026470325,-0.698304121588488,-0.558810093773973,-0.679430969267764,-0.664665214195991,-0.0637964041013413,-0.790208229392285,-1.12707077979905,1.05475586432284,-0.339027234161867,0.187851399706086,0.0933188017556545,-0.216079601427048,-0.152527040993374
"Pygochelidon cyanoleuca",0,21,NA,1,-0.917940227927552,-0.867763450569645,-0.605778610911681,-0.157178673211578,-0.554014862808599,-0.835894546372022,1.51297581948299,-1.56211873150418,-1.20026726983678,0.883126136044215,-0.157585723047541,0.464044861483165,-0.212429732508433,-0.246460823168217
"Pyrrhomyias cinnamomeus",6,20,NA,NA,-0.902522014006045,-0.58533123560105,-0.276998990947723,-0.477684191887155,-0.315544277921977,-0.670444944456876,-0.107060418285211,-1.07916403017559,0.010103734615965,-0.16179002058587,-0.574482506741917,0.0272335276550597,-0.136229330801572,-0.286957613685069
"Pyrrhura calliptera",8,0,1,NA,0.627261924770967,0.0360196373298599,1.27296207459665,0.446630830721874,0.655507943736345,-0.670444944456876,0.966457570597333,1.91765769718881,-1.56369977419198,0.306528911384424,-1.39224082161113,0.711861804803993,0.00314748868903247,0.268374033908948
"Ramphastos ambiguus",1,0,1,NA,2.26065266964756,7.40185180371083,7.51977485391185,1.72579124900744,1.60939028328283,1.64584948235517,-0.9268377916137,11.9073388916173,-4.11431483443128,-7.3859453257683,-0.0702203844687137,0.456014399561772,-0.997934315279564,-0.361501396220134
"Ramphomicron microrhynchum",3,0,1,NA,-1.66675237133753,-0.726547343085348,-1.14591655799533,-0.748110723269673,-0.678019566949642,-1.08100506772779,2.44986424614412,-2.96227607094634,-1.90195326503985,0.740227115768714,0.111234389180753,-0.244010282810203,-0.585420505851679,0.0783249180258966
"Rhynchocyclus fulvipectus",1,0,1,NA,-0.262417068335811,-0.421520550919265,0.497981541824463,-0.373233732675918,-0.145753221482703,-0.296651399389325,-0.601529310134141,0.183250013737888,0.397090195356014,-0.522774442078841,-0.718819132594229,0.432699490157717,-0.258140276311805,0.0298486067615838
"Rupornis magnirostris",0,3,NA,1,1.59216100873658,0.137695234718554,0.991150971770399,1.68286640275624,1.55024957823095,2.31377565304964,0.237766572083121,5.57481105961271,0.27894058707644,2.0028168390243,1.05791481241534,0.142250074123221,-1.00180091571683,-0.24784498985906
"Saltator atripennis",5,0,1,NA,0.392950341072929,-0.139088335950669,0.709339868944149,-0.011234195957521,0.403683006096072,0.0281200414070731,-0.751171211614738,1.56401162910591,0.440192037388139,-0.230273887312148,-0.743923218418549,0.243107470344346,-0.048553380696216,0.155082251079818
"Saltator striatipectus",2,0,1,NA,0.133242542141599,-0.252061221938107,0.568434317531025,-0.178641096337175,0.182382303321288,0.218080695457796,-0.588516970874959,1.13554609592158,0.537647565105112,-0.245590251220329,-0.381050856691292,0.247512763978434,-0.376904796111164,0.198425920374496
"Saucerottia cyanifrons",0,2,NA,1,-1.41857863247609,-0.206872067543132,-0.911073972306785,-0.676569312851017,-0.813470859165243,-1.11164388289727,2.54745679058799,-2.55085627817431,-2.29832821007301,0.283928204175053,0.312923757392076,-0.103638453304798,-0.327738419772315,0.168390272937009
"Schistes geoffroyi",2,0,1,NA,-1.66675237133753,-0.387628685123033,-0.864105455169076,-0.775296459228762,-0.821101917881615,-1.12389940896505,2.5409506209584,-2.82669375529413,-2.20891365302786,0.273706427742029,0.185350709077037,-0.116511633893152,-0.602855110683699,0.106420202842476
"Scytalopus griseicollis",3,0,1,NA,-0.446690911623502,-0.681358188690372,-0.676231386618243,-0.725217471935703,-0.725713683926966,-0.0883074562369184,-0.738158872355556,-1.06115920551474,1.0724647731552,-0.254233000496239,0.290758426215576,0.198705548487635,0.0949028303988159,0.173905442783517
"Scytalopus latrans",7,14,NA,NA,-0.467853815332924,-0.540142081206075,-0.817136938031368,-0.678000141059391,-0.719990389889687,-0.143457323541967,-0.790208229392285,-1.07232726123709,1.0143313444272,-0.290610351420211,0.358170300624828,0.0599161822924627,0.283575678752361,0.062019794255425
"Scytalopus spillmanni",0,6,NA,1,-0.249447371941263,-0.523196148307959,-0.652747128049389,-0.635075294808197,-0.643679802725968,0.00360898927149601,-1.1480475590198,-0.655501390710593,1.3350768936266,-0.383114669392616,0.311938016990627,0.132552699172285,0.322192687471216,0.106898634382246
"Serpophaga cinerea",2,0,1,NA,-1.03569503392608,-0.664412255792257,-0.746684162324806,-0.675138484642644,-0.575000274278621,-0.431462186134999,-0.582010801245367,-1.51834629534007,0.682311059128225,-0.261805029583025,-0.084804062464583,-0.144450287829906,-0.0425882486543337,-0.31969465909478
"Setophaga fusca",2,12,NA,NA,-0.917940227927552,-0.658763611492885,-0.629262869480535,-0.537778976638826,-0.584539097674086,-0.37631231882995,0.524038035785133,-1.40297506955654,-0.179071920155135,0.188812541523857,0.158893067465879,0.0945591634264443,-0.327421608147638,-0.0524626133312808
"Sicalis luteola",0,1,NA,1,-0.544593921501957,-0.828222940474042,-0.37093602522314,-0.519178209929975,-0.61887886189776,-0.554017446812885,-0.21115913235867,-1.14320132131439,0.359510326919675,-0.0227408446137017,-0.317214909575083,0.482265807016392,0.0586960142176351,-0.00448079064958529
"Siptornis striaticollis",1,0,1,NA,-0.69672197473938,-0.687006832989744,-0.840621196600222,-0.584996307515138,-0.519675098584925,-0.443717712202787,-0.10055424865562,-1.34657799921997,0.348058374459989,0.13358899975643,0.0212463200219894,-0.0399936713892564,0.124644857445129,-0.0209287597436106
"Sphenopsis frontalis",4,8,NA,NA,-0.494057584101128,-0.444115128116752,-0.394420283791994,-0.46623756622017,-0.243049220116445,-0.198607190847016,-0.621047819022914,-0.463056875886942,0.643608154518171,-0.189967150920732,-0.142560007787572,-0.107161725630162,0.0212721721579784,-0.0916179736412063
"Sphenopsis melanotis",3,0,1,NA,-0.539857440407095,-0.46670970531424,-0.441388800929702,-0.491992473970886,-0.273573454981932,-0.180223901745333,-0.712134193837191,-0.536352985046942,0.746817620889788,-0.2181108661106,-0.112336998572749,-0.129671597974449,0.0191004788438713,-0.125883848515845
"Spinus psaltria",1,0,1,NA,-0.991503123441694,-0.777385141779695,-0.347451766654286,-0.606458730640735,-0.714267095852408,-0.694955996592454,0.107643179491298,-1.60816696875915,-0.00838573027664088,-0.181953909339595,-0.339114257011843,0.391134533474556,-0.221617901977317,-0.180211801229724
"Spinus spinescens",2,26,NA,NA,-0.802598026470325,-0.726547343085348,-0.323967508085432,-0.5764113382649,-0.582631332994993,-0.676572707490771,0.159692536528027,-1.36494013982652,-0.0602590139959139,-0.092549142007081,-0.383682712706267,0.338889097895373,-0.138344270198272,-0.0388582260388718
"Spinus xanthogastrus",1,0,1,NA,-0.714360120498426,-0.760439208881579,-0.441388800929702,-0.544933117680691,-0.712359331173315,-0.627550603219616,0.309334438008624,-1.42822865957797,-0.104829097480155,0.039034923551128,-0.164255838737399,0.464306564756929,-0.0640649983718346,0.021568066445566
"Sporathraupis cyanocephala",2,17,NA,NA,0.0727729771373231,-0.393277329422405,-0.0421564052591822,-0.25018250675583,0.0526543051429658,0.0158645153392846,-0.451887408653544,0.486549232681596,0.527926987173251,0.0804172570567191,-0.21990383891597,0.0764380100816741,0.00947894933981956,0.214827723406403
"Stilpnia cyanicollis",2,0,1,NA,-0.494057584101128,-0.658763611492885,-0.394420283791994,-0.532055663805333,-0.597893450427737,-0.388567844897739,-0.159109775321941,-0.96794496550812,0.335450185783359,-0.0864018117839343,-0.0808347071355893,0.362039301254494,0.0161211426968868,0.0737888507823797
"Stilpnia heinei",14,6,NA,NA,-0.363762877023412,-0.749141920282835,-0.394420283791994,-0.419020235343858,-0.563553686204064,-0.37631231882995,0.0490876528249771,-0.845464121697245,0.20822099592517,0.178820774279427,-0.0709463847211967,0.483778072387737,0.0352644207240566,0.113219192260577
"Stilpnia vitriolina",3,2,NA,NA,-0.265694584365766,-0.664412255792257,-0.0891249223968905,-0.431897689219216,-0.391854865085696,-0.20473495388091,-0.224171471617853,-0.384383307333634,0.420272977009328,-0.0268263317889151,-0.197485047916122,0.44334479552373,-0.144529736440337,0.174929479420069
"Streptoprocne rutila",1,0,1,NA,-0.363762877023412,-0.952493115060224,-0.582294352342827,0.382243561345084,-0.636048744009596,-0.719467048728031,3.03541951280733,-1.04210774650951,-2.36213506965615,1.93974897365993,0.352808209178577,1.12286571649543,-0.195622098903138,-0.000300376465309449
"Sturnella magna",2,20,NA,NA,0.779959926175728,0.53874897997396,-0.0186721466903282,0.0688921837113732,-0.199170632497306,0.984051074694583,0.0295691439362035,1.85414578341492,0.180117434002396,-0.0813140678846266,1.4192070022917,0.190311710804157,0.0800503150389331,0.537416435600144
"Synallaxis subpudica",0,6,NA,1,-0.438389001046394,-0.545790725505446,-0.77016842089366,-0.587857963931884,0.581105121251719,-0.0699241671352355,-0.712134193837191,-0.183002055052447,0.928684813343343,0.368671855742805,-0.483046860182692,-1.11117865420896,-0.0441212396928642,0.173788417420807
"Synallaxis unirufa",11,13,NA,NA,-0.455085067539103,-0.472358349613612,-0.652747128049389,-0.657968546142167,0.214814302865868,-0.112818508372496,-0.829245247169832,-0.378790496060695,0.965734640448387,-0.00945056973306457,-0.327680880561121,-0.769199835031847,0.019302975031126,0.16049208785015
"Syndactyla subalaris",1,2,NA,NA,-0.0931858438349324,-0.0713046043582065,-0.417904542360848,-0.221565942588368,0.125149362948499,-0.112818508372496,-0.438875069394361,0.324850494908185,0.315666804426645,0.0206065356994171,-0.0712278528990568,-0.398084626657964,0.320909473831004,0.00681512338748685
"Tachyphonus rufus",4,0,1,NA,0.0384276874240409,-0.297250376333083,-0.0186721466903282,-0.290245696590278,-0.012209693946195,-0.100562982304707,-0.529961444208638,0.393991742890713,0.480241489402619,-0.115770735875336,-0.279103975713507,0.0831597731416425,0.1166955500549,0.185809604623363
"Tangara arthus",7,0,1,NA,-0.299276391184382,-0.602277168499166,-0.37093602522314,-0.390403671176395,-0.447180040779392,-0.29052363635543,-0.0875419093964378,-0.583880369433282,0.271698733866637,0.100812039604693,-0.0425052643370294,0.330967489779719,0.0729981025741445,0.103242178238307
"Tangara gyrola",2,0,1,NA,-0.334420693409982,-0.636169034295397,-0.323967508085432,-0.426174376385723,-0.504412981152181,-0.315034688491007,-0.21115913235867,-0.652506070096139,0.370568404656345,-0.00147869694641742,-0.0936367018444941,0.395424231349143,0.0628292778810066,0.0771567715323858
"Tangara labradorides",14,2,NA,NA,-0.588614115595114,-0.698304121588488,-0.37093602522314,-0.547794774097437,-0.573092509599528,-0.437589949168893,-0.185134453840305,-1.04851855487951,0.33863943254792,-0.105086955791818,-0.183863558356215,0.332628609378421,-0.0398578628273037,0.0134990480742841
"Tangara nigroviridis",12,16,NA,NA,-0.494057584101128,-0.675709544391,-0.441388800929702,-0.483407504720647,-0.542568274734041,-0.455973238270576,0.0165568046770212,-0.9900625652261,0.165468336040345,0.0594844680120047,-0.126761128080803,0.331122435526021,0.0458152013240561,0.0656052881461807
"Tangara parzudakii",4,5,NA,NA,-0.117086594073421,-0.432817839518008,-0.276998990947723,-0.245890022130711,-0.380408277011138,-0.382440081863845,-0.0159740434709347,-0.28088436173043,0.0325030716150426,0.0949826814252263,-0.115202376961668,0.383618929598765,0.283102273472206,0.0828112176015456
"Tangara vassorii",11,17,NA,NA,-0.450876330971447,-0.664412255792257,-0.464873059498556,-0.404711953260126,-0.468165452249415,-0.357929029728268,-0.0550110612484819,-0.807131047389937,0.247589187628575,0.146623674990668,-0.0717805846439725,0.275252563287321,0.0479819663143473,0.00201434922559001
"Thamnophilus multistriatus",1,0,1,NA,-0.130698967035841,-0.223818000441248,-0.112609180965745,-0.453360112344812,-0.216340514609143,0.0955254347799104,-0.972380979020838,0.208029770350576,0.940343283639676,-0.486105701515123,0.0153087172151521,0.00331657158942596,0.04461549416995,0.105688417333083
"Thamnophilus unicolor",7,0,1,NA,-0.227272766110211,-0.105196470154438,-0.300483249516577,-0.484838332929021,-0.302189925168327,-0.0821796932030242,-1.08949203235348,-0.0503661072191319,0.905087984506011,-0.631784328064019,0.018667516327123,-0.115051196595074,0.306602744609799,-0.0162122118389729
"Thlypopsis superciliaris",0,3,NA,1,-0.640735902182191,-0.517547504008587,-0.511841576636265,-0.516316553513229,-0.351791806824744,-0.241501532084276,-0.497430596060682,-0.774102320005984,0.589186586339791,-0.147709947965058,-0.0658625722392503,-0.0973885964100071,-0.0281375805579666,-0.127706075874918
