"Species","HON_H","HON_M","HON_EXT","HON_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Crypturellus soui",0,5,NA,1,1.42708598427783,0.0134250601323721,-0.464873059498556,0.346472856135757,-0.571184744920435,0.775707131542177,0.0686061617137504,0.745096959340229,-0.0812867333966413,-0.722775108094296,-0.100603868882764,1.14448345487979,0.952846726755489,0.531899379489133
"Cyanocorax affinis",2,37,NA,NA,1.41226552630945,0.815532550643183,1.41386762600977,0.923096624110121,1.56741946034278,1.6152106671857,-0.920331621984109,3.41332969246957,1.1250672679254,0.411595830957811,-0.0194092567871277,-0.247323703642989,-0.353614283456779,0.295642593982444
"Cyanoloxia cyanoides",0,2,NA,1,-0.00449524248206889,-0.246412577638735,0.944182454632691,-0.338893855674963,-0.210617220571864,-0.16184061264365,-0.686109515318826,0.137519704669672,0.795966737360938,0.483421249324885,1.01218365406771,-0.0779413579161917,-0.340817083343124,0.131954307109167
"Cyclarhis gujanensis",2,34,NA,NA,-0.0958044470112186,-0.336790886428686,-0.0891249223968905,-0.387542014759649,-0.262126866907374,-0.0576686410674469,-0.621047819022914,-0.42758754922024,0.686258873981949,-0.0977141861256272,0.153980268626058,0.0527108515704481,0.0407035476913249,0.0969661522084558
"Dacnis lineata",1,0,1,NA,-0.822925699293152,-0.624871745696653,-0.652747128049389,-0.626490325557959,-0.706636037136036,-0.590784025016251,0.101137009861706,-1.63969625051287,-0.156710825479033,-0.182036976423514,-0.0482473038136584,0.114134587358402,-0.0267557687292489,-0.0825393491483993
"Dendrocincla fuliginosa",1,10,NA,NA,0.127408796859689,0.335397785196571,0.0517806290162344,0.0231056810434338,0.169027950567637,0.0587588565765446,-0.393331881987223,0.425082935292749,0.307172149076885,-0.0755263849046662,0.0139863399554513,-0.312832442123287,0.189241588624084,-0.0494810011777733
"Dendrocygna autumnalis",0,17,NA,1,2.37210712672792,1.5159644437653,2.84640739870987,1.96760121622249,-0.225879338004608,1.77453250606695,0.543556544673907,4.58815215880038,-0.792139299742528,0.201018578270313,2.33949983729662,1.01607048627447,-0.123372763059836,0.20884993199133
"Dendroplex picus",2,11,NA,NA,0.17653140388338,0.261965409304736,-0.323967508085432,-0.0727598089175647,0.106071716157569,-0.186351664779227,-0.425862730135179,0.0859258291757327,0.327702891238904,-0.140109846773853,-0.210094590326401,-0.285175707321922,0.512600974518059,-0.0531272096332715
"Donacobius atricapilla",1,7,NA,NA,0.0893772995944619,0.120749301820438,-0.37093602522314,-0.317431432549367,0.394144182700608,0.487702268949145,-0.959368639761656,0.215312949271612,1.03480359436547,-0.417758195870052,-0.51178885006943,-0.384089298459444,0.126204450365913,0.202055062180641
"Dryobates kirkii",3,3,NA,NA,-0.0958044470112186,-0.172980201746901,-0.206546215241161,-0.245890022130711,-0.368961688936581,-0.443717712202787,-0.445381239023953,-0.530292334275042,0.385695083745862,-0.0496434097627107,0.196007051561781,-0.00683586952627695,0.335475414861453,-0.116887130409482
"Dryocopus lineatus",0,2,NA,1,1.3019615427699,0.979343235324968,1.13205652318352,1.16490659132518,0.842468882287456,0.297741614898422,-0.15260360569235,2.6373998685275,0.0161746112359601,0.633909281582562,0.404062551270895,-0.12911035961854,0.422442270741097,-0.236943889383212
"Dysithamnus mentalis",2,0,1,NA,-0.593667420456404,-0.461061061014868,-0.464873059498556,-0.622197840932839,-0.672296272912363,-0.29052363635543,-0.861776095317788,-1.24019882318997,0.850929574755137,-0.447181285130103,0.190571425748012,-0.0333313335613914,0.0646301970813342,-0.117335514107721
"Elaenia flavogaster",3,45,NA,NA,-0.208770626821609,-0.636169034295397,-0.276998990947723,-0.370372076259172,-0.138122162766331,-0.143457323541967,-0.516949104949456,-0.658225382233233,0.648522160068802,0.0488008455286186,-0.157928427496051,0.186364905389484,-0.0265140920384008,0.0395306778058688
"Empidonax traillii",4,0,1,NA,-0.673827305698956,-0.613574457097909,-0.0656406638280362,-0.526332350971841,-0.357515100862023,-0.327290214558796,-0.0550110612484819,-1.00605394875305,0.110452463030625,0.154752521501289,0.155401758849475,0.0446123320050619,-0.378981400778643,0.0108962101798187
"Empidonax virescens",0,8,NA,1,-0.720332216895084,-0.602277168499166,-0.0186721466903282,-0.461945081595051,-0.363238394899302,-0.406951133999422,0.205235723935165,-1.0053545275539,-0.178567456590589,0.255512032302912,0.174037468326429,0.069474987786814,-0.422818115093284,-0.0226733479829451
"Eucometis penicillata",2,12,NA,NA,-0.144561122199237,-0.336790886428686,0.0517806290162344,-0.20868848871301,-0.019840752662567,-0.20473495388091,-0.399838051616814,-0.252776121237603,0.460690725437526,0.216089151199903,0.0709070583123636,-0.00484241530482843,-0.0550837994726163,-0.037875222166027
"Euphonia concinna",1,0,1,NA,-0.872598646588609,-0.845168873372158,-0.511841576636265,-0.680861797476137,-0.803932035769778,-0.596911788050145,0.081618500972933,-1.75425937738722,-0.0775962036181326,-0.073210133036742,0.100778852964478,0.259969093636128,-0.179708145818201,-0.0512638385665907
"Euphonia laniirostris",5,35,NA,NA,-0.588614115595114,-0.783033786079067,-0.136093439534599,-0.605027902432362,-0.777223330262476,-0.394695607931633,-0.0615172308780732,-1.30374565808284,0.113424962809055,0.0131459759886745,0.391063470103942,0.341209648559909,-0.238944601337676,0.0697149462938464
"Euscarthmus meloryphus",0,4,NA,1,-1.18628431635844,-0.681358188690372,-0.77016842089366,-0.819652133688329,-0.74097580135971,-0.339545740626585,-0.894306943465744,-1.88196639641641,0.882152699337297,-0.607781075850097,-0.0458383196671531,-0.153687796752926,-0.211294172242637,-0.269172516054966
"Falco sparverius",4,6,NA,NA,0.94754916671709,-0.387628685123033,0.521465800393317,1.13199754253259,0.928318292846639,0.610257529627031,1.25923520392894,1.74555346524893,-1.0869283845187,1.00042594782873,-0.676614867487941,0.998897644177101,-0.283720402840882,0.0864882557826137
"Fluvicola pica",1,3,NA,NA,-0.738537104061034,-0.427169195218637,-0.347451766654286,-0.563533884389542,-0.557830392166785,-0.186351664779227,-0.490924426431091,-1.13360175562895,0.469193029258313,-0.345513184379987,0.138163694017303,-0.06551962401602,-0.194955393107484,-0.0996812130759247
"Formicivora grisea",5,21,NA,NA,-0.865299398887922,-0.478006993912984,-0.582294352342827,-0.720924987310584,-0.554014862808599,-0.198607190847016,-1.10250437161266,-1.38725585370195,1.10752489212295,-0.568323946513946,0.0184079685349121,-0.232031819231332,-0.096687073722038,-0.193703843449516
"Forpus conspicillatus",4,20,NA,NA,-0.161538606560715,-0.590979879900422,0.803276903219566,-0.373233732675918,-0.744791330717896,-0.848150072439811,0.914408213560604,-0.650986490831968,-0.905593481224093,0.919380550949479,1.13109051185762,0.454654195642663,-0.284827298914276,0.247138822205338
"Furnarius leucopus",0,2,NA,1,0.390198184076644,0.0360196373298599,-0.488357318067411,-0.188656893795787,-0.313636513242884,0.401913586474625,-0.529961444208638,-0.00494553933567413,0.510077323430559,-0.65585741298751,-0.150898706411955,0.216798841607252,0.470303590495816,0.258539605263947
"Galbula ruficauda",5,16,NA,NA,-0.158682398016855,1.68542377274646,-0.183061956672307,-0.357494622383814,0.439930534998839,-0.762361389965291,-0.21115913235867,0.358874859798691,-0.270261717061083,-0.190261652673551,0.0436243349350147,-1.79411788720492,0.829277103234334,-0.121075708118642
"Geothlypis philadelphia",2,5,NA,NA,-0.776318289452274,-0.647466322894141,-0.676231386618243,-0.633644466599824,-0.573092509599528,-0.100562982304707,0.0620999920841594,-1.41338641246524,-0.0483961108301503,-0.374944986845334,-0.242821558803822,0.186510424068868,-0.239780250799146,0.086185965053363
"Geotrygon montana",0,4,NA,1,1.06513405151419,-0.252061221938107,-0.629262869480535,0.475247394889337,-0.0293795760580319,0.193569643322219,0.179211045416801,0.478784601873146,-0.152352864659865,-0.125012639244819,-0.630591136837672,0.911537089259231,0.886346682605923,0.151247010371235
"Glaucis hirsutus",0,2,NA,1,-1.18628431635844,0.516154402776472,-0.699715645187098,-0.63650612301657,-0.739068036680617,-1.20356032840568,2.30672851429312,-1.65179073785045,-2.83569618741903,-0.0167730438624531,-0.00490713753894273,-0.600569023735145,0.10532994903042,0.0505459087057549
"Habia cristata",2,0,1,NA,0.266122006099142,-0.167331557447529,0.192686180429359,-0.0956530602515346,0.140411480381243,0.0281200414070731,-0.568998461986185,0.275049326044758,0.662468128431422,0.201974326176294,0.0907341575238568,0.0227854427868817,0.0886474371613756,0.0999742570593494
"Habia gutturalis",0,1,NA,1,0.081120755554522,-0.246412577638735,0.31010747327363,-0.101376373085027,0.256785125805914,0.0710143826443331,-0.549479953097411,0.273266266885386,0.67478236415599,0.314467673584276,0.0712337379435641,-0.0417049503373049,-0.16008753092481,0.0560638969959669
"Hafferia immaculata",5,0,1,NA,0.27580760363693,-0.0769532486575782,-0.230030473810015,-0.321723917174486,0.0507465404638729,0.604129766593137,-1.17407223753816,0.187429574070288,1.29818906615179,-0.521216710064218,-0.172039274483006,-0.0397923246023856,0.150626653304345,0.271060442415626
"Heliomaster longirostris",1,0,1,NA,-1.20883722277825,0.623478644464538,-0.817136938031368,-0.642229435850063,-0.899320269724426,-1.185177039304,2.66456784392063,-1.74385244358864,-3.26494036876524,-0.154680128596911,-0.00930967566262786,-0.548090942415752,0.153551527518383,0.110936732231791
"Hemithraupis flavicollis",0,1,NA,1,-0.708434864555637,-0.590979879900422,-0.488357318067411,-0.506300756054617,-0.470073216928508,-0.492739816473942,-0.217665301988261,-1.29946393681848,0.20849679697922,-0.0830379276233991,-0.0638268993350052,0.0371090475912607,-0.0606557751644223,-0.15172611448568
"Hemitriccus margaritaceiventer",2,6,NA,NA,-1.02664742566729,-0.545790725505446,-0.582294352342827,-0.776727287437135,-0.639864273367782,-0.266012584219853,-1.01141799679839,-1.57670823383191,1.00700812521058,-0.553736543151585,0.067074386452319,-0.23089645221236,-0.192783978475858,-0.222588226763998
"Henicorhina leucosticta",1,19,NA,NA,-0.630019889035729,-0.376331396524289,-0.629262869480535,-0.702324220601733,-0.89550474036624,-0.0760519301691299,-0.939850130872882,-1.3537227130705,0.889022847125834,-0.821638977368469,0.216285127711535,0.000567338418777236,0.0944570103984129,-0.0571029436809288
"Herpetotheres cachinnans",0,8,NA,1,2.22735534605096,0.521803047075844,1.50780466028519,2.41974293006839,2.69300062100764,2.15445381416839,-0.354294864209676,5.09138966453759,0.699783548790963,1.09755628790501,-1.10609198666736,0.591523280845068,-0.393148797357025,-0.19266446812797
"Hylophilus flavipes",0,91,NA,1,-0.776318289452274,-0.562736658403562,-0.535325835205119,-0.672276828225898,-0.626509920614131,-0.253757058152064,-0.81623290791065,-1.39050470724936,0.826610605796887,-0.451247654431653,0.0651377000485922,-0.052563292690587,-0.085850572206591,-0.13638625939453
"Hypnelus ruficollis",0,7,NA,1,0.317918791063666,0.65737051026077,1.13205652318352,-0.224427599005115,0.0850863046875464,-0.278268110287642,-0.113566587914802,0.858749993765704,0.0157397825835237,0.5671427921468,1.08847582827931,-0.625414141696265,-0.0112207154421112,0.282837558401672
"Icterus auricapillus",2,1,NA,NA,-0.0115011621806338,-0.172980201746901,-0.417904542360848,-0.161471157836698,0.235799714335891,-0.131201797474178,-0.191640623469897,-0.192830999458677,0.219887470268321,0.0573611409241674,-0.507031185732978,-0.0833108988000688,0.215198647626368,0.0307472570910414
"Icterus chrysater",3,7,NA,NA,0.370647134295107,0.0981547246229507,-0.0186721466903282,-0.101376373085027,0.376974300588771,0.162930828152748,-0.386825712357632,0.470085089349613,0.443501084814902,0.0831225575785154,-0.241176444743016,-0.160358371173977,0.216468820061606,0.224707028586926
"Icterus galbula",0,1,NA,1,0.00244630338429586,-0.161682913148157,-0.276998990947723,-0.160040329628325,-0.086612516430821,-0.0209020628640813,0.198729554305574,-0.219468543754996,-0.213294402191759,-0.0301851495876237,-0.218033211757199,0.134782761476684,0.108573729590128,0.149759585957427
"Icterus mesomelas",1,0,1,NA,0.150478261426108,0.109452013221695,-0.0891249223968905,-0.101376373085027,0.508610063446186,0.346763719169576,-0.634060158282097,0.466046503207806,0.701678543293287,-0.06337951105942,-0.401104911834835,-0.309927563395939,0.0355571605088166,0.116835794541954
"Icterus nigrogularis",0,9,NA,1,0.156137211182024,0.0755601474254632,0.0282963704473801,-0.141439562919474,0.130872656985778,0.0710143826443331,-0.354294864209676,0.230092030278277,0.360607561828998,0.0108771303215772,-0.0199794389833932,-0.153828838633234,0.124498220386993,0.125631236437512
"Jacana jacana",0,15,NA,1,0.890040283202894,0.566992201470819,-0.488357318067411,0.367935279261353,-0.662757449516898,1.84806566247368,-0.282726998284173,1.06752104778448,0.136655774435492,-1.73507851228663,-0.0931949621551792,0.756593216742636,0.347459855052059,0.445767959839604
"Laterallus albigularis",0,5,NA,1,0.279008736646754,-0.156034268848785,-0.77016842089366,-0.420451063552231,-0.983261915604517,0.18131411725443,-0.503936765690273,-0.732376576419405,0.426577005490355,-0.968748538356715,0.117668443294297,0.486884227893357,0.682949002900062,0.284980857391602
"Legatus leucophaius",0,10,NA,1,-0.292439545790775,-0.619223101397281,0.0282963704473801,-0.354632965967068,-0.431917923346648,-0.529506394677308,0.0751123313433417,-0.811071748590126,-0.0293855333759206,0.348724472650133,0.299214169144056,0.272482523599933,-0.0772792825132448,0.0210541174628522
"Leistes militaris",0,5,NA,1,0.290107076473884,-0.212520711842504,-0.159577698103453,-0.215842629754876,-0.389947100406603,0.334508193101788,-0.360801033839267,-0.0705761008305025,0.40436134368029,-0.36502774296875,0.114910243624435,0.370851660364738,0.181717231030896,0.288709474344814
"Lepidocolaptes souleyetii",3,19,NA,1,-0.181840265153069,0.493559825578984,-0.488357318067411,-0.157178673211578,0.127057127627592,-0.259884821185959,-0.21115913235867,-0.124188225229481,0.00523033316328131,-0.281911451990475,-0.331140826959631,-0.60495724480561,0.428881039815197,-0.14280395201623
"Leptopogon amaurocephalus",0,11,NA,1,-0.776318289452274,-0.574033947002306,-0.558810093773973,-0.580703822890019,-0.430010158667556,-0.566272972880673,-0.367307203468859,-1.39881559383586,0.357445623080117,-0.102740734805085,-0.112339996199909,-0.0848906990745025,-0.0211170032576127,-0.181634130901872
"Leptotila verreauxi",0,52,NA,1,1.13513467163247,-0.252061221938107,-0.605778610911681,0.478109051306083,0.462823711147954,0.242591747593373,-0.146097436062758,0.751256551391329,0.266332979012142,0.0734763958809098,-0.936554124271251,0.679756664837251,0.855484118637695,0.154467077153295
"Loriotus luctuosus",0,8,NA,1,-0.69672197473938,-0.562736658403562,-0.300483249516577,-0.589288792140258,-0.454811099495764,-0.394695607931633,-0.438875069394361,-1.19134914972568,0.463490109823393,-0.0804295379220147,0.105825864442277,-0.0460293489315603,-0.162550167501313,-0.0872026654889046
"Machaeropterus striolatus",0,2,NA,1,-0.949754034266939,-0.805628363276554,-0.652747128049389,-0.750972379686419,-1.05575697341005,-0.603039551084039,-0.269714659024991,-1.97221330880639,0.228936411542116,-0.371722494440641,0.22399661428959,0.233373204907134,-0.0562100758572064,-0.146814989880523
"Machetornis rixosa",0,1,NA,1,-0.0751054464542145,-0.099547825855066,-0.136093439534599,-0.135716250085982,-0.00839416458800903,0.371274771305154,-0.412850390875997,0.0303943267191505,0.438210989064898,-0.278139153801924,-0.141455133087732,0.00878331313280582,-0.106679704278674,0.0696863305280182
"Manacus manacus",2,26,NA,NA,-0.507508377283234,-0.70395276588786,-0.417904542360848,-0.730940784769196,-0.859257211463474,-0.174096138711439,-0.549479953097411,-1.37317199983397,0.606878530309577,-0.407974743026825,0.273029548996671,0.286363043756049,-0.049224519527994,0.127801732556434
"Megaceryle torquata",1,1,NA,NA,1.71620131182341,3.36871977395928,2.04794260736883,1.2593412530778,0.808129118063782,-0.578528498948462,0.0100506350474299,3.92631832334277,-0.806493244136316,0.62337207411947,1.80916438174763,-1.84450379986141,1.37637275246352,-0.388146302483059
"Megarynchus pitangua",0,11,NA,1,0.574060129050741,0.550046268572703,1.81310002168029,0.146156906963521,0.1518580684558,-0.278268110287642,-0.0680234005076642,1.45623386808924,0.0239025105695482,1.04059138132523,1.54553853525037,-0.364479621816661,-0.215202609626332,0.163300029089023
"Megascops choliba",0,1,NA,1,1.05433743380537,-0.122142403052554,0.192686180429359,0.851555213691465,0.256785125805914,0.383530297372942,-0.217665301988261,1.2844371209741,0.272984104138477,0.215256622055659,-0.155711914339052,0.761991055812295,0.443194049871623,-0.13779166157594
"Melanerpes rubricapillus",6,43,NA,NA,0.354922576339291,-0.0430613828613469,-0.112609180965745,0.0231056810434338,-0.349884042145651,-0.216990479948699,0.0295691439362035,-0.0195054470725128,-0.107207808608407,-0.0186846615819445,0.180269221228713,0.297049965730969,0.466313054687255,0.0506847674246721
"Melanospiza bicolor",3,4,NA,NA,-0.910191788105828,-0.754790564582207,-0.464873059498556,-0.72378664372733,-0.750514624755175,-0.455973238270576,-0.627553988652506,-1.64777321730012,0.651079272366265,-0.273180888508305,0.184953847676301,0.0498783469523506,-0.18129363098878,-0.161897580526062
"Microcerculus marginatus",0,9,NA,1,-0.442528552554248,-0.269007154836223,-0.652747128049389,-0.637936951224943,-1.02332497386547,-0.0147742998301869,-0.829245247169832,-1.23820632054655,0.739035657171369,-0.935079808257099,0.28885002289518,0.111891725313531,0.245289152421415,0.00480216319488017
"Milvago chimachima",1,25,NA,NA,1.71189937274558,0.369289650992802,1.20250929889009,2.61290473819876,2.30000109711448,1.57231632594844,0.361383795045353,4.36627056375579,-0.196234880030356,1.1637224314097,-1.13288419146356,0.761455846405972,-0.36835959713357,-0.638014765480254
