"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.38212536108742,-0.100733953150395,-0.540260002589618,-0.495541140020177,0.405044932663941,-0.375711456526758,0.0342124422349153
"HWI_z",-0.121940824037582,-0.858674605006652,0.270147670159818,0.121802517018592,0.154368993873352,-0.251940047569721,0.269609286683451
"T_cul_z",0.344545899658057,-0.359032389469502,-0.566652060193066,0.36569365806281,-0.472904675789607,0.263131118863028,-0.0684151984171126
"Tail_l_z",0.400637785677265,-0.0422709840294242,0.391534132535166,-0.498289695810837,-0.633738942897407,-0.161926051287999,0.0909166479531432
"Tars_z",0.40344229577018,0.285015237833044,0.134217252840403,0.594944551221936,0.0220616481981314,-0.610549409947619,0.103778802697664
"weight_z",0.455243458060406,0.0855373554766223,0.166671124873435,0.0404540629041537,0.305526829602032,0.532505875912557,0.615720560117308
"Wing_l_z",0.435747449149359,-0.182453214938535,0.339046157361174,0.0445320408548556,0.304977992972461,0.2087486339991,-0.723403080612975
