"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.386062078406533,0.0484432115605044,-0.605616972494575,0.25157571570593,0.503780777431565,-0.405610792737229,0.0152276678848406
"HWI_z",0.0192655451941683,-0.954545569723354,0.0310035981855336,-0.167762435905806,0.0919370201868578,-0.124764349639677,0.188009514297917
"T_cul_z",0.371835188701902,-0.0218051716534812,-0.548451367946541,-0.4989276544269,-0.489757754678805,0.248736747077567,-0.0990090499048848
"Tail_l_z",0.400096542916783,-0.0958480982223743,0.130968850713666,0.622733054744537,-0.600682210405382,-0.17920019452387,0.181258857630691
"Tars_z",0.38100377710532,0.226476269994926,0.427052097033404,-0.517409922224037,0.00315042841885535,-0.557159295499423,0.207416715824733
"weight_z",0.456754502028909,0.0575351373431091,0.176434057572887,0.0329007301285714,0.331191646395245,0.628738568010127,0.500852777357967
"Wing_l_z",0.445485921081309,-0.149103635876636,0.317510072933291,0.055178590809583,0.165447588688603,0.142099948434558,-0.792393700530798
