"trait","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Bill_w_z",0.385503826427199,0.053811011277772,0.433894403776591,0.689889903862208,-0.0531451744673713,-0.421063707851002,0.064495628977465
"HWI_z",-0.0195052797300989,-0.933480686744432,0.172467598192936,-0.109440245975628,0.149504418576057,-0.123761720980162,0.221003567659918
"T_cul_z",0.385344539368795,-0.269613763832147,-0.412106449292041,0.199284222906917,-0.690617631728611,0.299792725234163,-0.0494336517510721
"Tail_l_z",0.372015640414246,0.1314029833375,0.482271536123868,-0.654105759553853,-0.393388301124588,-0.157688203196381,0.06540271501545
"Tars_z",0.395733845485237,0.0874656178338532,-0.600514985242113,-0.184395017103567,0.239386619553619,-0.528022156530533,0.324054575639638
"weight_z",0.446008004357111,0.0978270934678133,0.136612974985956,0.0346922195828337,0.384226783285137,0.640735041343872,0.46202646092984
"Wing_l_z",0.456718596868272,-0.136159767711529,-0.0170780972798381,-0.0964423895205921,0.37172674900522,0.0574312791697812,-0.788540878632941
