"Species","TOCHE_H","TOCHE_M","TOCHE_EXT","TOCHE_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Grallaria alleni",0,2,NA,1,0.580517144939716,0.0981547246229507,0.0987491461539424,-0.0756214653343109,-0.674204037591456,1.34558909369435,-0.438875069394361,0.682985359050184,0.849759757843965,-0.289999060988561,1.0481497415613,0.635120208015499,-0.159894266909198,0.491050983864678
"Grallaria alvarezi",4,0,1,NA,0.0664510468562137,-0.00352087276574362,-0.276998990947723,-0.351771309550321,-0.779131094941569,1.16788396571141,-1.0764796930943,0.0655153581246371,1.37086618799668,-0.400489250974548,1.0621532329713,0.266223784199795,-0.2426690743575,0.200760025580339
"Grallaria milleri",10,3,NA,NA,0.35780603884733,-0.172980201746901,-0.0186721466903282,-0.253044163172577,-0.554014862808599,1.25980041121983,-0.87478843457697,0.3964417094458,1.28306619354903,-0.180755415801338,0.826170488871091,0.465875482972849,-0.247376535206989,0.403137060149892
"Grallaria nuchalis",10,38,NA,NA,0.963207059022578,0.222424899209133,0.192686180429359,0.101801232503955,-0.307913219205605,2.06253736865998,-1.27817095161162,1.52343544584552,1.65771529898923,-0.257568808111853,1.25068605145892,0.423576939482202,-0.252313074749021,0.529397525929971
"Grallaria ruficapilla",2,23,NA,NA,0.701094766864666,0.267614053604108,0.145717663291651,-0.0856372627929228,-0.376592747652952,1.7193826387619,-1.25214627309326,1.15356125772129,1.53287686926992,-0.45211262058203,1.1011692956715,0.306955789011715,-0.252919403265677,0.439652544067676
"Grallaria rufocinerea",4,5,NA,NA,0.237985289886807,-0.195574778944388,-0.300483249516577,-0.228720083630234,-0.582631332994993,1.1801394917792,-1.10901054124225,0.19470074761015,1.45801832734771,-0.12356443840507,0.918898414132121,0.271629054758959,-0.141468615552622,0.227756244660031
"Grallaria rufula",0,6,NA,1,0.0664510468562137,-0.00352087276574362,-0.206546215241161,-0.40185029684338,-0.74097580135971,1.03920094199963,-1.0764796930943,0.037684486238819,1.33481162777586,-0.467061835684406,0.921162580739459,0.260637797994596,-0.217881370131641,0.207901972212034
"Grallaria squamigera",2,6,NA,NA,1.07689034022518,0.719505597553861,0.474497283255608,0.528188038599142,-0.264034631586467,2.0380263165244,-0.54297378346782,2.02326712880356,0.793200259436396,-0.439988844307193,1.39104679587654,0.537745496711633,-0.250603830353933,0.43852773776905
"Grallaricula lineifrons",0,2,NA,1,-0.330831773311324,-0.562736658403562,-0.323967508085432,-0.394696155801515,-0.714267095852408,0.267102799728951,-0.87478843457697,-0.72868396574128,1.12673035414281,-0.114257308914196,0.287406915902509,0.339879743428417,-0.0987350325082833,-0.0842160778311104
"Grallaricula nana",1,5,NA,NA,-0.378872705897275,-0.387628685123033,-0.323967508085432,-0.514885725304856,-0.815378623844336,0.248719510627268,-0.9268377916137,-0.77628194572721,1.11835137304959,-0.34998232099395,0.379874423094026,0.277377622732279,-0.108282192720815,-0.0694225791601062
"Hapalopsittaca fuertesi",6,0,1,NA,1.00710541354447,-0.0317640942626032,1.20250929889009,0.70704156464578,0.157581362493079,-0.413078897033316,0.94693906170856,1.14264684205635,-0.935062565925951,-0.187422233282936,-0.854677931546974,1.09786939398163,0.465998090842123,0.172538723911289
"Haplophaedia aureliae",3,0,1,NA,-1.38894870699669,-0.122142403052554,-0.911073972306785,-0.665122687184033,-0.742883566038803,-1.10551611986337,2.52793828169922,-2.24454414713196,-2.1705249909658,0.121566610024341,0.274511397761588,-0.00749252272836687,-0.213074914448481,0.149639126661235
"Heliangelus exortis",33,40,NA,NA,-1.48157062473185,-0.235115289039992,-1.0050110065822,-0.607889558849108,-0.714267095852408,-1.16679375020231,2.59299997799513,-2.36616343589138,-2.212049114514,0.278653195490311,0.240625324304911,-0.0257430786287166,-0.216149622710364,0.0778354677927562
"Heliodoxa rubinoides",0,4,NA,1,-1.08263349822448,0.211127610610389,-0.864105455169076,-0.486269161137394,-0.658941920158712,-1.13615493503284,2.55396296021758,-1.86143647043754,-2.3367883494247,-0.0621193051725013,0.356155525234245,-0.101661362576364,0.0360007743889702,0.137573436554367
"Hellmayrea gularis",2,8,NA,NA,-0.732419934930379,-0.472358349613612,-0.817136938031368,-0.653676061517048,-0.462442158212136,-0.16184061264365,-0.783702059762694,-1.28399429860792,0.912986031326866,-0.0813313840713927,0.198466420934328,-0.297928250689874,-0.0349838737332362,-0.176462966001415
"Hemitriccus granadensis",3,0,1,NA,-1.0730095940647,-0.574033947002306,-0.676231386618243,-0.831098759355313,-0.681835096307828,-0.437589949168893,-1.01792416642798,-1.67116888202754,1.05992237029835,-0.337424161708233,-0.0292682871618488,-0.188400109866827,-0.162514607624334,-0.362593034299105
"Henicorhina leucophrys",6,63,NA,NA,-0.53047264568434,-0.404574618021149,-0.699715645187098,-0.710909189851972,-0.916490151836263,0.0219922783731789,-1.03093650568716,-1.22385037201115,1.18974555502375,-0.362178062370113,0.458847269203433,0.03309405547368,0.0557587201411272,-0.113338073043042
"Icterus chrysater",0,38,NA,1,0.370647134295107,0.0981547246229507,-0.0186721466903282,-0.101376373085027,0.376974300588771,0.162930828152748,-0.386825712357632,0.45315654890256,0.383360542843626,-0.184422090661167,-0.0993556903146539,-0.251860225686935,0.188232973042961,0.206743953003635
"Iridosornis rufivertex",0,8,NA,1,-0.265694584365766,-0.551439369804819,-0.417904542360848,-0.281660727340039,-0.149568750840889,0.0587588565765446,-0.425862730135179,-0.585931776689359,0.659969433228921,0.206308509916488,0.00629254649705093,0.00510801813479489,-0.0219197091427418,-0.005033861325136
"Kleinothraupis atropileus",3,15,NA,NA,-0.299276391184382,-0.421520550919265,-0.394420283791994,-0.393265327593142,-0.0808892223935421,0.00360898927149601,-0.725146533096373,-0.559402687978898,0.842116179879585,-0.0122308882066408,-0.0588105537529952,-0.17127984352691,-0.0169495441593589,-0.0475675180405028
"Lafresnaya lafresnayi",3,15,NA,NA,-1.37455843838294,0.318451852298455,-0.864105455169076,-0.567826369014661,-0.718082625210594,-1.10551611986337,2.47588892466249,-1.99024195135348,-2.31740323055785,-0.223713006134527,0.431384029133647,-0.197583520726531,-0.174085799682696,0.0265178443123374
"Lepidocolaptes lacrymiger",6,7,NA,NA,-0.0500045907052511,0.369289650992802,-0.37093602522314,0.0331214785020454,0.33118794829054,-0.253757058152064,-0.0354925523597083,0.0561716641516781,-0.161670901532,-0.256373766317162,0.0304840497082654,-0.587093698974382,0.275675449278419,-0.151967866268129
