"Species","Ui"
"Piaya cayana",1.04979005792335
"Picumnus olivaceus",0.347417434495733
"Pionus menstruus",0.546045156894832
"Pionus tumultuosus",0.546045156894832
"Piranga rubra",0.663591931581083
"Pitangus lictor",0.370014899165992
"Pitangus sulphuratus",0.559666130110288
"Platyrinchus mystaceus",0.460846007930391
"Poecilotriccus sylvia",0.274316514885151
"Polioptila plumbea",0.313330396210247
"Polyerata amabilis",0.151650267597317
"Psittacara wagleri",1.6979579507878
"Pyrocephalus rubinus",0.229481326237115
"Ramphocaenus melanurus",0.58025409736276
"Ramphocelus dimidiatus",0.272711376328411
"Rupornis magnirostris",0.75509754410289
"Saltator coerulescens",0.273394834971566
"Saltator maximus",0.256019293871443
"Saltator striatipectus",0.256019293871443
"Schiffornis turdina",0.247346780376902
"Setophaga castanea",0.255630085238342
"Setophaga fusca",0.255630085238342
"Setophaga petechia",0.224975466250724
"Setophaga ruticilla",0.223434583014602
"Sicalis flaveola",0.253458833601934
"Sipia palliata",0.239265685096061
"Spinus psaltria",0.267821065431598
"Sporophila crassirostris",0.381933835095213
"Sporophila funerea",0.416269432591387
"Sporophila intermedia",0.259756597305554
"Sporophila minuta",0.250108217378693
"Sporophila nigricollis",0.259756597305554
"Sporophila schistacea",0.310968489006767
"Stelgidopteryx ruficollis",1.444147324774
"Stilpnia cyanicollis",0.148621776129874
"Stilpnia nigrocincta",0.148621776129874
"Stilpnia vitriolina",0.281241298768036
"Streptoprocne zonaris",2.14059637004072
"Synallaxis albescens",0.396793302003114
"Syrigma sibilatrix",2.52736002820852
"Tangara gyrola",0.245463084762326
"Tangara inornata",0.178960371111667
"Tapera naevia",0.631954029734696
"Taraba major",0.535172041582481
"Thalurania colombica",0.168033773773272
"Thamnophilus atrinucha",0.209546709903896
"Thamnophilus doliatus",0.115019262056919
"Thamnophilus multistriatus",0.115019262056919
"Thamnophilus punctatus",0.209546709903896
"Thraupis episcopus",0.240451384545427
"Thraupis palmarum",0.240451384545427
"Threnetes ruckeri",0.271554578352201
"Tiaris olivaceus",0.250006652465597
"Tityra inquisitor",0.593433112181914
"Todirostrum cinereum",0.274316514885151
"Tolmomyias sulphurescens",0.187988224684509
"Tringa solitaria",0.676705506398272
"Troglodytes aedon",0.279618345791896
"Turdus ignobilis",0.292546078070263
"Turdus leucomelas",0.292546078070263
"Tyrannulus elatus",0.183337342662074
"Tyrannus melancholicus",0.366849399790653
"Uranomitra franciae",0.214490318563677
"Vanellus chilensis",1.78266591806736
"Vireo leucophrys",0.194279169044449
"Vireo olivaceus",0.337077153119511
"Volatinia jacarina",0.124038892034659
"Xenops minutus",0.29957016612587
"Xiphorhynchus guttatus",0.569550299658217
"Xiphorhynchus susurrans",0.456399053237013
"Zenaida auriculata",0.629112523965938
"Zimmerius chrysops",0.182535021822975
