"Species","Ui"
"Pygochelidon cyanoleuca",0.458154675808505
"Pyrrhomyias cinnamomeus",0.393404566787512
"Pyrrhura calliptera",0.915815992624432
"Ramphastos ambiguus",6.72219783850471
"Ramphomicron microrhynchum",0.405300866819663
"Rhynchocyclus fulvipectus",0.53140307043927
"Rupornis magnirostris",1.25614306936769
"Saltator atripennis",0.489495568595338
"Saltator striatipectus",0.489495568595338
"Saucerottia cyanifrons",0.116572558467761
"Schistes geoffroyi",0.279695239686415
"Scytalopus griseicollis",0.219675004920654
"Scytalopus latrans",0.219675004920654
"Scytalopus spillmanni",0.435294755174168
"Serpophaga cinerea",0.151691154949738
"Setophaga fusca",0.46117996177862
"Sicalis luteola",0.189643404551202
"Siptornis striaticollis",0.219922769492507
"Sphenopsis frontalis",0.122653579405046
"Sphenopsis melanotis",0.122653579405046
"Spinus psaltria",0.245151032174356
"Spinus spinescens",0.245151032174356
"Spinus xanthogastrus",0.13516499455281
"Sporathraupis cyanocephala",0.190828718589961
"Stilpnia cyanicollis",0.122471044925852
"Stilpnia heinei",0.191220533006838
"Stilpnia vitriolina",0.292761739146423
"Streptoprocne rutila",1.47677706648418
"Sturnella magna",0.935289960135848
"Synallaxis subpudica",0.117657160297948
"Synallaxis unirufa",0.384188688767058
"Syndactyla subalaris",0.355256229532856
"Tachyphonus rufus",0.190828718589961
"Tangara arthus",0.158199192326523
"Tangara gyrola",0.158199192326523
"Tangara labradorides",0.122471044925852
"Tangara nigroviridis",0.168803770834908
"Tangara parzudakii",0.331129896481415
"Tangara vassorii",0.170314872595538
"Thamnophilus multistriatus",0.335185534797825
"Thamnophilus unicolor",0.335185534797825
"Thlypopsis superciliaris",0.177771292520975
"Thraupis episcopus",0.236639087274904
"Thraupis palmarum",0.236639087274904
"Thripadectes holostictus",0.275691024087957
"Tiaris olivaceus",0.346480219149757
"Todirostrum cinereum",0.431837986813164
"Troglodytes aedon",0.119752580716862
"Troglodytes solstitialis",0.119752580716862
"Trogon personatus",1.18417707954085
"Turdus fuscater",1.1543211029826
"Turdus ignobilis",0.38999452561912
"Tyrannus melancholicus",0.412488349632536
"Uranomitra franciae",0.210656255461913
"Uromyias agilis",0.209067705276361
"Vanellus chilensis",1.71567396682012
"Vireo leucophrys",0.189572127492953
"Volatinia jacarina",0.179805973405723
"Xenops rutilans",0.219922769492507
"Xiphocolaptes promeropirhynchus",0.653995404656165
"Xiphorhynchus triangularis",0.44816131008638
"Zenaida auriculata",0.905020043655329
"Zimmerius chrysops",0.15032485247449
"Zonotrichia capensis",0.234332972023803
