"Species","Ui"
"Philodice mitchellii",0.241141239212481
"Piaya cayana",1.47379639881306
"Piculus litae",0.697592675906329
"Picumnus olivaceus",0.279535042412354
"Pionus chalcopterus",0.458156212797446
"Pionus menstruus",0.458156212797446
"Pipreola jucunda",0.371404739941835
"Piranga rubra",0.544145758541335
"Pittasoma rufopileatum",1.28753561036474
"Pluvialis dominica",1.32221150733167
"Poliocrania exsul",0.205372869413836
"Polyerata amabilis",0.228623598587284
"Polyerata rosenbergi",0.228623598587284
"Psarocolius wagleri",0.908615172133885
"Pteroglossus torquatus",0.674702518393661
"Pygochelidon cyanoleuca",0.432452707899566
"Pyrilia haematotis",0.163526585414993
"Pyrilia pulchra",0.163526585414993
"Pyrrhura melanura",0.624712979924129
"Querula purpurata",0.990427114864952
"Ramphastos ambiguus",2.24164453965203
"Ramphastos brevis",2.24164453965203
"Ramphocelus flammigerus",0.312061885819265
"Rhynchocyclus pacificus",0.369219931231905
"Rhynchortyx cinctus",1.32432816868148
"Rhytipterna holerythra",0.484120993010269
"Riparia riparia",0.314654284473294
"Rupornis magnirostris",0.733037605299467
"Saltator atripennis",0.377084655104696
"Saltator grossus",0.373856248269461
"Saltator maximus",0.373856248269461
"Sapayoa aenigma",0.347030890222446
"Sayornis nigricans",0.507436981601229
"Schiffornis veraepacis",0.321623949539945
"Setophaga petechia",0.304774504030219
"Setophaga ruticilla",0.349057722181377
"Sipia berlepschi",0.205372869413836
"Sipia palliata",0.161339847532435
"Spizaetus ornatus",1.31412986317575
"Spizaetus tyrannus",1.31412986317575
"Sporophila corvina",0.301999570341593
"Sporophila funerea",0.41933514707958
"Sporophila nigricollis",0.273222243454083
"Stelgidopteryx ruficollis",0.314654284473294
"Stilpnia cyanicollis",0.149265915405044
"Stilpnia larvata",0.149265915405044
"Streptoprocne zonaris",1.03714460345853
"Synallaxis brachyura",0.435147320441924
"Tachyphonus delatrii",0.2991208760221
"Tachyphonus rufus",0.321623949539945
"Tangara florida",0.240944851582372
"Tangara johannae",0.208239991372374
"Tangara lavinia",0.236940035427106
"Taraba major",0.535172041582481
"Terenotriccus erythrurus",0.151998776910008
"Thalurania colombica",0.286436421971636
"Thamnistes anabatinus",0.493693042405824
"Thamnophilus atrinucha",0.334640220781872
"Thraupis episcopus",0.240451384545427
"Thraupis palmarum",0.240451384545427
"Threnetes ruckeri",0.264621902489421
"Thripadectes virgaticeps",0.456252935856754
"Tinamus major",1.36792359504332
"Tityra semifasciata",0.747604187980168
"Todirostrum cinereum",0.333325387271228
"Todirostrum nigriceps",0.333325387271228
"Tolmomyias assimilis",0.2991208760221
"Tringa flavipes",1.32221150733167
"Tringa solitaria",0.676705506398272
"Troglodytes aedon",0.324045995923465
"Trogon chionurus",0.372409174481558
"Trogon curucui",0.189889051702066
"Trogon massena",0.918601236344717
"Trogon rufus",0.189889051702066
"Trogon viridis",0.372409174481558
"Tyrannulus elatus",0.231424303504775
"Tyrannus melancholicus",0.545506566102625
"Tyrannus tyrannus",0.592575206928015
"Vanellus chilensis",1.36792359504332
"Vireo chivi",0.178954606056611
"Volatinia jacarina",0.246844934719903
"Xenops minutus",0.284009345128625
"Xiphorhynchus erythropygius",0.419185976497151
"Xiphorhynchus lachrymosus",0.419185976497151
