"Species","Ui"
"Phyllomyias cinereiceps",0.228567423894357
"Phyllomyias nigrocapillus",0.25130575302655
"Phylloscartes ophthalmicus",0.240987594799809
"Phylloscartes poecilotis",0.151691154949738
"Piaya cayana",1.18235602417495
"Picumnus olivaceus",0.374479743215134
"Pionus chalcopterus",0.490457054457914
"Pionus tumultuosus",0.490457054457914
"Pipraeidea melanonota",0.25776480806609
"Pipreola arcuata",0.542424595469169
"Pipreola riefferii",0.351160980826053
"Piranga rubriceps",0.443355388886202
"Poecilotriccus ruficeps",0.21266560420403
"Premnoplex brunnescens",0.250625005310278
"Psarocolius angustifrons",1.60682158788074
"Pseudocolaptes boissonneautii",0.488809141206395
"Pseudospingus verticalis",0.318923993736556
"Pseudotriccus ruficeps",0.357448430076527
"Pygochelidon cyanoleuca",0.458154675808505
"Pyrrhomyias cinnamomeus",0.429429932236951
"Ramphomicron microrhynchum",0.405300866819663
"Rupornis magnirostris",0.436859395126404
"Saltator atripennis",0.489495568595338
"Saltator striatipectus",0.489495568595338
"Sayornis nigricans",0.398041658905919
"Schistes geoffroyi",0.279695239686415
"Scytalopus atratus",0.138963578484199
"Scytalopus latrans",0.376686731853824
"Scytalopus micropterus",0.225070126916476
"Scytalopus spillmanni",0.138963578484199
"Sericossypha albocristata",0.544537403896789
"Serpophaga cinerea",0.151691154949738
"Setophaga fusca",0.494054645279526
"Setophaga pitiayumi",0.328933528270423
"Sphenopsis frontalis",0.122653579405046
"Sphenopsis melanotis",0.122653579405046
"Spinus magellanicus",0.205365934249632
"Spinus psaltria",0.245151032174356
"Spinus spinescens",0.205365934249632
"Spizaetus isidori",3.06748380190478
"Spodiornis rusticus",0.18129508996495
"Sporathraupis cyanocephala",0.219748082178004
"Sporophila luctuosa",0.214266677428259
"Stelgidopteryx ruficollis",0.446600290054491
"Stilpnia cyanicollis",0.122471044925852
"Stilpnia heinei",0.191220533006838
"Stilpnia vitriolina",0.339434777844987
"Streptoprocne rutila",0.470912066621744
"Streptoprocne zonaris",1.81233370758112
"Synallaxis azarae",0.535902366195673
"Syndactyla subalaris",0.355256229532856
"Systellura longirostris",1.40405637987119
"Tangara arthus",0.204729906932398
"Tangara labradorides",0.122471044925852
"Tangara nigroviridis",0.170314872595538
"Tangara vassorii",0.170314872595538
"Tangara xanthocephala",0.172254659403428
"Thlypopsis superciliaris",0.177771292520975
"Thraupis episcopus",0.236639087274904
"Thraupis palmarum",0.236639087274904
"Thripadectes flammulatus",0.40636898561871
"Thripadectes holostictus",0.275691024087957
"Tiaris olivaceus",0.326797647832505
"Troglodytes aedon",0.119752580716862
"Troglodytes solstitialis",0.119752580716862
"Trogon personatus",1.46231371848556
"Turdus fuscater",0.907925178407382
"Turdus ignobilis",0.394845854168578
"Turdus leucops",0.257585512913829
"Turdus serranus",0.497198174444112
"Tyrannus melancholicus",0.412488349632536
"Uranomitra franciae",0.265330237841323
"Uromyias agilis",0.33785213880586
"Uropsalis segmentata",3.38711907844442
"Vanellus chilensis",1.71567396682012
"Vireo leucophrys",0.189572127492953
"Xenops rutilans",0.228567423894357
"Xiphocolaptes promeropirhynchus",1.06219321897066
"Xiphorhynchus triangularis",0.44816131008638
"Zenaida auriculata",0.890951605616412
"Zentrygon frenata",1.1525602138034
"Zimmerius chrysops",0.345635283229261
"Zonotrichia capensis",0.234332972023803
