"Species","Ui"
"Saltator atripennis",0.374347629623424
"Saltator grossus",0.368047470112519
"Saltator maximus",0.368047470112519
"Sapayoa aenigma",0.344032116881862
"Schiffornis veraepacis",0.316437135646917
"Setophaga petechia",0.301371774559306
"Setophaga ruticilla",0.344033403498517
"Sipia berlepschi",0.203198040514192
"Spizaetus ornatus",1.28991513509897
"Spizaetus tyrannus",1.28991513509897
"Sporophila corvina",0.303561861639094
"Sporophila funerea",0.413154866029216
"Sporophila nigricollis",0.269484220214511
"Stelgidopteryx ruficollis",0.310830180744172
"Stilpnia cyanicollis",0.148457336627324
"Stilpnia larvata",0.148457336627324
"Streptoprocne zonaris",1.50009367821592
"Synallaxis brachyura",0.543425068378992
"Tachyphonus delatrii",0.293605634575203
"Tachyphonus rufus",0.316437135646917
"Tangara johannae",0.208359184604708
"Taraba major",0.46159822036613
"Terenotriccus erythrurus",0.149888016684124
"Thalurania colombica",0.28660432902808
"Thamnistes anabatinus",0.488362363629041
"Thamnophilus atrinucha",0.331977688065337
"Thraupis episcopus",0.236639087274904
"Thraupis palmarum",0.236639087274904
"Threnetes ruckeri",0.260558351155981
"Tinamus major",1.360354474511
"Tityra semifasciata",0.739852683341692
"Todirostrum cinereum",0.328263062167418
"Todirostrum nigriceps",0.328263062167418
"Tolmomyias assimilis",0.293605634575203
"Tringa flavipes",2.04645369735803
"Troglodytes aedon",0.320447990072325
"Trogon caligatus",0.544320051731196
"Trogon chionurus",0.364344887149229
"Trogon massena",0.905796974545332
"Trogon rufus",0.544320051731196
"Trogon viridis",0.364344887149229
"Tyrannulus elatus",0.231223304706836
"Tyrannus melancholicus",0.542418669459779
"Tyrannus tyrannus",0.584846713169154
"Vanellus chilensis",1.360354474511
"Vireo chivi",0.175751492288816
"Volatinia jacarina",0.269484220214511
"Xenops minutus",0.282151129396046
"Xiphorhynchus erythropygius",0.41142401175554
"Xiphorhynchus lachrymosus",0.41142401175554
