"Species","Ui"
"Piaya cayana",1.18235602417495
"Picumnus olivaceus",0.344408263472894
"Pionus menstruus",0.54513862492215
"Pionus tumultuosus",0.54513862492215
"Piranga rubra",0.659335154127411
"Pitangus lictor",0.363050190796122
"Pitangus sulphuratus",0.555249329833926
"Platyrinchus mystaceus",0.451387920926109
"Poecilotriccus sylvia",0.274780849356555
"Polioptila plumbea",0.3069009904235
"Polyerata amabilis",0.150036065588951
"Psittacara wagleri",1.67696823195112
"Pyrocephalus rubinus",0.22668216759086
"Ramphocaenus melanurus",0.569069741730392
"Ramphocelus dimidiatus",0.267681073875243
"Rupornis magnirostris",0.747187826842896
"Saltator coerulescens",0.270841905413885
"Saltator maximus",0.254258371942555
"Saltator striatipectus",0.254258371942555
"Schiffornis stenorhyncha",0.208988560606884
"Setophaga castanea",0.2535718491066
"Setophaga fusca",0.2535718491066
"Setophaga petechia",0.22314737539873
"Setophaga ruticilla",0.222312696536572
"Sicalis flaveola",0.250582382136643
"Sipia palliata",0.234270653659906
"Spinus psaltria",0.26386073416821
"Sporophila crassirostris",0.380687586973148
"Sporophila funerea",0.408700864356163
"Sporophila intermedia",0.258160847946843
"Sporophila minuta",0.246377189329815
"Sporophila nigricollis",0.258160847946843
"Sporophila schistacea",0.307501393725373
"Stelgidopteryx ruficollis",1.42663210823375
"Stilpnia cyanicollis",0.178775467990861
"Stilpnia vitriolina",0.278983112684326
"Streptoprocne zonaris",2.11882389296069
"Synallaxis albescens",0.389192771567189
"Syrigma sibilatrix",2.48196855201095
"Tangara gyrola",0.242948042210089
"Tangara inornata",0.178775467990861
"Tapera naevia",0.631952795731229
"Taraba major",0.526422444768014
"Thalurania colombica",0.166070836764282
"Thamnophilus atrinucha",0.328325365661092
"Thamnophilus doliatus",0.112943057805723
"Thamnophilus multistriatus",0.112943057805723
"Thraupis episcopus",0.236639087274904
"Thraupis palmarum",0.236639087274904
"Threnetes ruckeri",0.270749556732764
"Tiaris olivaceus",0.246377189329815
"Tityra inquisitor",0.585361551376613
"Todirostrum cinereum",0.274780849356555
"Tolmomyias sulphurescens",0.185128171346697
"Tringa solitaria",0.667670897969619
"Troglodytes aedon",0.274892291010096
"Turdus ignobilis",0.287978641872936
"Turdus leucomelas",0.287978641872936
"Tyrannulus elatus",0.180486006199797
"Tyrannus melancholicus",0.362073366374475
"Uranomitra franciae",0.210656255461913
"Vanellus chilensis",1.74625573099732
"Vireo leucophrys",0.190357121563337
"Vireo olivaceus",0.333615202331347
"Volatinia jacarina",0.121842692516505
"Xenops minutus",0.297256570236112
"Xiphorhynchus susurrans",0.448075639236952
"Zenaida auriculata",0.623239991831569
"Zimmerius chrysops",0.179805973405723
