"Species","Ui"
"Picumnus olivaceus",0.374479743215134
"Pionus chalcopterus",0.754810369340186
"Pipraeidea melanonota",0.25776480806609
"Pipreola lubomirskii",0.345337976757491
"Pipreola riefferii",0.351160980826053
"Piranga flava",0.540626424855178
"Pitangus sulphuratus",0.555249329833926
"Platyrinchus flavigularis",0.728452605077169
"Platyrinchus mystaceus",0.61500511336736
"Poecilotriccus ruficeps",0.311243072517837
"Premnoplex brunnescens",0.226242376497633
"Premnornis guttuliger",0.226242376497633
"Psarocolius angustifrons",0.346753122965346
"Psarocolius decumanus",0.346753122965346
"Pseudocolaptes boissonneautii",0.488809141206395
"Pseudotriccus ruficeps",0.357448430076527
"Pygochelidon cyanoleuca",0.565023350256832
"Pyriglena leuconota",0.42176670415318
"Pyroderus scutatus",1.11276865082811
"Pyrrhomyias cinnamomeus",0.387239637352525
"Pyrrhura melanura",0.681785704236938
"Ramphastos ambiguus",6.72219783850471
"Ramphocelus dimidiatus",0.267681073875243
"Rhynchocyclus fulvipectus",0.458532364858108
"Rupicola peruvianus",1.08178063486879
"Rupornis magnirostris",1.45078854039
"Saltator striatipectus",0.663154688701045
"Saucerottia cyanifrons",0.116572558467761
"Sayornis nigricans",0.398041658905919
"Schistes albogularis",0.229833568910603
"Scytalopus atratus",0.138963578484199
"Scytalopus latrans",0.30512642448446
"Scytalopus micropterus",0.225070126916476
"Scytalopus rodriguezi",0.199554470226778
"Scytalopus spillmanni",0.138963578484199
"Serpophaga cinerea",0.151691154949738
"Setophaga fusca",0.466309714010965
"Setophaga petechia",0.286034119760209
"Setophaga pitiayumi",0.310151453430022
"Sicalis flaveola",0.244103039384619
"Siptornis striaticollis",0.219922769492507
"Sphenopsis frontalis",0.176311078262859
"Spinus psaltria",0.449202577649607
"Sporathraupis cyanocephala",0.190828718589961
"Sporophila intermedia",0.258160847946843
"Sporophila minuta",0.246377189329815
"Sporophila nigricollis",0.258160847946843
"Stelgidopteryx ruficollis",0.565023350256832
"Stilpnia cyanicollis",0.122471044925852
"Stilpnia heinei",0.163470438671436
"Stilpnia larvata",0.144795791279662
"Stilpnia vitriolina",0.278983112684326
"Streptoprocne rutila",1.3689625766853
"Streptoprocne zonaris",1.9053440789127
"Sturnella magna",0.935289960135848
"Synallaxis albescens",0.377157576841625
"Synallaxis azarae",0.306079088373048
"Synallaxis brachyura",0.273464792670687
"Syndactyla subalaris",0.355256229532856
"Tachyphonus rufus",0.190828718589961
"Tangara arthus",0.158199192326523
"Tangara chrysotis",0.244286133776657
"Tangara gyrola",0.144795791279662
"Tangara inornata",0.109134335269734
