"Species","Ui"
"Myiarchus swainsoni",0.212788766731377
"Myiarchus tuberculifer",0.343141146157704
"Myiobius barbatus",0.160805553696037
"Myiodynastes maculatus",0.366849399790653
"Myiopagis gaimardii",0.196228519109363
"Myiozetetes cayanensis",0.210861617218638
"Myiozetetes granadensis",0.136585864506675
"Myiozetetes similis",0.136585864506675
"Myrmelastes leucostigma",0.452356191784026
"Myrmoborus leucophrys",0.171914263402027
"Myrmoborus myotherinus",0.171914263402027
"Myrmothera campanisona",0.242194322685084
"Myrmothera dives",0.242194322685084
"Myrmotherula axillaris",0.143022795231232
"Myrmotherula brachyura",0.409571818205553
"Myrmotherula menetriesii",0.167520461421977
"Myrmotherula schisticolor",0.166054756373545
"Nyctibius grandis",1.81979165734595
"Nycticorax nycticorax",1.47022509331529
"Nyctidromus albicollis",0.958169241758963
"Ochthornis littoralis",0.142944990022793
"Odontophorus gujanensis",1.02114633723888
"Opisthocomus hoazin",0.753966150549869
"Ortalis guttata",1.27942151735367
"Orthopsittaca manilatus",1.19270750904512
"Pachyramphus castaneus",0.316003955127444
"Pachyramphus minor",0.522727726357556
"Pachyramphus polychopterus",0.316003955127444
"Pandion haliaetus",1.7454895401127
"Paroaria gularis",0.255486136840427
"Patagioenas cayennensis",0.602274637150776
"Patagioenas subvinacea",0.602274637150776
"Penelope jacquacu",1.55034300336509
"Phaeomyias murina",0.250492686848016
"Phaethornis atrimentalis",0.469285812221831
"Phaethornis bourcieri",0.698107689218565
"Phaethornis malaris",0.698107689218565
"Pharomachrus pavoninus",0.690463840935156
"Pheugopedius coraya",0.22133371807158
"Philydor pyrrhodes",0.29403039651725
"Phimosus infuscatus",1.24367759986721
"Piaya cayana",1.04979005792335
"Picumnus lafresnayi",0.257716026105313
"Picumnus squamulatus",0.217960081881655
"Pionites melanocephalus",1.11970232171141
"Pipile cumanensis",0.753966150549869
"Pipra filicauda",0.212289563658839
"Pitangus lictor",0.380698585337088
"Pitangus sulphuratus",0.559666130110288
"Platyrinchus coronatus",0.477518629178624
"Poecilotriccus latirostris",0.248934850088325
"Progne chalybea",1.05386889087816
"Psarocolius angustifrons",0.351622181571419
"Psarocolius bifasciatus",0.864018150019206
"Psarocolius decumanus",0.351622181571419
"Psophia crepitans",3.5261480157466
"Pteroglossus azara",0.69887437768783
"Pteroglossus castanotis",0.584772745615382
"Pteroglossus inscriptus",0.69887437768783
"Pteroglossus pluricinctus",0.584772745615382
"Pyrocephalus rubinus",0.319887575891307
"Querula purpurata",1.00640078403623
"Ramphastos tucanus",4.4477221560342
"Ramphocelus carbo",0.241177059072466
"Ramphocelus nigrogularis",0.212788766731377
"Ramphotrigon megacephalum",0.194960325103267
"Rhynchocyclus olivaceus",0.558077054323459
"Rhytipterna simplex",0.343316290025726
"Rupornis magnirostris",0.75509754410289
"Saltator coerulescens",0.273394834971566
"Saltator maximus",0.273394834971566
"Schiffornis major",0.456745833302479
"Schistochlamys melanopis",0.20486283844252
"Sclerurus caudacutus",0.286579149002062
"Selenidera reinwardtii",1.42089612020235
"Sicalis flaveola",0.253458833601934
"Sporophila angolensis",0.316417449119398
"Sporophila castaneiventris",0.281515689350391
"Sporophila corvina",0.25251395014667
"Sporophila murallae",0.0892735936721194
"Sporophila nigricollis",0.245799512330349
"Stelgidopteryx ruficollis",0.202401167640927
"Synallaxis albigularis",0.213668986690079
"Synallaxis moesta",0.315465843305249
"Synallaxis rutilans",0.213668986690079
"Syrigma sibilatrix",1.13862711416146
"Tachornis squamata",0.905832500041604
"Tachycineta albiventer",0.202401167640927
"Tachyphonus rufus",0.20486283844252
"Tachyphonus surinamus",0.352200626885469
"Tangara chilensis",0.198341020854369
"Tangara gyrola",0.198341020854369
"Tangara mexicana",0.199873562923443
"Tangara schrankii",0.208431568098018
"Tapera naevia",0.586165040241851
"Thalurania furcata",0.224116268979861
"Thamnistes anabatinus",0.384506574747702
"Thamnomanes ardesiacus",0.257381460999306
"Thamnomanes caesius",0.369645586005332
"Thamnophilus schistaceus",0.317212425746884
"Thraupis episcopus",0.240451384545427
"Thraupis palmarum",0.240451384545427
"Tigrisoma lineatum",2.51126914229475
"Tityra cayana",0.451308400945062
"Tityra inquisitor",0.451308400945062
"Todirostrum chrysocrotaphum",0.386305308994108
"Todirostrum cinereum",0.275119176840317
"Tolmomyias assimilis",0.241588559134828
"Tolmomyias flaviventris",0.162136740364389
"Tolmomyias poliocephalus",0.0892735936721194
"Tolmomyias sulphurescens",0.204862149307321
"Troglodytes aedon",0.320819206682278
"Trogon chionurus",0.372409174481558
"Trogon curucui",0.189889051702066
"Trogon melanurus",0.270109681487893
"Trogon ramonianus",0.44743536614466
"Trogon rufus",0.189889051702066
"Trogon viridis",0.270109681487893
"Turdus albicollis",0.462982897319094
"Turdus ignobilis",0.462982897319094
"Tyrannulus elatus",0.232249967094137
"Tyrannus melancholicus",0.366849399790653
"Vanellus cayanus",1.61638053131536
"Vanellus chilensis",1.75152901321057
"Volatinia jacarina",0.269986381679652
"Willisornis poecilinotus",0.265512424525451
"Xiphorhynchus elegans",0.335407135950908
"Xiphorhynchus guttatus",0.679570419694806
"Zimmerius gracilipes",0.25545388309945
